id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2534322301,1,34,16,0,0,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-04-16T05:58:31.413Z,2023-04-16T05:58:31Z,4194022869,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194022859,59,"46, 21, 7, 6, 13, 3, 26, 18, 35, 10, 11, 1, 8, 9, 36, 37, 41, 66",4194022855,30,"8bp03i0tjmh836ud5jekv2aui, 5c2z04q3s8o3p3718hiluxzo5, 9p4eptchs6yk33mzve5acbth, 2kig0lwusomobls6p3am0l7qi, 9l5seuy6ggcvpqnt5ekxn1pii, 8t39sfyi8s85bs1ptjymmbd1x, bidqgybf8b93bdsi4t4kzeuhh, 4bkh8hka55xcxf9krl9ga4iui, evf4z0xf7cd5nidnq6q4x8w7o, 4j4nenchzzxi4a96o7jqdpgid, 8wt0rz1iw4aon12zj6axq1sk5, c0f9jho2nsyygravyp7f19i3t, 3qwtpnlm38xo5f1u36a30kus5, 6b31g4lw3ste6xrg1kwwn5iol, 5eqoaq3vo99bk6w8rda67iw6i, btbsot4krojohgz7cjpoqc9p0, a5y5w6rclo7jen1tg6xhfgewa, 2c81wahtsfjksewt89ccirris",4194022865,194,8wt0rz1iw4aon12zj6axq1sk5,4194022861,130,8,4194022863,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4194022867,197,874,4194022857,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534323705,1,34,16,0,0,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-04-16T06:05:43.502Z,2023-04-16T06:05:43Z,4194030605,130,2,4194030609,194,bj77m6u2q7jd9nf67dleq2tp1,4194030599,30,"do3hflya9zwcdzxiev0m2cclx, bj77m6u2q7jd9nf67dleq2tp1, f4dbx6c236nuk9f1p2qqi3x79, d9fmhxd6637ihfqc9qvsnmjth, 8alirbm4n482p155zi3174fyt, 6xe2j75i29sgwbu11cp526uad, cfkv8xhbb3j2e0wulp49i1jvt, ak7gkgt0ysr3p9e5vvq036i8l, dpre9cmklv12i80xbyqnku505, bfw1ktidkogubiuvx2c0qqtbd, cqwfvlrzbld40ce3s1qmdniz9, d2xblktxmr8illac50p2gcmhh, 34dwjcubokyikikcect9v4wve, 8wrppgiwivlivxryo6rvocamt, 6f92up63vg0nzl9qqlm0rl6uh, 30eyww0b75hsid71kihac79pl, 8yyosfgv4yj0g7k2rwk743fft, 8sknvoifu8w9wpso5xije0b56",4194030611,197,6264,4194030613,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194030607,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4194030603,59,"1, 19, 17, 7, 6, 44, 5, 10, 99, 8, 11, 4, 9, 14, 21, 27, 37, 38",4194030601,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335585,2,32,1,0,0,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-04-16T07:00:38.988Z,2023-04-16T07:00:40Z,4194100305,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335583,2,32,1,0,0,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-04-16T07:00:38.988Z,2023-04-17T14:31:38Z,4194100299,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335611,3,1,1,0,0,6lezh5aazy0xca1800e5dqxwl,1,50,50,2023-04-16T07:00:39.088Z,2023-04-16T07:00:44Z,4194100423,140,31.7,4194100429,213,3.0,4194100421,56,Back,4194100431,279,S,4194100425,141,53.0,4194100427,212,19.3,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335621,4,1,1,0,3,6lezh5aazy0xca1800e5dqxwl,0,31.6,53,2023-04-16T07:00:42.920Z,2023-04-16T07:06:02Z,4194100497,1,,4194100483,155,,4194100489,140,57.1,4194100495,213,5.5,4194100491,141,10.6,4194100493,212,39.3,4194100487,56,Right,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335623,5,1,1,0,4,6lezh5aazy0xca1800e5dqxwl,0,63.2,15.5,2023-04-16T07:00:43.840Z,2023-04-16T07:06:03Z,4194105619,286,,4194104507,140,65.4,4194104513,213,0.2,4194105615,233,50,4194104511,212,2.4,4194105613,236,,4194100503,56,Right,4194104509,141,16.3,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,4194104505,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534336657,50,74,1,0,4,7p460lrzt1kmp4rsofqa47eqy,1,34,86.3,2023-04-16T07:00:43.841Z,2023-04-16T07:07:21Z,4194105581,56,Back,4194105625,233,5,4194105583,285,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335631,3,1,1,0,9,7p460lrzt1kmp4rsofqa47eqy,0,23.8,78.1,2023-04-16T07:00:48.842Z,2023-04-16T07:05:01Z,4194100535,140,40.1,4194100539,212,18.3,4194100541,213,0.4,4194100537,141,87.8,4194100531,3,,4194100533,56,Back,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335635,6,1,1,0,11,6lezh5aazy0xca1800e5dqxwl,0,54.9,4.3,2023-04-16T07:00:50.081Z,2023-04-16T07:06:12Z,4194100557,141,11.4,4194100553,56,Right,4194100551,3,,4194100561,213,0.3,4194100555,140,68.7,4194100559,212,15.3,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335651,4,1,1,0,14,7p460lrzt1kmp4rsofqa47eqy,0,27.9,79.4,2023-04-16T07:00:53.161Z,2023-04-16T07:00:54Z,4194100649,1,,4194100645,212,18.5,4194100639,56,Back,4194100637,157,,4194100641,140,37.7,4194100643,141,100.0,4194100647,213,1.0,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335655,5,5,1,0,14,7p460lrzt1kmp4rsofqa47eqy,0,38,101.8,2023-04-16T07:00:53.190Z,2023-04-16T07:02:01Z,4194100663,56,Back,4194100665,347,,4194100689,233,7,,,,,,,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335649,7,5,1,0,14,6lezh5aazy0xca1800e5dqxwl,1,62,-1.8,2023-04-16T07:00:53.190Z,2023-04-16T07:00:54Z,4194100631,347,,4194100629,56,Right,4194100685,233,5,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335675,8,1,1,0,16,6lezh5aazy0xca1800e5dqxwl,1,61.7,0,2023-04-16T07:00:55.728Z,2023-04-16T07:00:59Z,4194100771,212,23.9,4194100769,141,3.7,4194100763,107,,4194100773,213,3.0,4194100765,56,Back,4194100775,1,,4194100767,140,39.2,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335693,9,1,1,0,20,6lezh5aazy0xca1800e5dqxwl,1,40.1,8.9,2023-04-16T07:00:59.361Z,2023-04-16T07:01:04Z,4194100873,140,37.1,4194100871,56,Back,4194100877,212,21.9,4194100879,213,1.7,4194100875,141,40.7,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335711,10,1,1,0,25,6lezh5aazy0xca1800e5dqxwl,1,34.2,46.4,2023-04-16T07:01:04.545Z,2023-04-16T07:01:08Z,4194100945,56,Back,4194100951,212,21.8,4194100949,141,78.2,4194100953,213,1.7,4194100947,140,31.6,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335723,11,1,1,0,28,6lezh5aazy0xca1800e5dqxwl,1,37.7,82.1,2023-04-16T07:01:07.953Z,2023-04-16T07:01:09Z,4194100979,141,98.4,4194100977,140,53.2,4194100983,213,0.6,4194100981,212,19.7,4194100975,56,Left,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335733,12,1,1,0,30,6lezh5aazy0xca1800e5dqxwl,1,52.7,96.8,2023-04-16T07:01:09.632Z,2023-04-16T07:06:54Z,4194101041,141,83.8,4194101037,56,Back,4194101043,212,22.5,4194101045,213,3.5,4194101039,140,33.0,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335741,13,1,1,0,33,6lezh5aazy0xca1800e5dqxwl,1,33.5,83.9,2023-04-16T07:01:12.752Z,2023-04-16T07:01:15Z,4194101065,56,Back,4194101075,213,4.3,4194101071,141,68.5,4194101069,140,28.6,4194101073,212,11.7,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335757,14,1,1,0,36,6lezh5aazy0xca1800e5dqxwl,1,29,63,2023-04-16T07:01:15.120Z,2023-04-16T07:01:17Z,4194101145,212,23.4,4194101139,56,Back,4194101143,141,28.9,4194101141,140,32.1,4194101147,213,4.9,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335767,15,1,1,0,38,6lezh5aazy0xca1800e5dqxwl,1,32.1,28.9,2023-04-16T07:01:17.728Z,2023-04-16T07:01:20Z,4194101203,213,1.6,4194101199,141,53.7,4194101201,212,16.9,4194101195,56,Back,4194101197,140,32.2,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534335771,16,1,1,0,41,6lezh5aazy0xca1800e5dqxwl,1,34.2,54.8,2023-04-16T07:01:20.017Z,2023-04-16T07:01:24Z,4194101245,213,0.8,4194101239,140,58.1,4194101241,141,95.0,4194101237,56,Left,4194101243,212,37.1,4194101247,1,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
