id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2471510947,1,34,16,0,0,v046no35g7ebk8lytdjmfb43,1,0,0,2022-10-14T07:41:14.811Z,2022-10-14T08:49:55Z,3841548167,194,3zl5ec82f8zebkxkfdz16e3th,3841548157,30,"cb0y1hi0ozn1rx00vx6a1xr6x, 7mgwfxva7w88k90jhjd1wx3o5, uyhh5u2ezau9f095symdh3sa, czbwauhn3z2a0t8t6qreuq1yi, 3zl5ec82f8zebkxkfdz16e3th, ez47kkcz2wgypddldq97yz2dx, 4gn22fnshsmgxyayuj2p77v85, dhnssdf1iuorniavvla5zbwx6, dbtn3hglkg6kfkvkz6gvs6x1x, abfwfqsv8o9xsnkor896869cl, 4s2umn33b5fo5zcpkwjcbry7d, 26vm9o1w3l4behscs3hk4d8x6, bhl2kwvi52osrdsdnbtw45lyi, cl816ciqmvh4bjzm9vjq4wyga, 11kqna4zthfmc592eudehj3oq, 7gi5lm8v10m3ivddvn8qqzk2y, dby4dlsu0mcjg51czovmyjvxm, 6jri9zzc1ccwcof95srv8h4pg",3841548159,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",3841548161,59,"23, 2, 17, 8, 5, 6, 19, 27, 9, 26, 28, 1, 3, 7, 11, 15, 29, 35",3841548169,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3841548165,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3841591855,197,879,3841548163,130,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471511155,1,34,16,0,0,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-10-14T07:42:34.440Z,2022-10-14T08:55:35Z,3841548897,59,"1, 25, 38, 13, 6, 3, 15, 16, 9, 14, 7, 2, 8, 18, 23, 30, 33, 36",3841548901,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3841548899,130,8,3841593311,197,886,3841548903,194,8wbljx8706rh6uyhf8eegl1w5,3841548893,30,"77gcx1qotysu9hbi2hw2gjsvd, aeberiw2itt147h2mpjvd5rai, bwxn7o8ved1xo5bmfkfgzekiy, bcytv86dp6kqrsosu6gck9q7d, bdo2grdx1mgm63gii3zar50id, 8wbljx8706rh6uyhf8eegl1w5, af7c4t8wp0341io4x0dl02ac5, 7nhzkoa6bywrlkj9nc3f5ylii, 31v9w4cyk1fxlig452kuc65ed, 446scvw0ckoxnvnsqcqocve1h, 7cdvlgpi8g3e8ttspzvr1k251, cqoz8o1pse9uspkqvq3cmges5, 7q8urr40blud747zzb3io8w5x, 5wz8hmh6szarsa6j0thdxeane, c00r3yls3lf245nbo93m9d6cq, 6f64iy9i8xuo9kni45llt7gx6, 5wivkupbnot9s6z48c31an42y, 1q1gfw2mh9tb52nvg2ilxvxwq",3841548905,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3841548895,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521863,2,32,1,0,0,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-10-14T08:45:22.804Z,2022-10-14T08:45:22Z,3841595985,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521865,2,32,1,0,0,v046no35g7ebk8lytdjmfb43,1,0,0,2022-10-14T08:45:22.804Z,2022-10-15T14:07:46Z,3841595991,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521891,3,1,1,0,0,c33jm806py6adse5wv9wx6ch1,1,50.1,50.1,2022-10-14T08:45:22.904Z,2022-10-14T08:56:11Z,3841596141,212,14.7,3841596137,140,36.7,3841596149,279,S,3841596145,213,2.9,3841596135,56,Back,3841596139,141,56.3,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521895,4,61,1,0,3,c33jm806py6adse5wv9wx6ch1,1,36.7,56.3,2022-10-14T08:45:26.381Z,2022-10-14T08:59:33Z,3841596161,56,Back,,,,,,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521897,5,1,1,0,4,c33jm806py6adse5wv9wx6ch1,0,36.7,56.3,2022-10-14T08:45:27.611Z,2022-10-14T08:59:34Z,3841596193,213,5.6,3841596189,141,0.0,3841596195,1,,3841596187,140,79.7,3841596191,212,60.1,3841596185,56,Right,3841596183,155,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521935,3,5,1,0,6,v046no35g7ebk8lytdjmfb43,1,26.4,101.6,2022-10-14T08:45:29.186Z,2022-10-14T08:45:38Z,3841596369,347,,3841596371,233,6,3841596367,56,Back,,,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521901,6,5,1,0,6,c33jm806py6adse5wv9wx6ch1,0,73.6,-1.6,2022-10-14T08:45:29.186Z,2022-10-14T08:47:32Z,3841596205,347,,3841596203,56,Right,3841596379,233,3,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521937,4,1,1,0,15,v046no35g7ebk8lytdjmfb43,0,32.2,100,2022-10-14T08:45:38.257Z,2022-10-14T08:45:39Z,3841596397,141,94.5,3841596401,213,6.0,3841596399,212,16.1,3841596391,107,,3841596395,140,46.8,3841596393,56,Back,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521949,7,1,1,0,16,c33jm806py6adse5wv9wx6ch1,0,52.4,2.9,2022-10-14T08:45:39.017Z,2022-10-15T14:39:51Z,3841596489,212,6.5,3841596481,3,,3841596483,56,Right,3841596485,140,55.7,3841596491,213,1.0,3841596487,141,11.0,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521953,5,50,1,0,20,v046no35g7ebk8lytdjmfb43,1,36.6,87.8,2022-10-14T08:45:43.188Z,2022-10-14T08:45:46Z,3841596627,233,8,3841596523,286,,3841596521,56,Back,,,,,,,,,,,,,,,,dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521967,8,7,1,0,20,c33jm806py6adse5wv9wx6ch1,1,63.4,12.2,2022-10-14T08:45:43.189Z,2022-10-15T14:40:02Z,3841596593,56,Right,3844830821,383,,3841596621,285,,3841596615,233,5,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521971,9,49,1,0,22,c33jm806py6adse5wv9wx6ch1,1,60.2,15.9,2022-10-14T08:45:45.490Z,2022-10-14T09:00:33Z,,,,,,,,,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521979,10,1,1,0,23,c33jm806py6adse5wv9wx6ch1,1,60.1,15.9,2022-10-14T08:45:46.034Z,2022-10-14T09:48:12Z,3841596653,140,45.6,3841596655,141,4.7,3841596657,212,17.0,3841596651,56,Back,3841596659,213,3.6,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521983,11,1,1,0,24,c33jm806py6adse5wv9wx6ch1,1,45.1,4.7,2022-10-14T08:45:47.458Z,2022-10-14T09:00:40Z,3841596679,56,Back,3841596681,140,34.7,3841596687,213,2.1,3841596685,212,22.8,3841596683,141,34.2,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521989,12,1,1,0,25,c33jm806py6adse5wv9wx6ch1,1,34.5,36.1,2022-10-14T08:45:48.770Z,2022-10-14T08:45:50Z,3841596723,141,59.6,3841596725,212,16.0,3841596727,213,1.6,3841596719,56,Back,3841596721,140,34.0,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471521997,13,1,1,0,27,c33jm806py6adse5wv9wx6ch1,1,38.4,69.4,2022-10-14T08:45:50.594Z,2022-10-14T08:45:52Z,3841596779,212,17.2,3841596781,213,0.9,3841596777,141,89.7,3841596775,140,48.2,3841596773,56,Back,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522009,14,1,1,0,29,c33jm806py6adse5wv9wx6ch1,1,47.5,89.9,2022-10-14T08:45:52.386Z,2022-10-14T09:01:08Z,3841596873,56,Back,3841596879,141,74.1,3841596883,213,3.8,3841596877,140,34.4,3841596881,212,17.5,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522019,15,1,1,0,33,c33jm806py6adse5wv9wx6ch1,1,33.9,64.2,2022-10-14T08:45:56.658Z,2022-10-14T08:45:59Z,3841596939,141,32.5,3841596945,213,4.6,3841596941,212,21.8,3841596937,140,30.8,3841596935,56,Back,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522033,16,1,1,0,36,c33jm806py6adse5wv9wx6ch1,1,32.3,35.8,2022-10-14T08:45:58.978Z,2022-10-14T08:46:02Z,3841597041,212,19.6,3841597037,140,32.9,3841597043,213,1.5,3841597035,56,Back,3841597039,141,64.6,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522043,17,1,1,0,39,c33jm806py6adse5wv9wx6ch1,1,34.8,63.3,2022-10-14T08:46:02.706Z,2022-10-14T08:46:05Z,3841597127,212,22.9,3841597125,141,29.8,3841597123,140,36.9,3841597129,213,4.8,3841597121,56,Back,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522057,18,1,1,0,42,c33jm806py6adse5wv9wx6ch1,1,38.3,29.2,2022-10-14T08:46:05.409Z,2022-10-14T08:46:07Z,3841597215,213,5.3,3841597209,141,6.8,3841597211,212,18.7,3841597205,56,Back,3841597207,140,48.6,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522065,19,1,1,0,44,c33jm806py6adse5wv9wx6ch1,1,47.3,6.4,2022-10-14T08:46:07.762Z,2022-10-14T09:01:23Z,3841597275,141,29.4,3841597273,140,31.9,3841597279,213,2.4,3841597271,56,Back,3841597277,212,22.5,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522089,20,1,1,0,49,c33jm806py6adse5wv9wx6ch1,1,33,40.7,2022-10-14T08:46:11.954Z,2022-10-14T08:46:13Z,3841597453,56,Back,3841597455,140,41.0,3841597459,212,19.7,3841597461,213,1.1,3841597457,141,66.9,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522115,21,1,1,0,50,c33jm806py6adse5wv9wx6ch1,1,45,72.4,2022-10-14T08:46:13.570Z,2022-10-14T08:46:18Z,3841597643,213,0.5,3841597637,140,64.8,3841597641,212,24.3,3841597639,141,90.8,3841597635,56,Left,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522119,22,1,1,0,55,c33jm806py6adse5wv9wx6ch1,1,63,88.4,2022-10-14T08:46:18.195Z,2022-10-14T08:46:19Z,3841597697,213,3.5,3841597689,56,Left,3841597695,212,6.0,3841597693,141,85.7,3841597691,140,57.6,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522123,23,1,1,0,56,c33jm806py6adse5wv9wx6ch1,1,57.7,87.1,2022-10-14T08:46:19.634Z,2022-10-14T09:01:40Z,3841597721,140,68.0,3841597727,213,0.5,3841597719,56,Left,3841597725,212,12.4,3841597723,141,96.0,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522137,24,50,1,0,57,c33jm806py6adse5wv9wx6ch1,1,66,94.2,2022-10-14T08:46:20.704Z,2022-10-15T14:40:46Z,3841597827,56,Left,3841597893,233,6,3841597829,286,,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522139,6,7,1,0,57,v046no35g7ebk8lytdjmfb43,1,34,5.8,2022-10-14T08:46:20.705Z,2022-10-15T14:40:50Z,3841597841,56,Back,3844840441,385,,3841597867,233,24,3841597843,285,,3841597839,167,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522141,7,5,1,0,58,v046no35g7ebk8lytdjmfb43,0,32.7,-0.8,2022-10-14T08:46:20.809Z,2022-10-15T14:40:59Z,3841597853,347,,3841597963,233,25,3841597851,56,Back,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522147,25,5,1,0,58,c33jm806py6adse5wv9wx6ch1,1,67.3,100.8,2022-10-14T08:46:20.809Z,2022-10-15T14:40:57Z,3841597935,56,Left,3841597949,233,7,3841597937,347,,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522229,26,1,1,1,15,c33jm806py6adse5wv9wx6ch1,1,68.6,100,2022-10-14T08:46:38.401Z,2022-10-14T08:46:46Z,3841598499,56,Left,3841598501,140,70.9,3841598505,212,6.8,3841598507,213,5.1,3841598503,141,91.7,3841598497,107,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522231,27,1,1,1,16,c33jm806py6adse5wv9wx6ch1,0,71.9,90,2022-10-14T08:46:39.577Z,2022-10-14T09:01:53Z,3841598513,140,68.9,3841598515,141,97.5,3841598517,212,6.0,3841598511,56,Left,3841598519,213,2.1,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522207,8,8,1,1,17,v046no35g7ebk8lytdjmfb43,1,34.1,3.8,2022-10-14T08:46:39.825Z,2022-10-15T14:41:25Z,3844847473,385,,3841598379,56,Back,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522213,9,5,1,1,18,v046no35g7ebk8lytdjmfb43,0,33,-1.7,2022-10-14T08:46:41.236Z,2022-10-15T14:41:32Z,3841599531,233,28,3841598407,347,,3841598405,56,Back,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522245,28,5,1,1,18,c33jm806py6adse5wv9wx6ch1,1,67,101.7,2022-10-14T08:46:41.236Z,2022-10-15T14:41:30Z,3841598603,347,,3841599509,233,9,3841598601,56,Left,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522251,29,1,1,1,27,c33jm806py6adse5wv9wx6ch1,1,69.2,100,2022-10-14T08:46:49.970Z,2022-10-14T08:46:52Z,3841598657,141,93.2,3841598661,213,3.5,3841598659,212,17.9,3841598651,107,,3841598655,140,53.1,3841598653,56,Left,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522261,30,1,1,1,29,c33jm806py6adse5wv9wx6ch1,1,52.3,91.7,2022-10-14T08:46:51.905Z,2022-10-14T09:06:37Z,3841598727,212,31.8,3841598729,213,4.5,3841598721,56,Back,3841598725,141,45.7,3841598723,140,46.6,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522275,31,1,1,1,34,c33jm806py6adse5wv9wx6ch1,0,57.9,31.8,2022-10-14T08:46:57.266Z,2022-10-14T08:46:59Z,3841598839,141,76.0,3841598835,56,Center,3841598833,155,,3841598843,213,0.6,3841598845,1,,3841598837,140,100.0,3841598841,212,54.2,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522277,10,5,1,1,36,v046no35g7ebk8lytdjmfb43,1,-1.2,25.1,2022-10-14T08:46:59.531Z,2022-10-14T08:47:33Z,3841598849,346,,3841598875,233,32,3841598847,56,Back,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522279,32,5,1,1,36,c33jm806py6adse5wv9wx6ch1,0,101.2,74.9,2022-10-14T08:46:59.531Z,2022-10-14T08:47:00Z,3841598859,346,,3841598887,233,10,3841598857,56,Center,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522375,11,1,1,2,7,v046no35g7ebk8lytdjmfb43,1,4.7,45.2,2022-10-14T08:47:30.625Z,2022-10-14T08:47:34Z,3841599579,213,6.1,3841599571,56,Center,3841599573,140,63.5,3841599569,124,,3841599575,141,27.3,3841599581,1,,3841599585,74,,3841599577,212,62.9,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522377,12,1,1,2,11,v046no35g7ebk8lytdjmfb43,0,63.2,29.8,2022-10-14T08:47:34.641Z,2022-10-14T08:47:35Z,3841599587,3,,3841599597,212,15.7,3841599591,56,Center,3841599599,213,1.0,3841599593,140,70.7,3841599595,141,49.8,3841599589,168,,,,,dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522385,33,1,1,2,13,c33jm806py6adse5wv9wx6ch1,0,31.2,36.1,2022-10-14T08:47:36.322Z,2022-10-14T09:23:53Z,3841599643,56,Back,3841599645,140,45.8,3841599647,141,69.7,3841599641,155,,3841599649,212,27.5,3841599651,213,1.0,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522413,13,1,1,2,16,v046no35g7ebk8lytdjmfb43,1,53.9,30.4,2022-10-14T08:47:39.057Z,2022-10-14T08:47:46Z,3841599845,141,97.2,3841599843,140,69.5,3841599841,56,Left,3841599849,213,1.2,3841599839,157,,3841599847,212,48.3,3841599851,1,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522419,14,1,1,2,23,v046no35g7ebk8lytdjmfb43,0,84.6,95.9,2022-10-14T08:47:46.176Z,2022-10-15T14:42:49Z,3841599887,2,,3844863695,224,,3841599897,212,29.7,3841599899,213,5.3,3844863697,72,,3841599891,56,Center,3841599889,155,,3841599895,141,60.7,uyhh5u2ezau9f095symdh3sa,C. Armiento,3841599893,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522421,15,5,1,2,24,v046no35g7ebk8lytdjmfb43,0,101.4,60.8,2022-10-14T08:47:47.561Z,2022-10-15T14:42:52Z,3841599915,346,,3841599913,56,Center,3841599953,233,34,,,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522417,34,5,1,2,24,c33jm806py6adse5wv9wx6ch1,1,-1.4,39.2,2022-10-14T08:47:47.561Z,2022-10-15T14:42:54Z,3841599879,56,Back,3841599881,346,,3841599941,233,15,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522465,35,1,1,2,32,c33jm806py6adse5wv9wx6ch1,1,4.4,43.7,2022-10-14T08:47:55.041Z,2022-10-15T14:43:07Z,3841600223,213,5.6,3841600217,140,14.1,3841600221,212,13.5,3841600219,141,30.6,3841600227,237,,3841600215,56,Back,3841600213,124,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522477,36,1,1,2,35,c33jm806py6adse5wv9wx6ch1,1,14,32.4,2022-10-14T08:47:58.401Z,2022-10-15T14:43:29Z,3841600299,141,68.4,3841600303,213,1.5,3841600295,56,Back,3841600301,212,24.6,3841600297,140,16.1,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522489,37,1,1,2,40,c33jm806py6adse5wv9wx6ch1,1,27.7,74.2,2022-10-14T08:48:03.521Z,2022-10-14T08:48:06Z,3841600357,140,46.8,3841600355,56,Back,3841600363,213,6.1,3841600359,141,68.4,3841600361,212,20.4,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522497,38,1,1,2,43,c33jm806py6adse5wv9wx6ch1,1,46.8,68.4,2022-10-14T08:48:06.801Z,2022-10-14T09:24:09Z,3841600417,141,90.3,3841600415,140,42.3,3841600421,213,1.9,3841600413,56,Back,3841600419,212,15.6,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522557,39,1,1,2,50,c33jm806py6adse5wv9wx6ch1,1,45.7,72.1,2022-10-14T08:48:13.312Z,2022-10-14T08:48:18Z,3841600835,141,48.2,3841600833,140,35.6,3841600839,213,4.1,3841600831,56,Back,3841600837,212,19.4,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522573,40,1,1,2,55,c33jm806py6adse5wv9wx6ch1,1,37.3,44.9,2022-10-14T08:48:18.625Z,2022-10-14T08:48:22Z,3841600949,140,45.6,3841600951,141,13.5,3841600955,213,5.1,3841600953,212,23.1,3841600947,56,Back,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522575,41,1,1,2,59,c33jm806py6adse5wv9wx6ch1,1,45.6,13.5,2022-10-14T08:48:22.033Z,2022-10-14T09:24:16Z,3841600991,140,36.5,3841600993,141,42.2,3841600997,213,2.0,3841600989,56,Back,3841600995,212,21.7,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471522593,42,1,1,3,1,c33jm806py6adse5wv9wx6ch1,1,37.1,54.9,2022-10-14T08:48:24.241Z,2022-10-14T08:48:25Z,3841601103,141,73.0,3841601099,56,Back,3841601105,212,15.3,3841601107,213,0.9,3841601101,140,45.8,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
