id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2448356949,1,34,16,0,0,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-08-20T12:35:50.798Z,2022-08-20T13:33:16Z,3718414397,197,2698,3718295273,130,8,3718295261,30,"9rjd95oqotnalxmv56v7p1r6d, 5irixhhyayq9yl7sb2kohjrv9, 6ie5meimavc8kwohr6lrdyket, 2nqhczrkd45rdu5fcmq1wjo45, cd6i7khi5wgsfsg19c9tcjydx, d5mck7rf48chzersephpx29d5, f4qcgzveslklfi8601tep77x1, e83ula4wockmc2xid7185kcq2, 4lcyjhvtwieshr4r3a6104qtx, btzfq6521zl3q5uqus8ltov6d, c2mwg1uhug0pbgl72uf9b927e, emvi36y613e4lqlat3wfdih9l, 2we9yak4ipkr1ljigj20puv6y, 3y9nm18as1wxhizq3fyazb2t, eguzzwxdm0fwocax6srpck48a, 7lai6ovwsl01gonutejt4mms5, bb6glt8n0ar47cmhmj6gnfiz9, 4vy3j1o829f561jf4fqum7ob9, 2jrntrq2x714pviioh3jnkted, 4rtps64cca8vrscv80bgyvjf8",3718295263,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3718295267,59,"1, 17, 13, 8, 15, 4, 19, 22, 20, 11, 43, 6, 7, 10, 18, 23, 24, 25, 33, 36",3718295283,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3718295277,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3718295281,194,btzfq6521zl3q5uqus8ltov6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448360599,1,34,16,0,0,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-20T12:42:05.658Z,2022-08-20T13:29:11Z,3718314961,59,"1, 8, 3, 32, 13, 5, 10, 6, 7, 11, 36, 4, 9, 20, 22, 23, 26, 27, 28, 30",3718314959,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3718314971,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3718424951,197,16263,3718314969,194,aaoycxwi9jny6flm4apz8a2uh,3718314965,130,12,3718314967,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3718314957,30,"expxslws50h0iw0logr02gs7p, 7k7whr0pdbw5wtk7g0cwozw0l, 8nug6t1cmn9pwhnwdf6nyhrrp, aaoycxwi9jny6flm4apz8a2uh, 6kge6vcoa9ocnh6tb8qznfzkl, 1psr9ra8k9j4r94p1xixagzbp, 26nfmfc8p2doisd9p8vtd33dh, 14fw7p4fzaxprndgxnx0gxgbt, 5ndmhtdu5jfgvzuddd7fu2fh1, cjq9g6zgcxk1ceo2xzpe1qnyt, ec5ng4j3rcjwsjz1v05e1z3dh, 2p48525x4ap9m81g6ode51cyd, 8kar47kxxc8f20vc9ul2ez3yt, b4q9q0qgmtz959rygieg9ln1l, d95i3fwjrk3ti4co645mde76x, 56e76dk2fd95o2n7e98tpjg0l, eayipmdtzbmjgjouq10nqhcrt, f14n6d52p37nkvoo5n3i52x2h, dr0kn3srxtg7nuw99gjoim7e1, 7llxni56g8q0yt33vhp1pt3o5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385293,2,32,1,0,0,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-08-20T13:33:29.648Z,2022-08-20T18:52:39Z,3718436477,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385317,2,32,1,0,0,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-20T13:33:29.648Z,2022-08-20T13:33:32Z,3718436577,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385309,3,1,1,0,0,dt4pinj0vw0t0cvz7za6mhmzy,1,50.3,50,2022-08-20T13:33:29.660Z,2022-08-20T18:57:13Z,3718436533,56,Back,3720375805,178,,3718436543,279,S,3718436541,213,2.7,3718436539,212,2.6,3718436535,140,48.0,3718436537,141,51.6,,,,4lcyjhvtwieshr4r3a6104qtx,A. Modeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385323,4,1,1,0,1,dt4pinj0vw0t0cvz7za6mhmzy,1,48,51.5,2022-08-20T13:33:30.698Z,2022-08-20T18:57:24Z,3718436587,56,Back,3718436595,213,3.9,3718436593,212,11.2,3718436591,141,40.4,3720378155,178,,3718436589,140,40.1,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385343,5,1,1,0,2,dt4pinj0vw0t0cvz7za6mhmzy,1,40.1,40.4,2022-08-20T13:33:32.059Z,2022-08-20T18:57:29Z,3718436697,56,Back,3720378667,178,,3718436705,213,2.3,3718436699,140,30.9,3718436703,212,14.3,3718436701,141,56.0,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385375,6,1,1,0,6,dt4pinj0vw0t0cvz7za6mhmzy,1,30.3,53.4,2022-08-20T13:33:35.698Z,2022-08-20T18:57:35Z,3718436807,212,14.5,3718436801,56,Back,3718436803,140,31.2,3720379231,178,,3718436809,213,4.8,3718436805,141,32.1,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385413,7,1,1,0,8,dt4pinj0vw0t0cvz7za6mhmzy,1,30.6,38.2,2022-08-20T13:33:38.219Z,2022-08-20T18:57:42Z,3718436955,212,17.8,3718436949,56,Back,3718436951,140,29.3,3718436953,141,64.3,3718436957,213,1.6,3720379915,178,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385465,8,1,1,0,10,dt4pinj0vw0t0cvz7za6mhmzy,1,27,67.3,2022-08-20T13:33:40.507Z,2022-08-20T18:58:00Z,3720381101,178,,3718437183,213,3.7,3718437181,212,21.7,3718437177,140,9.5,3718437179,141,50.3,3718437175,56,Back,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385517,9,1,1,0,14,dt4pinj0vw0t0cvz7za6mhmzy,1,10.5,46.4,2022-08-20T13:33:44.098Z,2022-08-20T18:58:03Z,3718437457,213,0.2,3718437449,56,Back,3718437453,141,50.1,3718437451,140,24.0,3718437455,212,14.4,3720381335,178,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385527,10,1,1,0,16,dt4pinj0vw0t0cvz7za6mhmzy,1,17.7,42.5,2022-08-20T13:33:46.451Z,2022-08-20T18:58:08Z,3718437527,213,5.2,3718437519,56,Back,3718437525,212,10.8,3720381745,178,,3718437521,140,22.8,3718437523,141,28.7,,,,,,,2nqhczrkd45rdu5fcmq1wjo45,M. Dahoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385547,11,1,1,0,17,dt4pinj0vw0t0cvz7za6mhmzy,1,25,26.5,2022-08-20T13:33:47.545Z,2022-08-20T18:58:37Z,3720384265,178,,3718437623,212,11.6,3718437621,141,26.1,3718437625,213,3.2,3718437617,56,Back,3718437619,140,14.0,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385571,12,1,1,0,19,dt4pinj0vw0t0cvz7za6mhmzy,0,12.7,24.1,2022-08-20T13:33:48.826Z,2022-08-20T18:58:42Z,3718437753,56,Back,3718437749,155,,3720384645,178,,3718437763,1,,3718437761,213,5.8,3718437759,212,39.0,3718437755,140,46.0,3718437757,141,0.0,2nqhczrkd45rdu5fcmq1wjo45,M. Dahoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385765,3,5,1,0,23,cu0eztmjcsbydyp53aleznorw,1,47.4,101.3,2022-08-20T13:33:52.920Z,2022-08-20T18:58:45Z,3718438629,233,13,3718438609,347,,3718438607,56,Back,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385575,13,5,1,0,23,dt4pinj0vw0t0cvz7za6mhmzy,0,52.6,-1.3,2022-08-20T13:33:52.920Z,2022-08-20T18:58:45Z,3718437783,56,Right,3718437785,347,,3718438647,233,3,,,,,,,,,,,,,,,,2nqhczrkd45rdu5fcmq1wjo45,M. Dahoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385783,4,1,1,0,36,cu0eztmjcsbydyp53aleznorw,0,56.6,100,2022-08-20T13:34:06.373Z,2022-08-20T18:58:48Z,3718438677,213,5.0,3718438673,141,92.0,3718438671,140,58.7,3718438667,107,,3718438675,212,6.9,3718438669,56,Left,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385773,14,8,1,0,37,dt4pinj0vw0t0cvz7za6mhmzy,1,33,11.1,2022-08-20T13:34:07.037Z,2022-08-20T18:58:52Z,3719634787,383,,3718438637,56,Back,3720385485,178,,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385801,15,1,1,0,38,dt4pinj0vw0t0cvz7za6mhmzy,1,30.9,13.2,2022-08-20T13:34:08.300Z,2022-08-20T18:58:55Z,3718438757,3,,3718438767,213,6.0,3718438765,212,5.5,3720385799,388,,3718438761,140,35.9,3718438763,141,10.9,3718438759,56,Back,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385805,16,49,1,0,39,dt4pinj0vw0t0cvz7za6mhmzy,1,35.9,10.9,2022-08-20T13:34:09.079Z,2022-08-20T19:00:07Z,,,,,,,,,,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385819,17,1,1,0,39,dt4pinj0vw0t0cvz7za6mhmzy,1,35.9,10.9,2022-08-20T13:34:09.081Z,2022-08-20T19:00:11Z,3718438837,140,29.2,3718438869,156,,3718438839,141,5.5,3720388935,178,,3718438835,56,Back,3718438841,212,7.9,3718438843,213,3.6,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385899,18,1,1,0,42,dt4pinj0vw0t0cvz7za6mhmzy,1,31.7,9.5,2022-08-20T13:34:12.460Z,2022-08-20T19:00:21Z,3718439237,213,1.7,3718439229,56,Back,3720392361,178,,3718439233,141,76.9,3718439231,140,25.9,3718439235,212,46.2,3718439239,1,,3718439227,196,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448385909,19,1,1,0,47,dt4pinj0vw0t0cvz7za6mhmzy,1,28.1,80.5,2022-08-20T13:34:17.039Z,2022-08-20T19:00:29Z,3718439297,141,90.9,3718439299,212,8.7,3720392983,178,,3718439303,213,1.0,3718439291,56,Back,3718439293,140,32.9,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
