id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/14/value,assist,qualifier/18/value,qualifier/15/value
2499112199,1,34,16,0,0,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2023-01-21T13:40:18.105Z,2023-01-21T14:29:46Z,3987085525,30,"clmq1s26z0i3lqr1jqnd5wzit, 719bo3u7wz5doaadx7k45trdh, 6sc9zsev9an853nop6pn6mxg5, 82r0liyptyapc8rfuo32qcqtx, 8gnpf9kwx2n2rqwf1gixc4bth, 6qujoqysad60h70f3ac5n9ch6, 98e7uohj6lcvf59sfssff2y8l, f2o5hj0e2k3kw0fj1xzom0cet, d2pco79bmi3f9x3zahtf9q2mt, 9xftmtdsxbuu2itzhi3v1xbdh, ejww8hjcn4y4hlik863vaw3qh, 8ksi5s9he1uxai3lfcq46grf9, 4y167h8sn9cnyrvb097lf8lbd, 2bzdn7cqqonejqmlq85w8z6qd, 3nins3wtqjz9vt8q06s087vth, 4oic5vu1qv89061hflasl3r3d, b7fqivvacy7mmarlp180k276d, 4tufo2e9tsw24l2cx7m5b6xh, 4f7gwrfeqm4x3k29jehes6od1, ep1bhk6t6sudlhjjz20j199ed",3987085533,59,"1, 23, 3, 8, 20, 31, 10, 7, 33, 9, 22, 4, 6, 11, 17, 18, 24, 26, 28, 35",3987085541,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3987085537,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3987085539,194,82r0liyptyapc8rfuo32qcqtx,3987085535,130,4,3987243925,197,8147,3987085527,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499113905,1,34,16,0,0,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-01-21T13:43:07.841Z,2023-01-21T14:29:47Z,3987095523,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3987095535,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3987095527,130,8,3987243939,197,9936,3987095521,30,"1sjt0nj0232gu88x50c3d16nd, drv9wksjusdgp1np315rokzit, 6q2mf0qrkt51z28b46wltxal1, ce2pidh4dpd1ccozn2lm3qtw5, c2bhdypnqifsl8eiovtfdmyg9, djpsc1fvcnrh61c071t00gmad, djggrnjp9s4p2mlbzhx6arbh1, eg9xhi6wfp1duf01pcsn8vfmd, cfdgq8thcoghlh5d0s0pzb1sl, b2oa5dzw40auj5cgxfrp4b4r9, bytrobr8rfp9zwbxzopr4vgno, 7wm8whndx19gcpqxtw9safljp, 1zo6iikznwkd2vuhqykt7jw7p, 9j1fd0mz39tl1h5che3f357md, 18b0ti0bsq68842kgbczsbgmh, 88unrmh29io1zmqzxwjzuqtm2, 2ebiw2w6d76sttjh8n8871kgl, du9vq193cqx7gmve30eijws15, 6hgj78mr8wy2i5izf8x10ij11, 6mijfayg3juwbk0u95h9gd8x6",3987095529,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3987095525,59,"1, 16, 17, 34, 3, 20, 23, 29, 18, 10, 39, 2, 5, 8, 11, 12, 21, 24, 27, 31",3987095531,194,eg9xhi6wfp1duf01pcsn8vfmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142801,2,32,1,0,0,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2023-01-21T14:32:31.876Z,2023-01-22T03:03:21Z,3987253283,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142797,2,32,1,0,0,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-01-21T14:32:31.876Z,2023-01-21T14:32:32Z,3987253267,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142825,3,1,1,0,0,eq1oq6y61xnzq88zu0cnw131z,1,49.8,50,2023-01-21T14:32:31.906Z,2023-01-22T05:25:39Z,3989395927,178,,3987253347,140,30.1,3987253351,212,21.6,3987253353,213,2.9,3987253349,141,59.1,3987253355,279,S,3987253345,56,Back,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142859,4,1,1,0,3,eq1oq6y61xnzq88zu0cnw131z,1,31.7,57.9,2023-01-21T14:32:34.977Z,2023-01-22T05:25:49Z,3987253537,155,,3989396047,178,,3987253543,141,49.3,3987253541,140,70.1,3987253547,213,6.1,3987253545,212,40.7,3987253549,1,,3987253539,56,Center,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142869,5,44,1,0,5,eq1oq6y61xnzq88zu0cnw131z,1,70.9,50.4,2023-01-21T14:32:37.186Z,2023-01-22T07:40:50Z,3987253611,286,,3987253609,56,Center,3987253635,233,3,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142863,3,44,1,0,5,f0w62l8zql3tukxsy8fqwp72x,0,29.1,49.6,2023-01-21T14:32:37.187Z,2023-01-22T05:26:09Z,3987253679,233,5,3987253569,56,Back,3987253571,285,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142885,6,1,1,0,5,eq1oq6y61xnzq88zu0cnw131z,0,70.1,49.3,2023-01-21T14:32:37.210Z,2023-01-22T07:40:51Z,3987253687,3,,3987253695,212,9.8,3987253691,140,78.3,3987253697,213,5.8,3989396413,388,,3987253689,56,Center,3987253693,141,42.5,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499142911,4,1,1,0,6,f0w62l8zql3tukxsy8fqwp72x,0,24.2,55.4,2023-01-21T14:32:38.521Z,2023-01-22T05:26:26Z,3987253809,56,Back,3987253813,141,45.7,3987253811,140,36.7,3987253817,213,5.8,3987253815,212,14.7,3987253819,1,,3989396651,178,,3987253807,157,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
