id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/9/value,assist,qualifier/17/id,qualifier/17/qualifierId
2491875773,1,34,16,0,0,b94pf87be9ojdgnrs5mst80un,1,0,0,2022-12-16T17:57:30.854Z,2022-12-16T19:05:59Z,3948858173,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",3948858177,130,8,3948858175,59,"1, 2, 17, 11, 3, 4, 7, 22, 18, 10, 25, 5, 6, 8, 9, 14, 15, 23, 30",3948858181,194,2psxvq4l1g9fzgt00cfks96fp,3948858183,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3948946201,197,2844,3948858171,30,"2psxvq4l1g9fzgt00cfks96fp, 2pzdedlktluxyj6sq2cd19e51, 5517jd2zp30rsts1hwz6p71uc, 6qjbfua7nynaxrs5t8tygedp1, zihddqvp0sjni8stcio8bgmh, 2rlckdzkm4d6dsqwutkvhm95h, 2gfp8pe55n7oa0mcu5ygi54a, egmubn4rsudpbk05qfv2qlvit, 3mcj3wypzq3lno1ehc0vif1sl, 42lgdybjew0zrd18mmwwcpbhm, 63ox7kqo9rl36cvk4joqh9soa, 3hax3hy9n2wyp1ovvhd6zdk6i, cyquj9h6hjwbyp0b68b149qfo, 48wvdjjo0z1j2bac42n9t5jv9, 8im7pgnph2au11blma5pewe09, ewcd2lz99d7klo9sh24zt8nl6, 98wf7lrkbzi5f1l26hyxbph7u, 9rzd3uofuq9ck2n5ihs576z56, 1icurh5jrnw1e6jdgqxjnhdnu",3948858179,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877163,1,34,16,0,0,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-12-16T18:01:44.153Z,2022-12-16T19:05:44Z,3948865495,59,"1, 18, 14, 8, 3, 15, 11, 7, 9, 22, 10, 47, 4, 6, 19, 20, 21, 23, 24, 31, 42",3948865497,130,8,3948865493,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3948946629,197,13167,3948865503,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3948865501,194,4jvk1ex8dsjj498vqzqhfmqxh,3948865499,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3948865491,30,"4jvk1ex8dsjj498vqzqhfmqxh, 36d4zodjdvtc8w1q4p940cx2i, 7eq1j570gbj6tzw9d1btzwnis, 46wxtiry28k7j3y6gacgf7x4a, a5j0tndc5032lgmuv1vqd2cix, abgkpku77iidahswqpvce5gtm, 74x54r0698ug6gzk9jwd86pxx, 8mq0q8ebkt20p1pm35z3qma22, 5362zl678ibx1md2kk6t4r47o, 4lf5375rzyy400rabvwgbcbmx, 7afaygi7b8fmxr885zaezaay1, al84rp9v4739wdfi184cnis5w, a2ws6j60xd12ng844vlhgq2cq, alzxtazwzkp6cy4igin4ht2vp, 97i465n07uip7fnpw82v554b8, aynwkpiteltfei3x5txm84opg, balcshp8sostjtslygqqixu5l, 4jx9sjbj9s8q2qeknsqhyozqh, 8zj8e6ovo1bt0d67klra3yh3o, a8nrm0flhc6mak2kvjksdlzx0, 8g5ms6uacdkgfcbxt4crlr4ve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892681,2,32,1,0,0,b94pf87be9ojdgnrs5mst80un,1,0,0,2022-12-16T19:02:26.772Z,2022-12-16T19:02:29Z,3948950027,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892679,2,32,1,0,0,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-12-16T19:02:26.772Z,2022-12-16T19:02:26Z,3948950025,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892697,3,1,1,0,0,eh54mfvjtrttgsg1wbjnvxcqz,1,50.1,50.1,2022-12-16T19:02:26.872Z,2022-12-16T19:02:31Z,3948950109,213,3.4,3948950103,140,28.7,3948950111,279,S,3948950101,56,Back,3948950107,212,23.2,3948950105,141,41.5,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892745,4,1,1,0,4,eh54mfvjtrttgsg1wbjnvxcqz,0,29.6,46.4,2022-12-16T19:02:30.904Z,2022-12-16T20:00:19Z,3948950359,1,,3948950353,141,100.0,3948950347,155,,3948950349,56,Left,3948950351,140,74.6,3948950355,212,60.3,3948950357,213,0.7,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892861,3,5,1,0,9,b94pf87be9ojdgnrs5mst80un,1,20.6,-1.7,2022-12-16T19:02:36.623Z,2022-12-16T19:02:49Z,3948950871,233,5,3948950865,56,Back,3948950867,347,,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892747,5,5,1,0,9,eh54mfvjtrttgsg1wbjnvxcqz,0,79.4,101.7,2022-12-16T19:02:36.623Z,2022-12-16T19:26:15Z,3948950887,233,3,3948950361,56,Left,3948950363,347,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892879,4,1,1,0,22,b94pf87be9ojdgnrs5mst80un,0,19.9,0,2022-12-16T19:02:49.113Z,2022-12-16T19:02:51Z,3948950955,212,33.5,3948950957,213,0.4,3948950949,56,Back,3948950951,140,49.0,3948950947,107,,3948950953,141,18.9,3948950959,1,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892889,6,1,1,0,25,eh54mfvjtrttgsg1wbjnvxcqz,1,45.8,92,2022-12-16T19:02:52.153Z,2022-12-16T19:02:53Z,3948951021,140,59.3,3948951027,213,6.0,3948951017,3,,3948951025,212,14.8,3948951019,56,Left,3948951023,141,85.7,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892895,7,49,1,0,26,eh54mfvjtrttgsg1wbjnvxcqz,1,59.3,85.7,2022-12-16T19:02:53.080Z,2022-12-16T20:00:28Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892899,8,1,1,0,26,eh54mfvjtrttgsg1wbjnvxcqz,0,59.3,85.7,2022-12-16T19:02:53.337Z,2022-12-16T20:00:34Z,3948951067,141,89.7,3948951063,56,Left,3948951065,140,64.0,3948951071,213,0.5,3948951069,212,5.6,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892903,5,49,1,0,27,b94pf87be9ojdgnrs5mst80un,1,36.9,14,2022-12-16T19:02:54.582Z,2022-12-16T19:02:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892927,6,1,1,0,28,b94pf87be9ojdgnrs5mst80un,0,31.8,8,2022-12-16T19:02:55.532Z,2022-12-16T19:02:58Z,3948951223,140,83.8,3948951229,213,0.2,3948951219,155,,3948951225,141,25.5,3948951227,212,55.9,3948951231,1,,3948951221,56,Center,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892935,9,49,1,0,32,eh54mfvjtrttgsg1wbjnvxcqz,1,20.7,80.7,2022-12-16T19:02:59.241Z,2022-12-16T19:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491892983,10,1,1,0,33,eh54mfvjtrttgsg1wbjnvxcqz,1,20.4,81,2022-12-16T19:03:00.441Z,2022-12-16T19:03:05Z,3948951523,212,36.8,3948951519,141,31.0,3948951525,213,4.3,3948951515,140,6.9,3948951527,1,,3948951511,56,Back,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
