id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/18/value
2468404961,1,34,16,0,0,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-10-07T17:01:33.685Z,2022-10-07T17:56:19Z,3824929075,194,e5kpw4k4tyss5ch8ehfi7nk5x,3824929069,59,"20, 2, 18, 6, 5, 12, 7, 4, 9, 23, 34, 1, 11, 14, 22, 24, 25, 27, 40, 55",3824929067,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3824929073,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3824929077,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3825080089,197,477,3824929065,30,"dxcsuw39xzusjsj5e1jw53y6t, brqptr56zeku3bgqbixje0hxx, ar7ybu7dordgt2yfx5inux62, ebrua3sixxfvycsty8z956ga1, ait187bpr8we72jvfxxt6ttjp, 9zcr9l3mfbbstmesdlx298vhm, 4t85yj2ijymrz5vf457jcihre, e5kpw4k4tyss5ch8ehfi7nk5x, emglxnqrlqskt8krglv7sziwa, 4k9shzwgauyy7w2911uev75yh, am0ea3bvmnin4gco2ndny2noq, 7j5xa2ti4qnvoh74h5twyi6s5, 8hq0so8nzsuzmsffae5nwdwmi, 1x06lao11mw2wao2qk658mf6y, b4bzaam658g6wf3knwxlghas5, 397korofv0jmoxs8aklr5yuzu, dk56pv43y8zo39ft9xtwyapnu, a9z0jsjwfteq974bxwucvc4ix, 29fr98or3mqippn84z3p9ihhw, ei9h1loyggj8fnf1q4jfdm710",3824929071,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468405165,1,34,16,0,0,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-10-07T17:01:51.963Z,2022-10-07T17:57:18Z,3824929975,30,"7wo4627xo1mx5k0vpwhe8hqll, 7a3ik1dbxkirdt58gwvvtyw9, 181us5vol7crxrmejhkqau3t, arahlffwma11d06oqmglwjemt, 8przxwwothu3crflys7ahl4dm, 9787nemt11c372uird332d13p, 93cf9npj6wl6vrxw7hetf6ok5, evexihkozqignope6k57tjgt1, a0i7hc92p5ijqi4jqw8krh8x6, abnezz7yico2636ucafabz4t0, dbg4ducw8j747foxiexle1iad, aoucm7e5muqfucbv1g4e8hh49, btfanvej91yogqzfml4vmsmei, cibkxflm2k8if2jg9m5lpxkut, f1u6wna62ri171clx0pig6dbd, efcq9u93u06hx6578ua3buswl, csov8ibh2n0q2w8j72pft9t5h, 8n2xfmdnievwdeg60kobkoyj9, 9lctm8txbd4n87mk61lwa0rf9, w32h1te98uqq53j053qm3pm2, b23be312oxcbusvpjnnriukq2, ddldrej9an43ky123hqwp22ju, 5cvstzkb7l1zxapx0dt4zjkoa",3824929985,194,8przxwwothu3crflys7ahl4dm,3825081665,197,535,3824929977,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3824929981,130,10,3824929987,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3824929979,59,"1, 2, 5, 24, 4, 23, 11, 6, 7, 17, 14, 8, 9, 12, 13, 15, 19, 21, 22, 26, 33, 34, 35",3824929983,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435363,2,32,1,0,0,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-10-07T18:01:29.599Z,2022-10-07T18:01:31Z,3825090089,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435349,2,32,1,0,0,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-10-07T18:01:29.599Z,2022-10-09T07:01:43Z,3825090021,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435371,3,1,1,0,0,cos9hxi16eitbcbthof7zrm4m,1,49.9,50,2022-10-07T18:01:29.609Z,2022-10-09T08:50:10Z,3825090117,56,Back,3825090121,141,44.3,3825090125,213,3.3,3825090119,140,32.2,3830755923,178,,3825090123,212,19.0,3825090127,279,S,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469579249,766,43,1,0,1,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-10-07T18:01:30.983Z,2022-10-09T12:01:29Z,3831241611,178,0,3831242199,144,82,,,,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435383,4,1,1,0,1,cos9hxi16eitbcbthof7zrm4m,1,32.2,44.3,2022-10-07T18:01:31.207Z,2022-10-09T08:50:42Z,3830756695,178,,3825090185,140,32.2,3825090187,141,47.5,3825090183,56,Back,3825090191,213,1.6,3825090189,212,2.2,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435421,5,1,1,0,2,cos9hxi16eitbcbthof7zrm4m,0,32.4,47.5,2022-10-07T18:01:32.139Z,2022-10-09T08:50:56Z,3825090345,212,48.8,3830762037,178,,3825090339,56,Center,3825090347,213,0.4,3825090343,141,77.0,3825090341,140,74.8,3825090351,1,,3825090337,157,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435475,3,1,1,0,5,ed5nwjz5za3oyi20nxzgqivmx,0,27.4,12.8,2022-10-07T18:01:34.775Z,2022-10-09T08:51:10Z,3825090599,141,0.0,3825090601,212,13.6,3825090597,140,36.9,3825090593,155,,3825090603,213,5.5,3830762499,178,,3825090595,56,Back,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435477,4,5,1,0,8,ed5nwjz5za3oyi20nxzgqivmx,0,39.4,-1.4,2022-10-07T18:01:38.560Z,2022-10-09T08:51:20Z,3825090607,347,,3825090677,233,6,3825090605,56,Back,,,,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435483,6,5,1,0,8,cos9hxi16eitbcbthof7zrm4m,1,60.6,101.4,2022-10-07T18:01:38.560Z,2022-10-09T08:51:20Z,3825090639,347,,3825090665,233,4,3825090637,56,Left,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435523,7,1,1,0,11,cos9hxi16eitbcbthof7zrm4m,1,58.2,100,2022-10-07T18:01:41.174Z,2022-10-09T08:51:29Z,3825090811,1,,3825090807,212,21.9,3825090801,140,38.7,3825090809,213,3.5,3825090793,107,,3825090797,56,Back,3825090805,141,90.5,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435545,8,1,1,0,14,cos9hxi16eitbcbthof7zrm4m,1,38.3,89.6,2022-10-07T18:01:43.971Z,2022-10-09T08:51:44Z,3825090919,212,14.7,3825090913,56,Left,3825090917,141,98.3,3830763619,178,,3825090915,140,51.1,3825090921,213,0.4,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435555,9,1,1,0,16,cos9hxi16eitbcbthof7zrm4m,1,55.1,96.8,2022-10-07T18:01:46.506Z,2022-10-09T08:51:55Z,3825090963,212,8.5,3825090961,141,94.2,3825090965,213,6.1,3825090959,140,63.0,3825090957,56,Left,3830764011,178,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435567,10,1,1,0,17,cos9hxi16eitbcbthof7zrm4m,0,63,94.2,2022-10-07T18:01:47.283Z,2022-10-09T08:52:08Z,3830764429,178,,3825091015,141,100.0,3825091019,213,0.7,3825091011,56,Left,3825091013,140,68.4,3825091017,212,7.4,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435709,5,5,1,0,18,ed5nwjz5za3oyi20nxzgqivmx,1,32.4,-1.5,2022-10-07T18:01:48.492Z,2022-10-09T08:52:12Z,3825091723,233,11,3825091717,347,,3825091715,56,Back,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435575,11,5,1,0,18,cos9hxi16eitbcbthof7zrm4m,0,67.6,101.5,2022-10-07T18:01:48.492Z,2022-10-09T08:52:12Z,3825091037,56,Left,3825091739,233,5,3825091039,347,,,,,,,,,,,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435733,6,1,1,0,31,ed5nwjz5za3oyi20nxzgqivmx,0,34.5,0,2022-10-07T18:02:01.035Z,2022-10-09T08:52:22Z,3825091819,212,16.3,3825091811,107,,3825091817,141,10.3,3825091813,56,Back,3825091815,140,48.1,3825091821,213,0.5,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435755,12,61,1,0,32,cos9hxi16eitbcbthof7zrm4m,1,55.4,85.7,2022-10-07T18:02:02.326Z,2022-10-09T08:54:06Z,3825091913,56,Left,3830765753,178,,,,,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468574113,753,1,1,0,33,cos9hxi16eitbcbthof7zrm4m,0,65.3,94.5,2022-10-07T18:02:03.293Z,2022-10-09T08:55:04Z,3825851145,212,10.7,3825851147,213,3.5,3825851143,141,88.7,3830766255,178,,3825851139,56,Left,3825851141,140,55.8,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435771,7,1,1,0,34,ed5nwjz5za3oyi20nxzgqivmx,0,39.9,12.5,2022-10-07T18:02:04.066Z,2022-10-09T08:55:53Z,3825092013,56,Back,3825092021,213,2.1,3825092017,141,21.2,3825092015,140,36.9,3830766679,178,,3825092019,212,6.7,,,,,,,abnezz7yico2636ucafabz4t0,R. Kuijpers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580249,770,67,1,0,35,cos9hxi16eitbcbthof7zrm4m,1,61.6,79.6,2022-10-07T18:02:04.918Z,2022-10-09T20:54:19Z,3831246055,233,934,,,,,,,,,,,,,,,,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580235,934,67,1,0,35,ed5nwjz5za3oyi20nxzgqivmx,0,38.4,20.4,2022-10-07T18:02:04.919Z,2022-10-09T12:02:34Z,3831246117,233,770,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435799,14,8,1,0,35,cos9hxi16eitbcbthof7zrm4m,1,62.3,80.3,2022-10-07T18:02:05.033Z,2022-10-09T20:54:20Z,3825092143,56,Left,3825851573,385,,3830773545,178,,,,,,,,,,,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580953,938,67,1,0,36,ed5nwjz5za3oyi20nxzgqivmx,1,41.6,16.8,2022-10-07T18:02:06.030Z,2022-10-09T20:54:20Z,3831249193,233,779,,,,,,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469580949,779,67,1,0,36,cos9hxi16eitbcbthof7zrm4m,0,58.4,83.2,2022-10-07T18:02:06.031Z,2022-10-09T12:03:23Z,3831249209,233,938,,,,,,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435819,8,1,1,0,36,ed5nwjz5za3oyi20nxzgqivmx,1,42.8,13.7,2022-10-07T18:02:06.156Z,2022-10-09T20:54:20Z,3830774119,178,,3825092255,141,24.1,3825092259,213,2.2,3825092251,56,Back,3825092257,212,8.6,3825092253,140,38.1,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435781,13,43,1,0,36,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-10-07T18:02:06.219Z,2022-10-07T23:08:24Z,3825851507,144,61,3825092065,56,Left,,,,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435851,9,1,1,0,38,ed5nwjz5za3oyi20nxzgqivmx,1,38.1,24.1,2022-10-07T18:02:07.987Z,2022-10-09T08:57:08Z,3825092439,213,0.9,3825092431,56,Center,3825092437,212,26.7,3825092433,140,53.3,3830775217,178,,3825092435,141,55.5,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
