id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2461264401,1,34,16,0,0,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-17T16:03:13.884Z,2022-09-18T07:58:08Z,3786946115,194,e3akocgpppdty3ayxty1gf6xh,3786946107,59,"1, 3, 5, 4, 31, 6, 10, 8, 21, 11, 7, 2, 9, 15, 16, 22, 24, 25, 33, 34",3786946123,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3786946119,197,2840,3786946099,30,"7dg8woqlx67ch0ji3ujhgb52i, 8ozlo6qrdavr86guhclwvh84q, a02jtmvlc1tlstvt96pa1hisq, e3akocgpppdty3ayxty1gf6xh, c9epkro6fot3km9zak1kswfhm, dbkr1w2xlwnyssid1tv0jlujt, 3kbhgmnf6bhfgut0jxf4m2sfe, a21sngx9u0boxf3n6u5qbkdlh, 6jqn5grsuhuo5at81pzahr6xh, 3dc82sro077by40u3qdmhw0r9, 1sb4655mgzrdohlltyk9fqlzp, 8822s8ns7oyvjqade4oaxzg0l, c5jk0pvcvqddy0xiqv6qkesph, bn8dwm2y9a8i9a10rba3dmm3u, awkcni8hs06o4bfpopikjvspg, bdurpi6c2ipwtcuyndq0e6ve2, eayvrkzzkk0xu4c5rrxgzlroq, 792zq4joba1qgt0lusvrjantg, 8oetnmi8kejwwy37rhlelw2ne, 10ijtddqmzbhx3qtlhbyn4rca",3786946103,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3786946111,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3786946109,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461273017,1,34,16,0,0,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-17T16:13:38.402Z,2022-09-17T16:47:35Z,3786992565,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3786992557,130,11,3786992569,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3786992553,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3787130657,197,16936,3786992555,59,"16, 2, 32, 13, 20, 3, 21, 8, 14, 17, 10, 5, 9, 11, 18, 22, 24, 27, 29, 33, 42",3786992567,194,4idru0svqcqjpi03b4jhqyd3p,3786992549,30,"84yhv0iilunn0vllz1r5fe7l5, d3qx3gwypipcl2azrj9ing9ud, 5gyjq8tsjxk396qt4hqlwn3dh, eqjelc731e1xrp95bpysx0pka, d8cxurdt9g5gezqlfwae7ooru, cgsmk5437f466uoqvol7devze, 4idru0svqcqjpi03b4jhqyd3p, 4ecptuxoyx485mmhrubuscgyd, 9bzwr8qhl6547tjrsjsity4x6, dvof4p3jx1gi6i9uelbmudl62, 4212luiyivgvje1vm1ojieicq, e65zqndnze1xzef4qlkhd1v4l, b2uznyb9b8fxsy57450mbmwru, cty7nsrs5yn785m330c2gbwq2, 7xtesbxl6ioj70wymszqsag9h, 4snaidw6iaeo0k20gjfm35nft, e84kqxlu2bzgcpu0x0cj3z8id, 1txv3b9y7h3du9d5bbblg0vai, hjb0mn4fgmfiimwn5odvl8fd, 3hhca66jtxt3c1iw10nfmhtnu, czh4r9efdbw4fvdux0enl127e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300715,2,32,1,0,0,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-17T16:47:59.967Z,2022-09-18T11:06:36Z,3787132171,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300707,2,32,1,0,0,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-09-17T16:47:59.967Z,2022-09-17T16:48:00Z,3787132137,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300737,3,1,1,0,0,6hsriqr3ybvyg94w2k19oal50,1,49.9,50.1,2022-09-17T16:48:00Z,2022-09-18T11:16:31Z,3787132285,141,54.2,3787132283,140,31.8,3787132289,213,3.0,3787132291,279,S,3787132287,212,19.2,3789892405,178,,3787132281,56,Back,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300797,4,1,1,0,2,6hsriqr3ybvyg94w2k19oal50,0,33.7,53.3,2022-09-17T16:48:02.893Z,2022-09-18T11:16:36Z,3787132649,157,,3787132659,141,60.6,3789892793,178,,3787132653,56,Center,3787132669,1,,3787132663,212,31.0,3787132657,140,62.8,3787132665,213,0.2,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300795,3,44,1,0,5,6g9qrm72224jrk6tkxxxi8a9n,1,34.3,34.8,2022-09-17T16:48:05.300Z,2022-09-19T06:47:24Z,3787132621,56,Back,3787132751,233,5,3787132623,285,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300803,5,44,1,0,5,6hsriqr3ybvyg94w2k19oal50,0,65.7,65.2,2022-09-17T16:48:05.301Z,2022-09-18T11:16:49Z,3787132697,56,Center,3787132835,233,3,3787132699,286,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300819,4,1,1,0,5,6g9qrm72224jrk6tkxxxi8a9n,1,31.4,30.1,2022-09-17T16:48:05.315Z,2022-09-19T06:47:24Z,3787132807,140,54.2,3787132813,213,6.3,3789893851,388,,3787132803,3,,3787132805,56,Center,3787132811,212,23.9,3787132809,141,29.9,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300829,5,49,1,0,6,6g9qrm72224jrk6tkxxxi8a9n,1,54.2,29.9,2022-09-17T16:48:06.896Z,2022-09-18T11:16:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300897,6,61,1,0,7,6g9qrm72224jrk6tkxxxi8a9n,1,54.2,29.9,2022-09-17T16:48:07.042Z,2022-09-18T11:17:09Z,3787133185,56,Center,3789894701,178,,3789894699,15,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300913,7,1,1,0,8,6g9qrm72224jrk6tkxxxi8a9n,0,60.9,23.6,2022-09-17T16:48:08.517Z,2022-09-18T11:18:17Z,3787133303,213,6.2,3787133299,141,23.2,3787133301,212,3.0,3787133297,140,63.7,3787133295,56,Center,3789896597,178,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300885,6,61,1,0,8,6hsriqr3ybvyg94w2k19oal50,1,42.8,80.8,2022-09-17T16:48:08.524Z,2022-09-18T11:18:11Z,3789898207,178,,3787133125,56,Back,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461300937,7,5,1,0,9,6hsriqr3ybvyg94w2k19oal50,0,34.2,101.4,2022-09-17T16:48:09.809Z,2022-09-18T11:18:21Z,3787133955,233,8,3787133385,56,Back,3787133387,347,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301035,8,5,1,0,9,6g9qrm72224jrk6tkxxxi8a9n,1,65.8,-1.4,2022-09-17T16:48:09.809Z,2022-09-18T11:18:21Z,3787133907,347,,3787133905,56,Right,3787133937,233,7,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301177,9,1,1,0,27,6g9qrm72224jrk6tkxxxi8a9n,0,64.2,0,2022-09-17T16:48:27.924Z,2022-09-18T11:18:26Z,3787134743,56,Right,3787134745,140,66.4,3787134749,212,7.7,3787134747,141,9.5,3787134751,213,1.3,3787134741,107,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301233,10,4,1,0,33,6g9qrm72224jrk6tkxxxi8a9n,1,67.9,20.8,2022-09-17T16:48:33.218Z,2022-09-18T11:18:43Z,3787135027,13,,3787135037,233,9,3787135031,56,Right,3787135033,152,,3787135035,286,,3787135029,295,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301229,9,4,1,0,33,6hsriqr3ybvyg94w2k19oal50,0,32.1,79.2,2022-09-17T16:48:33.219Z,2022-09-18T11:18:43Z,3789900061,178,,3787135013,152,,3787135007,295,,3787135055,233,10,3787135017,285,,3787135005,13,,3787135009,56,Back,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301197,8,43,1,0,34,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-17T16:48:34.136Z,2022-09-17T17:38:52Z,3787380011,144,61,3787134845,56,Back,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301459,11,1,1,0,47,6g9qrm72224jrk6tkxxxi8a9n,1,69.7,22.3,2022-09-17T16:48:47.658Z,2022-09-18T11:18:46Z,3787136061,212,21.2,3787136059,141,11.5,3787136053,152,,3787136055,56,Right,3789900245,178,,3787384331,189,,3787136051,5,,3787136057,140,88.6,e3akocgpppdty3ayxty1gf6xh,D. Mirani,3787136063,213,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301467,12,1,1,0,50,6g9qrm72224jrk6tkxxxi8a9n,0,88.6,11.5,2022-09-17T16:48:50.884Z,2022-09-18T11:18:52Z,3787136099,140,88.8,3787136187,286,,3787136093,2,,3787136181,236,,3787136183,233,10,3789900641,178,,3787136097,56,Right,3787136101,141,14.6,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,3788098673,223,,3788098679,72,3787136105,213,1.5,3787136103,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301463,10,12,1,0,51,6hsriqr3ybvyg94w2k19oal50,1,10.4,83.3,2022-09-17T16:48:50.991Z,2022-09-18T11:18:55Z,3787136077,185,,3787136219,233,12,3787136079,56,Back,3789900819,178,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301575,13,1,1,0,55,6g9qrm72224jrk6tkxxxi8a9n,1,58,25.3,2022-09-17T16:48:55.743Z,2022-09-18T11:19:03Z,3787136651,141,51.8,3787136657,1,,3787136647,56,Back,3789901285,178,,3787136649,140,29.6,3787136653,212,34.8,3787136655,213,2.6,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301617,14,1,1,1,0,6g9qrm72224jrk6tkxxxi8a9n,0,29.6,51.8,2022-09-17T16:49:00.198Z,2022-09-18T11:19:26Z,3787136897,212,45.7,3787136901,1,,3787136891,56,Center,3787136889,157,,3787136895,141,46.4,3787136893,140,73.0,3787136899,213,6.2,3789902587,178,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301651,11,1,1,1,2,6hsriqr3ybvyg94w2k19oal50,1,30.6,69.6,2022-09-17T16:49:02.620Z,2022-09-18T11:19:33Z,3787137093,213,0.5,3787137087,140,39.6,3789903077,388,,3787137089,141,77.6,3787137091,212,10.9,3787137085,56,Back,3787137083,3,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301653,12,49,1,1,4,6hsriqr3ybvyg94w2k19oal50,1,39.8,77.8,2022-09-17T16:49:04.338Z,2022-09-18T11:19:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301657,13,3,1,1,5,6hsriqr3ybvyg94w2k19oal50,0,35.6,75.4,2022-09-17T16:49:05.202Z,2022-09-18T11:19:44Z,3787137123,286,,3789903803,178,,3788100433,464,,3787137121,56,Back,3787137311,233,15,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301689,15,7,1,1,5,6g9qrm72224jrk6tkxxxi8a9n,1,64.4,24.6,2022-09-17T16:49:05.381Z,2022-09-18T11:19:50Z,3787137293,233,13,3787137261,56,Center,3789904273,21,,3789904271,178,,3787137297,285,,3788100251,384,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301695,16,49,1,1,6,6g9qrm72224jrk6tkxxxi8a9n,1,73.6,30.5,2022-09-17T16:49:06.711Z,2022-09-18T11:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301775,17,1,1,1,7,6g9qrm72224jrk6tkxxxi8a9n,1,73.6,30.5,2022-09-17T16:49:07.736Z,2022-09-18T11:20:06Z,3787137657,141,13.7,3787137655,140,83.7,3787137653,56,Right,3787137659,212,15.6,3787137661,213,5.5,3789905243,178,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301789,18,1,1,1,14,6g9qrm72224jrk6tkxxxi8a9n,0,94.9,16,2022-09-17T16:49:14.133Z,2022-09-18T11:20:08Z,3789905417,178,,3787137773,213,1.6,3787137767,140,93.1,3787137761,2,,3788100817,20,,3787137765,56,Center,3787137763,155,,3787137771,212,28.3,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,3788100815,224,,3787137769,141,,,,,,,57.5,,,,,,,,,,,,,,,,,,,,,,,,,
2461301801,14,12,1,1,14,6hsriqr3ybvyg94w2k19oal50,1,4.1,55,2022-09-17T16:49:14.856Z,2022-09-18T11:20:16Z,3787137839,140,12.8,3787137845,213,5.4,3787137843,212,13.8,3789905913,388,,3787137863,15,,3787137841,141,39.8,3787137837,56,Back,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461301829,19,1,1,1,17,6g9qrm72224jrk6tkxxxi8a9n,0,90.1,65.3,2022-09-17T16:49:17.003Z,2022-09-18T11:20:27Z,3787138027,56,Center,3787138037,213,5.0,3787138031,141,49.3,3787138035,212,11.4,3787138029,140,93.2,3789906097,178,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
