id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,keyPass,qualifier/13/value,qualifier/12/value,qualifier/11/value,qualifier/16/value,qualifier/18/value,qualifier/19/value
2446146917,1,34,16,0,0,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-14T13:40:35.466Z,2022-08-14T14:41:40Z,3706534847,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3706534851,130,8,3706548219,194,e8zpc22dwlmgkkwoqpgwxsn2t,3706534853,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3706756119,197,2359,3706534845,30,"eamuyjut271ytghb2q4ljqbpx, cixzy9hl7ks4maugc5zc9ievp, 5el82g04yvl9ai8ws8pxbvaad, 6w59kdfilru1152bjutstu2fp, 5gs7jd1eigk4jisxbr9a1yvp, e8zpc22dwlmgkkwoqpgwxsn2t, 5iyutg9qg6bfnwuieghj5wktm, 723av2redj2ej6livx0g81wwl, 6q77vt9bp8dsq48pa97mfzsa1, dficbkp6sp4kw7xihaxneozpx, 2nwthqvbk70e2qo35dgp35979, aklhi0hr28nidjlkw1sokp785, 530w8musao16dfntha5ykpuga, ubuh5wgnl0o5bn3wirdmectm, 49pcpdulrofklvwsde6ohkkq, 8n9t52eeli3s39r8ujjhjt7je, tgu7kztdu9azmvirwu8rrip6, 6vqc5d718gbqobb9o3a40jlqt, c3j7ddqg0yzporam6gieibgiy, 5bm516z74pbsyfemsathj3umt, 6ovzd9akutufagsd8kmxmsei2, f57vs3qmmob743hdk2dxf56cq, 7jpreaads35pnnfqbn7hmrmy",3706534849,59,"1, 2, 5, 6, 3, 4, 7, 8, 9, 10, 11, 15, 13, 14, 30, 17, 21, 20, 18, 19, 22, 12, 16",3706534855,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446149395,1,34,16,0,0,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-08-14T13:43:43.082Z,2022-08-14T14:59:51Z,3706547373,194,byirjks50zw1eefkcy8p4hd5h,3706547365,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3706547375,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3706547363,30,"2p6h6ivyzp1fzsayw7r2xn2dx, ayqy2vql1oumokqly9ahfrnx1, a2zavv31d2aadyddk0kjttdgq, 2w7xspkzg7b9ghl20me202ove, 42cg746sa90jla5x4islj9pwq, byirjks50zw1eefkcy8p4hd5h, b2ibeioms7t9vb3au7tpqys4p, 7jgtmmk4b2bgn0syidj6ve7kl, 7sd87ylfbtgwgpb70hf68cel1, 8ymqihdfqc7esda7y407lebx1, 1hmy5uxiyr8g915tngl9l8twq, f3h1bxnw3fq8m10ck132bic4p, ad2qplv0aa66l11ipq6yh0hd5, b7owk879trwk2tu8ud574xq3u, 3dx91sb6ktg8z1xmoti25kru, 75a8i1fdchwk62zm1g3f13gt1, 51f3vubki4or5vaft5tromn3e, f1jk2tqumutelh2ym21v5beuh, 6zzcoo9k4ebqtlux49rbb5fro, 4cegvsj3s6t0o1l5xap6jypuy, d29ahwtvs7ls75wdtkf7xr8tm, 9v7zwguzazofzafwg3qevdo4q, 3uq3lrjyj4mnvq6162b0jyhnt",3706547371,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3706547369,130,8,3706547367,59,"12, 3, 5, 6, 31, 4, 18, 8, 9, 10, 33, 1, 2, 13, 14, 15, 17, 19, 22, 23, 28, 32, 34",3706765395,197,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446193187,2,32,1,0,0,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-08-14T14:46:44.267Z,2022-08-14T14:46:48Z,3706779853,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446193179,2,32,1,0,0,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-14T14:46:44.267Z,2022-08-17T00:21:25Z,3706779809,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446193257,3,1,1,0,0,89w5c6pw7vn0dxypi61tt0g4k,1,50.3,50.1,2022-08-14T14:46:44.351Z,2022-08-17T04:35:45Z,3712367133,178,,3706780219,213,3.4,3706780215,141,45.8,3706780221,279,S,3706780213,140,40.0,3706780211,56,Back,3706780217,212,11.2,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446193261,4,1,1,0,1,89w5c6pw7vn0dxypi61tt0g4k,1,44.7,48,2022-08-14T14:46:46.118Z,2022-08-17T04:35:50Z,3712367183,178,,3706780243,212,11.5,3706780237,56,Center,3706780241,141,47.0,3706780239,140,55.6,3706780245,213,6.2,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446193265,5,1,1,0,2,89w5c6pw7vn0dxypi61tt0g4k,1,53.6,48.2,2022-08-14T14:46:47.146Z,2022-08-17T04:35:55Z,3706780255,140,48.1,3706780259,212,7.9,3706780253,56,Back,3712367227,178,,3706780257,141,40.2,3706780261,213,3.9,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194647,12,1,1,0,3,89w5c6pw7vn0dxypi61tt0g4k,1,48,40.8,2022-08-14T14:46:47.994Z,2022-08-17T10:48:39Z,3706787941,56,Center,3706848699,155,,3706791611,154,,3706787953,141,35.1,3706791613,22,,3706791609,210,16,3706787961,1,,3706787957,212,40.6,dficbkp6sp4kw7xihaxneozpx,Y. Namli,1,3706787947,140,86.5,3712367295,178,3706787959,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446193341,6,84,1,0,4,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-14T14:46:49.009Z,2022-08-14T14:51:27Z,3706780709,56,Center,3706780719,1,,3706787287,436,2,3706781891,7,179412,3706780713,141,29.3,3706781889,8,,3706786613,343,2,3706780711,140,86.8,dficbkp6sp4kw7xihaxneozpx,Y. Namli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194299,5,45,1,0,6,3kfktv64h7kg7zryax1wktr5r,0,13.8,69.8,2022-08-14T14:46:51.238Z,2022-08-17T04:36:08Z,3706786167,285,,3706911469,233,240,3706786165,56,Back,,,,,,,,,,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217559,240,3,1,0,6,89w5c6pw7vn0dxypi61tt0g4k,1,86.2,30.2,2022-08-14T14:46:51.238Z,2022-08-17T04:36:08Z,3706911465,233,5,3707575811,464,,3706910533,56,Center,3712367355,178,,3706910535,286,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194689,13,16,1,0,8,89w5c6pw7vn0dxypi61tt0g4k,1,90.6,30.1,2022-08-14T14:46:52.820Z,2022-08-17T10:48:40Z,3707577889,89,,3706791645,102,46.1,3707577893,396,33.6,3706791647,103,3.8,3706805985,343,3,3706791639,154,,3706791641,55,12,3706788169,22,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,3706788173,56,Center,3706791651,230,3706911723,215,,90.7,3706791649,214,3706790197,20,3706910647,254,3707577891,395,91.4,3706790201,374,2022-08-14 15:46:51.966,3712367791,178,3706790205,375,00:07.699,3706791635,80,3706788171,63,3706791637,29,3706791653,231,34.3,,,,,,,
2446193385,3,43,1,0,9,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-08-14T14:46:53.729Z,2022-08-14T14:47:00Z,3706780991,56,Back,3706781091,233,7,3706781309,144,45,3706780993,285,0,,,,,,,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446193365,7,43,1,0,9,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-14T14:46:53.729Z,2022-08-14T14:47:08Z,3706781971,144,3,3706780857,56,Center,3706780859,286,0,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446193367,8,43,1,0,9,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-14T14:46:54.128Z,2022-08-14T14:47:00Z,3706780863,22,0,3706780867,56,Center,3706781371,144,38,3706780865,63,0,3706780869,254,0,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194289,9,27,1,0,13,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-14T14:46:58.127Z,2022-08-17T04:37:47Z,3706786127,364,,3706786125,207,,3706786123,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446193481,4,43,1,0,18,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-08-14T14:47:02.397Z,2022-08-14T14:48:01Z,3706786705,144,55,,,,,,,,,,,,,,,,,,,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194399,10,65,1,0,42,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-14T14:47:26.675Z,2022-08-17T04:38:00Z,3706786653,341,,3706786909,336,,3706786655,365,6,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194447,11,28,1,1,7,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-14T14:47:51.777Z,2022-08-17T05:39:06Z,3706786875,364,,3706786877,55,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446194837,6,1,1,1,49,3kfktv64h7kg7zryax1wktr5r,1,50.2,50,2022-08-14T14:48:34.075Z,2022-08-17T04:39:23Z,3706795165,279,G,3706790687,189,,3706789085,56,Back,3706789089,141,37.1,3706789091,212,23.2,3706789093,213,3.5,3706789087,140,29.7,3712369439,178,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195035,7,1,1,2,5,3kfktv64h7kg7zryax1wktr5r,0,30.5,32.6,2022-08-14T14:48:49.725Z,2022-08-17T04:39:27Z,3706790175,212,51.5,3706790179,1,,3712369467,178,,3706790167,155,,3706790171,140,72.2,3706790169,56,Center,3706790173,141,72.5,3706790177,213,0.6,42cg746sa90jla5x4islj9pwq,S. Beukema,,3706790579,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446206857,155,49,1,2,8,89w5c6pw7vn0dxypi61tt0g4k,1,26.2,17.9,2022-08-14T14:48:52.369Z,2022-08-17T04:39:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446206929,156,1,1,2,8,89w5c6pw7vn0dxypi61tt0g4k,1,28.9,18.4,2022-08-14T14:48:52.689Z,2022-08-17T05:39:22Z,3706852393,213,2.3,3712369551,178,,3706852373,56,Back,3706852389,212,26.1,3706852385,141,46.6,3706852379,140,12.1,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446207085,157,1,1,2,12,89w5c6pw7vn0dxypi61tt0g4k,1,15,50.3,2022-08-14T14:48:56.583Z,2022-08-17T05:39:30Z,3706853235,141,94.8,3712369605,178,,3706853239,213,1.2,3706853237,212,32.9,3706853241,1,,3706853231,56,Back,3706853233,140,27.3,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446207403,159,1,1,2,14,89w5c6pw7vn0dxypi61tt0g4k,1,22.5,96.3,2022-08-14T14:48:58.833Z,2022-08-17T04:40:01Z,3706855039,141,86.3,3706855035,56,Back,3706855043,213,3.9,3706855037,140,15.6,3706855041,212,9.9,3712369773,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446207655,161,1,1,2,17,89w5c6pw7vn0dxypi61tt0g4k,1,20.7,85.9,2022-08-14T14:49:01.885Z,2022-08-17T05:57:57Z,3706856415,155,,3712369847,178,,3706856427,1,,3706856419,140,62.9,3706856423,212,46.1,3706856421,141,67.2,3706856417,56,Center,3706856425,213,6.0,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217811,247,44,1,2,20,89w5c6pw7vn0dxypi61tt0g4k,1,65.3,66.6,2022-08-14T14:49:04.615Z,2022-08-17T06:57:52Z,3706912011,56,Center,3706912045,233,8,3706912013,286,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195229,8,44,1,2,20,3kfktv64h7kg7zryax1wktr5r,0,34.7,33.4,2022-08-14T14:49:04.616Z,2022-08-17T04:40:14Z,3706791207,56,Back,3706912063,233,247,3706791209,285,,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446207815,162,1,1,2,20,89w5c6pw7vn0dxypi61tt0g4k,0,64.6,67.5,2022-08-14T14:49:04.668Z,2022-08-17T06:57:52Z,3706857285,212,18.5,3706857279,56,Center,3706857277,3,,3706857281,140,67.1,3706857283,141,40.6,3712369957,388,,3706857287,213,4.9,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195333,9,1,1,2,21,3kfktv64h7kg7zryax1wktr5r,1,33.6,68.7,2022-08-14T14:49:06.117Z,2022-08-17T05:39:45Z,3706791805,140,65.4,3706791809,212,38.7,3706791801,155,,3706791803,56,Left,3706791811,213,0.5,3706791807,141,97.5,3712370051,178,,3706791813,1,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195337,10,49,1,2,26,3kfktv64h7kg7zryax1wktr5r,1,65.4,97.5,2022-08-14T14:49:11.029Z,2022-08-17T05:40:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195377,11,1,1,2,32,3kfktv64h7kg7zryax1wktr5r,1,65.6,95.3,2022-08-14T14:49:16.887Z,2022-08-17T05:40:13Z,3706792019,213,3.2,3706792015,141,92.0,3706792013,140,45.6,3706792011,56,Back,3712370411,178,,3706792017,212,21.1,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195411,12,1,1,2,34,3kfktv64h7kg7zryax1wktr5r,1,45.1,90.8,2022-08-14T14:49:18.910Z,2022-08-17T04:41:07Z,3706792185,213,3.9,3706792179,140,33.1,3706792175,56,Back,3712370479,178,,3706792183,212,17.6,3706792181,141,72.8,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195463,13,1,1,2,36,3kfktv64h7kg7zryax1wktr5r,1,33,72,2022-08-14T14:49:21.083Z,2022-08-17T04:41:10Z,3706792495,213,4.7,3706792489,140,32.8,3706792487,56,Back,3712370519,178,,3706792491,141,36.8,3706792493,212,23.9,,,,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446195495,14,1,1,2,42,3kfktv64h7kg7zryax1wktr5r,1,43.6,34.1,2022-08-14T14:49:27.163Z,2022-08-17T04:41:38Z,3706792633,56,Back,3706792641,213,1.7,3706792637,141,64.7,3706792635,140,41.9,3712370889,178,,3706792639,212,20.9,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
