id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2448585301,1,34,16,0,0,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-08-20T15:45:08.660Z,2022-08-20T16:29:08Z,3719470947,130,4,3719470951,194,5o80hrbyw554cetm1rbbns0k5,3719650723,197,11876,3719470953,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3719470949,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3719470941,30,"8n4rruxbnzvjgdomxslnmcno5, 8w2rfa3vnu6t1a37510374nv9, a22hb1s02edsj7t38out5r3rp, 6hlutndh6zstrpi5i0u0mxyvp, 3l76cgequy3tjhhudqnrejglx, 7nwh5uoczypmuiigzi8ylsd1, dkifo6kxxxsv1hr0rzk1q8afp, 9462218yklkts6mod3cbfryz9, 5o80hrbyw554cetm1rbbns0k5, bj2ymzuyq3zxbfjs3xrt3ss7p, cfzvplhlvlfvau521u6b86xud, 5e13xwlorl1gjrnjjtfnzawa1, d02p1ldr57bkxcpmq12vtvhsl, 3v6az10hxcowqkewd809cri6t, ho87m362sey4msdjp4n180oa, 1x10v3yh4e3f1p2ndhtxcck4p, 6eb3jpi6t6z2ergmgzcpckdpm, 62uaf4amxdyz6j2fuvadp0no5, bpzzhdpqxmp8bef77m7pr2r4l, b62gjcajugddud630e9b7ptjp, 5gond4ss348863bc1768s4q, 98s39ysrglc5vbswzeseb3pck, 7y5qwgl0xu7btfd7yxgeb2gut",3719470945,59,"94, 29, 77, 32, 4, 13, 21, 5, 17, 7, 20, 6, 9, 10, 11, 15, 18, 23, 26, 31, 34, 61, 88",3719470943,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448585385,1,34,16,0,0,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-08-20T15:45:11.652Z,2022-08-20T16:29:25Z,3719471471,30,"5syage212151fcixahbq3k8ut, f065kc6qn2cpxjxcm6i08rz3e, 7zokstl625tj96c64ow4uvjyt, 9ak3zczupeken1itsmkherbh1, 22x1ucwwak58wi6r5x1j6ohk9, 8z1ukxgc8mxiyw9udbpwr4ct1, e2oeysariwd866ksilu3t4m7e, 6ol411t0mogw6m83heiqd0m39, e7tz6hxliohn3gkj4cgl3j1ed, ebgkv548xih19m8uza7bgrvmd, 1tztnrv51q99ewl193qk526z9, 2j09251upkf2aid3lfyyos0dl, 42p4op3tm9umpwxyxde5xjefp, 21p37y6mra4u9kcg35z5dm4q2, 55hr275k72a0ka78irp7z6uw9, cdrzpuj49ploquvdolgh5c3bp, ds0ka65ypjubtgp60kupc7dnt, 8vom3bt6es2kp5sdl98az6gwk, 866f0f7taqhae91o3cjnnx0ph, 43rid94d7jz7u5ba4xzb8bbe2, a2rjxibqk9d2yatzz2dx04nx0, 16kv5p8we3pwqpt5ktwrb7mj9, cjff8fu812lennnunqljgddnu, 7p19t0mn8cq7xum09nv2u2lt5",3719471479,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3719471481,194,9ak3zczupeken1itsmkherbh1,3719471473,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3719471483,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3719471475,59,"32, 17, 34, 13, 4, 26, 28, 77, 9, 16, 49, 3, 1, 2, 8, 10, 11, 14, 19, 21, 23, 27, 36, 89",3719471477,130,17,3719665443,197,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448624869,2,32,1,0,0,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-08-20T16:32:34.604Z,2022-08-20T16:32:34Z,3719675263,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448624875,2,32,1,0,0,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-08-20T16:32:34.604Z,2022-08-21T00:17:42Z,3719675291,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448624917,3,1,1,0,0,btcy9nra9ak4m22ovr2ia6m5v,1,49.9,49.9,2022-08-20T16:32:34.630Z,2022-08-21T00:21:44Z,3719675555,140,37.1,3719675559,212,13.6,3719675551,56,Back,3719675563,279,S,3721357023,178,,3719675557,141,47.0,3719675561,213,3.3,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448988781,767,43,1,0,0,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-08-20T16:32:35.515Z,2022-08-21T01:58:02Z,3721701857,144,82,3721701735,178,0,,,,,,,,,,,,,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448624949,4,1,1,0,0,btcy9nra9ak4m22ovr2ia6m5v,1,37.1,47,2022-08-20T16:32:35.564Z,2022-08-21T00:21:51Z,3719675703,56,Back,3719675717,213,1.7,3719675707,140,36.5,3719675715,212,4.5,3721357501,178,,3719675711,141,53.6,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448624967,5,1,1,0,2,btcy9nra9ak4m22ovr2ia6m5v,0,36.4,53.6,2022-08-20T16:32:37.459Z,2022-08-21T00:21:55Z,3719675801,212,47.2,3719675797,140,77.6,3719675805,1,,3721357863,178,,3719675803,213,5.9,3719675799,141,25.9,3719675793,157,,3719675795,56,Center,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625033,3,1,1,0,6,7gnly6999wao1xarwct4p8fe9,0,19.8,78.9,2022-08-20T16:32:40.739Z,2022-08-21T00:22:00Z,3719676147,3,,3719676151,140,47.6,3719676155,212,29.3,3719676153,141,74.4,3719676157,213,6.2,3719676149,56,Back,3721358149,388,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625105,6,1,1,0,10,btcy9nra9ak4m22ovr2ia6m5v,1,53.5,33.2,2022-08-20T16:32:45.136Z,2022-08-21T00:22:11Z,3719676537,141,42.7,3719676533,56,Back,3719676535,140,32.3,3721358891,178,,3719676541,213,2.9,3719676539,212,23.2,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625133,7,1,1,0,13,btcy9nra9ak4m22ovr2ia6m5v,1,31.4,45.7,2022-08-20T16:32:48.278Z,2022-08-21T00:22:24Z,3719676709,141,81.5,3719676705,56,Back,3719676713,213,1.6,3719676707,140,30.7,3719676711,212,24.4,3721359857,178,,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625161,8,1,1,0,17,btcy9nra9ak4m22ovr2ia6m5v,1,30.7,82.2,2022-08-20T16:32:51.823Z,2022-08-21T00:22:39Z,3719676829,140,56.1,3721361025,178,,3719676827,56,Left,3719676831,141,93.9,3719676835,213,0.3,3719676833,212,27.8,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625205,9,1,1,0,20,btcy9nra9ak4m22ovr2ia6m5v,1,54.8,90.2,2022-08-20T16:32:54.955Z,2022-08-21T00:22:44Z,3719677019,212,10.2,3719677013,56,Back,3719677015,140,45.5,3719677021,213,3.4,3719677017,141,86.1,3721361371,178,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625239,10,1,1,0,21,btcy9nra9ak4m22ovr2ia6m5v,1,45.3,86.1,2022-08-20T16:32:56.574Z,2022-08-21T00:22:48Z,3719677199,213,2.4,3719677191,56,Back,3721361755,178,,3719677195,141,96.0,3719677193,140,37.6,3719677197,212,10.5,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625271,11,1,1,0,24,btcy9nra9ak4m22ovr2ia6m5v,0,35.6,93.8,2022-08-20T16:32:59.036Z,2022-08-21T00:22:53Z,3719677387,1,,3719677377,56,Center,3721362091,178,,3719677379,140,78.4,3719677381,141,68.4,3719677385,213,5.9,3719677383,212,48.1,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625293,4,8,1,0,27,7gnly6999wao1xarwct4p8fe9,1,22.1,28.9,2022-08-20T16:33:02.237Z,2022-08-21T00:23:01Z,3719677503,56,Back,3720745969,383,,3721362587,178,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625299,5,49,1,0,28,7gnly6999wao1xarwct4p8fe9,1,20.8,28.6,2022-08-20T16:33:03.211Z,2022-08-21T00:23:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625347,6,1,1,0,30,7gnly6999wao1xarwct4p8fe9,1,22.8,26.2,2022-08-20T16:33:04.659Z,2022-08-21T00:23:12Z,3719677751,140,18.8,3721363417,178,,3719677755,212,29.0,3719677753,141,68.4,3719677757,213,1.7,3719677749,56,Back,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625381,7,1,1,0,33,7gnly6999wao1xarwct4p8fe9,1,21.9,81.5,2022-08-20T16:33:08.354Z,2022-08-21T00:23:15Z,3719677927,212,16.1,3721363577,178,,3719677929,213,0,3719677921,56,Back,3719677925,141,81.5,3719677923,140,37.2,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448989727,889,43,1,0,34,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-08-20T16:33:09.451Z,2022-08-21T02:00:05Z,3721705969,144,82,3721705885,178,0,,,,,,,,,,,,,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625413,8,1,1,0,35,7gnly6999wao1xarwct4p8fe9,1,38.5,83.8,2022-08-20T16:33:09.660Z,2022-08-21T00:23:21Z,3719678077,140,35.2,3719678083,213,2.1,3719678075,56,Back,3721363881,178,,3719678081,212,6.8,3719678079,141,92.4,,,,,,,1tztnrv51q99ewl193qk526z9,N. Radonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625431,9,1,1,0,38,7gnly6999wao1xarwct4p8fe9,1,36.6,99.1,2022-08-20T16:33:13.068Z,2022-08-21T00:23:26Z,3719678185,56,Back,3719678191,212,6.1,3719678189,141,95.6,3719678193,213,3.5,3721364197,178,,3719678187,140,31.3,,,,,,,7zokstl625tj96c64ow4uvjyt,O. Aina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448625475,10,1,1,0,40,7gnly6999wao1xarwct4p8fe9,1,32.8,96.2,2022-08-20T16:33:14.677Z,2022-08-21T00:23:32Z,3719678391,140,15.7,3719678395,212,20.9,3719678389,56,Back,3719678393,141,80.4,3719678397,213,3.7,3721364563,178,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
