id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2533837041,1,34,16,0,0,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-04-15T15:51:45.439Z,2023-04-15T18:47:22Z,4191372229,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4191372235,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4191372227,30,"1tkq6knbo350vy0o8aieijmxh, 2nod7tpovdjb85efh2sogijth, cmxmyld8l4gjy03zxskyxf5gq, 2b4soa2ddbbmdwm0ur760jh05, 8hyaww1d0p9871u8o8zk8f9at, z6po5y26nap863d68tcekhqt, 9m66crpktao9g80wc8zi9y5ex, 1rdadi8uuu161wj8o7gbcn8wl, 7r96u3b7t46s0kg5t5qew3tnt, 3845lzar855rp3zp4stgmgul1, 361pxz5e33ydl2c3t63a9kzc9, bfy36wqp37utkkbl13k7s99m1, 3vqaqxwvifjooxls26kxe1ecp, 1w926qtyntprx5ommoaa5nhed, 47z2phkn1i9z8p32zqlu53j6x, 1bpopqr7cuikh6s6sk4ij31ed, chwv6iayowufvu6hb1fg6ydwp, 530nhsyjmbwcpb8536pgwbld5, 7137owa2iq6cpmdiwi6uldh3p, awu6zsiy6l8e3p1athc733jkl",4191372231,59,"1, 3, 5, 10, 26, 19, 77, 21, 20, 8, 73, 7, 14, 16, 17, 23, 31, 44, 83, 95",4191372237,194,2b4soa2ddbbmdwm0ur760jh05,4191372233,130,8,4191372241,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4191372239,197,2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533837547,1,34,16,0,0,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-04-15T15:52:01.231Z,2023-04-15T17:06:15Z,4191374935,130,8,4191374929,30,"7jtc6yk5xu4cm1an97wrgozbp, 7qwzed85qna21zisvvatrjlxx, 12f4mz064elnxecq2srl7r6j9, yzee990gbkpl00qdgr6h3r2t, 2p86mzr8qnu9iy01fusvovf56, x32fbvwwxkda9ruezw67b3dh, 7pi4j76iy3cfh0bfkxf9x8ell, 4dh4ws8ehn6uywozt6ygczs2d, 9v4l7ic3ve6d22c0gs9p1oe3u, 37ao6cj3w5pd5v5ap79fqlxw5, fvuj5umkjxxb1btu6004xjh1, er2t5qzxjzjgiz64l5qqk3mjt, 7pmigpf4yfi6dfih8e1ogdwb9, 3o4tq8qooplx2izq9rucgu7d, f4p22zbcs9l5dwhvqg6wstmcq, chfqy504a1mnfs67pbdbk0jfu, bxcpii8qeyw2duignml45sc15, kvbjuvcseqk4sbr04ctkqi38, 929ho421g2zacylfc97m23uac, bocgbpxctelmsucqoba2dujca",4191397273,197,368,4191374931,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4191374941,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4191374933,59,"99, 2, 3, 22, 66, 30, 7, 8, 88, 27, 20, 4, 15, 19, 21, 24, 33, 73, 87, 91",4191374939,194,x32fbvwwxkda9ruezw67b3dh,4191374937,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533896727,2,32,1,0,0,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-04-15T17:01:50.475Z,2023-04-15T17:01:50Z,4191684033,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533896749,2,32,1,0,0,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-04-15T17:01:50.475Z,2023-04-15T17:01:51Z,4191684127,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533896765,3,1,1,0,0,alyavx3ad35bp1xuwmqk7sgev,1,49.9,50.1,2023-04-15T17:01:50.575Z,2023-04-15T18:05:03Z,4191684197,212,4.2,4191684193,140,46.4,4191684199,213,2.6,4191684203,278,,4191684191,56,Back,4191684201,279,S,4191684195,141,53.1,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533896795,4,1,1,0,1,alyavx3ad35bp1xuwmqk7sgev,1,46.3,53.1,2023-04-15T17:01:52.405Z,2023-04-15T17:01:54Z,4191684355,212,9.6,4191684351,140,50.2,4191684349,56,Center,4191684357,213,5.2,4191684353,141,40.3,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533896807,5,3,1,0,4,alyavx3ad35bp1xuwmqk7sgev,0,52.5,40.1,2023-04-15T17:01:54.764Z,2023-04-15T18:00:06Z,4191684415,211,,4191684395,286,,4191684393,56,Center,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533896835,3,49,1,0,5,9ldqu49smv1xg2va0n2cy28zl,1,40,62.6,2023-04-15T17:01:56.435Z,2023-04-15T17:01:56Z,,,,,,,,,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533896851,4,1,1,0,6,9ldqu49smv1xg2va0n2cy28zl,1,40,62.6,2023-04-15T17:01:56.640Z,2023-04-15T17:01:58Z,4191684567,141,69.6,4191684563,56,Back,4191684569,212,11.6,4191684565,140,29.9,4191684571,213,2.7,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533896977,5,1,1,0,7,9ldqu49smv1xg2va0n2cy28zl,1,29.9,69.6,2023-04-15T17:01:57.936Z,2023-04-15T17:02:05Z,4191685181,212,15.4,4191685175,56,Back,4191685183,213,1.2,4191685177,140,34.9,4191685179,141,90.9,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533896985,6,1,1,0,14,9ldqu49smv1xg2va0n2cy28zl,1,53.1,95.3,2023-04-15T17:02:05.088Z,2023-04-15T17:02:06Z,4191685249,212,2.0,4191685243,56,Left,4191685247,141,92.3,4191685251,213,4.7,4191685245,140,53.1,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897001,7,1,1,0,16,9ldqu49smv1xg2va0n2cy28zl,0,54.7,92,2023-04-15T17:02:06.656Z,2023-04-15T17:02:10Z,4191685379,56,Left,4191685387,213,5.8,4191685383,141,82.2,4191685385,212,13.3,4191685381,140,65.7,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533896993,6,8,1,0,17,alyavx3ad35bp1xuwmqk7sgev,1,38.5,16.1,2023-04-15T17:02:07.637Z,2023-04-15T17:03:14Z,4191685311,56,Back,,,,,,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897003,7,49,1,0,17,alyavx3ad35bp1xuwmqk7sgev,1,37.2,19.3,2023-04-15T17:02:08.309Z,2023-04-15T17:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897029,8,1,1,0,18,alyavx3ad35bp1xuwmqk7sgev,1,37.1,20.9,2023-04-15T17:02:08.837Z,2023-04-15T17:02:10Z,4191685497,141,29.2,4191685499,212,7.1,4191685493,56,Back,4191685495,140,41.2,4191685501,213,0.9,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897057,9,1,1,0,19,alyavx3ad35bp1xuwmqk7sgev,1,41.6,27.2,2023-04-15T17:02:10.197Z,2023-04-15T17:02:12Z,4191685637,212,15.6,4191685639,213,4.7,4191685633,140,41.9,4191685631,56,Back,4191685635,141,4.3,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897075,10,1,1,0,21,alyavx3ad35bp1xuwmqk7sgev,1,41.9,4.3,2023-04-15T17:02:11.990Z,2023-04-15T17:02:13Z,4191685743,212,5.2,4191685745,213,2.9,4191685739,140,37.1,4191685741,141,6.1,4191685737,56,Back,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897101,11,1,1,0,22,alyavx3ad35bp1xuwmqk7sgev,0,37.1,6.1,2023-04-15T17:02:12.997Z,2023-04-15T17:02:14Z,4191685869,213,0.9,4191685863,140,45.0,4191685867,212,13.7,4191685865,141,22.1,4191685861,56,Back,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897121,8,49,1,0,24,9ldqu49smv1xg2va0n2cy28zl,1,57.9,75.6,2023-04-15T17:02:14.977Z,2023-04-15T17:02:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897141,9,1,1,0,24,9ldqu49smv1xg2va0n2cy28zl,1,57.9,75.6,2023-04-15T17:02:15.185Z,2023-04-15T17:02:17Z,4191686037,56,Center,4191686041,141,75.9,4191686039,140,63.3,4191686045,213,0.0,4191686043,212,5.7,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897209,10,1,1,0,26,9ldqu49smv1xg2va0n2cy28zl,1,63.3,75.9,2023-04-15T17:02:17.120Z,2023-04-15T17:02:20Z,4191686443,213,4.9,4191686435,56,Center,4191686437,140,65.9,4191686441,212,14.8,4191686439,141,54.5,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897291,11,1,1,0,29,9ldqu49smv1xg2va0n2cy28zl,1,67,60,2023-04-15T17:02:20.369Z,2023-04-15T17:02:25Z,4191686843,140,76.5,4191686847,141,81.6,4191686851,212,17.8,4191686855,213,1.0,4191686839,56,Left,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897317,12,1,1,0,33,9ldqu49smv1xg2va0n2cy28zl,1,77.3,82.5,2023-04-15T17:02:23.846Z,2023-04-15T17:02:31Z,4191687113,156,,4191686967,141,86.6,4191686969,212,12.2,4191686963,56,Left,4191686965,140,88.6,4191686971,213,0.2,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897327,13,1,1,0,35,9ldqu49smv1xg2va0n2cy28zl,0,88.6,86.6,2023-04-15T17:02:25.523Z,2023-04-15T17:02:28Z,4191687029,56,Left,4191687089,233,12,4191687035,212,1.6,4191687027,155,,4191687085,236,,4191687025,2,,4191687037,213,4.7,4191687033,141,84.3,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,4191687097,286,4191687031,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897283,12,12,1,0,35,alyavx3ad35bp1xuwmqk7sgev,1,4.3,18.4,2023-04-15T17:02:25.623Z,2023-04-15T17:02:28Z,4191686809,185,,4191687105,233,13,4191686811,56,Back,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897311,13,49,1,0,36,alyavx3ad35bp1xuwmqk7sgev,1,23.5,8.5,2023-04-15T17:02:27.046Z,2023-04-15T17:02:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897411,14,1,1,0,40,alyavx3ad35bp1xuwmqk7sgev,0,27.6,1.9,2023-04-15T17:02:31.238Z,2023-04-15T17:02:34Z,4191687429,141,8.0,4191687423,155,,4191687427,140,55.5,4191687435,213,0.1,4191687431,212,29.6,4191687425,56,Right,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897431,14,49,1,0,45,9ldqu49smv1xg2va0n2cy28zl,1,43.2,85.2,2023-04-15T17:02:35.793Z,2023-04-15T17:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897497,15,1,1,0,48,9ldqu49smv1xg2va0n2cy28zl,1,56.3,80.7,2023-04-15T17:02:38.979Z,2023-04-15T17:02:41Z,4191687857,140,58.2,4191687859,141,96.0,4191687863,213,1.4,4191687861,212,10.6,4191687855,56,Left,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897525,16,1,1,0,50,9ldqu49smv1xg2va0n2cy28zl,1,57.7,95.7,2023-04-15T17:02:40.961Z,2023-04-15T17:02:42Z,4191688001,212,8.1,4191687995,56,Left,4191688003,213,5.6,4191687997,140,63.8,4191687999,141,88.5,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897541,17,1,1,0,51,9ldqu49smv1xg2va0n2cy28zl,1,64.2,86,2023-04-15T17:02:42.449Z,2023-04-15T17:02:43Z,4191688105,56,Left,4191688115,213,4.2,4191688111,141,81.3,4191688107,140,62.3,4191688113,212,3.8,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897573,18,1,1,0,53,9ldqu49smv1xg2va0n2cy28zl,1,62.3,81.3,2023-04-15T17:02:43.682Z,2023-04-15T17:02:47Z,4191688281,56,Left,4191688289,212,14.8,4191688287,141,94.4,4191688285,140,73.5,4191688279,155,,4191688291,213,0.6,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897595,19,1,1,0,56,9ldqu49smv1xg2va0n2cy28zl,0,84,94.7,2023-04-15T17:02:46.994Z,2023-04-15T17:03:02Z,4191688411,141,61.5,4191688407,140,90.4,4191688417,213,5.0,4191688403,56,Center,4191688415,212,23.6,4191688399,2,,4191689285,155,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897619,15,12,1,0,58,alyavx3ad35bp1xuwmqk7sgev,1,7.7,37.7,2023-04-15T17:02:48.631Z,2023-04-15T17:02:50Z,4191688545,212,10.0,4191688539,141,29.9,4191688537,140,0.0,4191688535,56,Back,4191688589,167,,4191688549,213,3.7,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897627,16,6,1,0,59,alyavx3ad35bp1xuwmqk7sgev,0,4.6,34.2,2023-04-15T17:02:49.596Z,2023-04-15T17:02:51Z,4191688581,56,Back,4191688639,233,20,4191688583,73,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533897629,20,6,1,0,59,9ldqu49smv1xg2va0n2cy28zl,1,95.4,65.8,2023-04-15T17:02:49.596Z,2023-04-15T17:56:53Z,4191688593,73,,4191688619,233,16,4191688591,56,Center,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
