id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2476937849,1,34,16,0,0,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-24T17:39:37.436Z,2022-10-24T19:03:53Z,3870216203,194,7k2alak95p1u2ysftwwiaqsid,3870216205,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3870216199,130,21,3870216201,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3870447259,197,279,3870216195,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3870216193,30,"c1b9p5bk8hfyw0bi6thva0lw5, 7k2alak95p1u2ysftwwiaqsid, 40gxfsz7bgrkdudqewlpxzyzt, e3czx0nsuw10acnftbr8ud0bt, 3qrk8nw6nc8o96n7jr1az21ux, e8s9ssopq5nmp51zymvqp8jbp, ea5xlslcii56ycrlmyo6uiimt, 37b6tzaexinmfadvi4you5wmi, cs2yx3hiqjsb4i5ul2r5kmdat, 2ge9oa66xgsefhhpvuboua76x, 5ez2huoeh2g3ijpgr7m15lg5, c3sl9ajm4q424r4u37iath3hl, 64h0x8sur55l07oaiuog4v2z9, 2aumz6rtq4ufba7z7zn5v8frp, 59ndqnsvggsoek170rdqyd1w5, 9g4devlvymukexrvfgkipd6tx, e91yegwfliqhfy9yyk19otafo, cbym98g15egnbeda05mt3drrp, 1lym8zscp7l8icay2cya7cauh, 3sy16pz110zmyq073ao24l1ck",3870216197,59,"1, 2, 17, 8, 15, 4, 5, 28, 10, 18, 11, 3, 7, 9, 13, 14, 19, 20, 23, 26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476938887,1,34,16,0,0,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-10-24T17:41:50.211Z,2022-10-24T19:01:16Z,3870222321,30,"vota9gwygxp3wc998tl7ldxx, 5lzbyj5i0cotpry4gneap8c89, 2zgcbp9g85uxudxadiw3twmvp, cue88fm1v1ysfuwhql68czydx, 32sds4yk7ch30mng0gyzhdk9h, 9see13i1f0n1ju4uhs8sijutx, dkv5svrbfiq996qchro44dfpx, ch1lxxbn01at4jmkafy4uevh1, 52e2ogoex674bz6pcwluapdxx, b64p21hmhsqgrn6n04mk00zpx, aso41hpuq5oh825n83boc5x0q, 1f2t5vsayiiluw330yiw4ft1x, qg0ok4244nmslpvxnoj6zn8q, ckne0j1fs5cxufyicjbygdi39, 3f673373jylbr4ir0bklci40l, 5l6e9nd0defapk1w2ucndowr9, bvbebtykj45j3luvemk8yc4ph, 8lg4tqh5bepeexbhghyr7pze2, 2o3bka7gokfjkej1f600ovbo5, 5mj2vxkh3pmkbwj139mp93n4l",3870222331,194,9see13i1f0n1ju4uhs8sijutx,3870222325,59,"13, 21, 3, 6, 23, 2, 20, 5, 19, 10, 16, 1, 4, 7, 8, 9, 12, 14, 15, 27",3870222333,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3870222327,130,10,3870222323,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3870222329,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3870447143,197,13816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981455,2,32,1,0,0,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-24T19:00:03.611Z,2022-10-25T04:22:18Z,3870456365,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981461,2,32,1,0,0,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-10-24T19:00:03.611Z,2022-10-24T19:00:06Z,3870456381,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981475,3,1,1,0,0,1n1j0wsl763lq7ee1k0c11c02,1,50.2,50.1,2022-10-24T19:00:03.711Z,2022-10-25T04:56:23Z,3870456465,279,S,3870456463,213,2.7,3870456459,141,65.1,3870456461,212,26.1,3870456455,56,Back,3870456457,140,27.3,3870910071,178,,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981499,4,1,1,0,2,1n1j0wsl763lq7ee1k0c11c02,1,27.4,64.2,2022-10-24T19:00:06.532Z,2022-10-25T04:56:28Z,3870456565,1,,3870910155,178,,3870456559,212,52.9,3870456561,213,5.7,3870456549,56,Center,3870456545,155,,3870456553,140,69.4,3870456555,141,21.2,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981505,5,1,1,0,5,1n1j0wsl763lq7ee1k0c11c02,1,69.4,21.2,2022-10-24T19:00:09.608Z,2022-10-25T04:56:36Z,3870910285,21,,3870456587,140,63.6,3870910283,388,,3870456591,212,6.2,3870456585,56,Center,3870456593,213,3.0,3870456589,141,22.6,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981525,6,1,1,0,6,1n1j0wsl763lq7ee1k0c11c02,0,63.6,22.6,2022-10-24T19:00:10.483Z,2022-10-25T04:56:40Z,3870456683,213,5.9,3870910341,178,,3870456679,141,8.9,3870456681,212,25.1,3870456677,140,85.8,3870456673,155,,3870456675,56,Right,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981529,3,49,1,0,10,6f27yvbqcngegwsg2ozxxdj4,1,15,90.9,2022-10-24T19:00:13.661Z,2022-10-25T04:56:41Z,,,,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981547,4,1,1,0,10,6f27yvbqcngegwsg2ozxxdj4,0,13.5,90.3,2022-10-24T19:00:13.881Z,2022-10-25T04:56:43Z,3870456751,157,,3870456757,141,100.0,3870456753,56,Back,3870456755,140,32.3,3870910399,178,,3870456759,212,21.1,3870456761,213,0.4,3870456763,1,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981551,5,5,1,0,13,6f27yvbqcngegwsg2ozxxdj4,0,38,101.4,2022-10-24T19:00:16.662Z,2022-10-25T04:56:47Z,3870456913,233,7,3870456769,56,Back,3870456771,347,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981567,7,5,1,0,13,1n1j0wsl763lq7ee1k0c11c02,1,62,-1.4,2022-10-24T19:00:16.662Z,2022-10-25T04:56:47Z,3870456859,56,Right,3870456861,347,,3870456905,233,5,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981645,8,1,1,0,26,1n1j0wsl763lq7ee1k0c11c02,1,78.9,0,2022-10-24T19:00:30.046Z,2022-10-25T04:56:49Z,3870457279,140,86.9,3870457281,141,37.6,3870457285,213,1.3,3870457283,212,27.4,3870457287,1,,3870457271,107,,3870457275,56,Center,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981651,9,44,1,0,28,1n1j0wsl763lq7ee1k0c11c02,1,87.8,38.8,2022-10-24T19:00:32.456Z,2022-10-25T06:38:35Z,3870457301,286,,3870457299,56,Center,3870459801,233,6,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981659,6,44,1,0,28,6f27yvbqcngegwsg2ozxxdj4,0,12.2,61.2,2022-10-24T19:00:32.457Z,2022-10-25T04:56:53Z,3870457351,56,Back,3870459809,233,9,3870457353,285,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981661,10,1,1,0,28,1n1j0wsl763lq7ee1k0c11c02,1,87.6,39.6,2022-10-24T19:00:32.531Z,2022-10-25T06:38:36Z,3870910603,388,,3870457365,3,,3870457367,56,Center,3870457373,141,49.3,3870457377,213,2.4,3870457369,140,80.9,3870457375,212,9.6,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981669,11,1,1,0,30,1n1j0wsl763lq7ee1k0c11c02,0,80.1,50.6,2022-10-24T19:00:33.812Z,2022-10-25T04:57:04Z,3870457399,3,,3870457409,213,0.7,3870457405,141,57.9,3870910727,388,,3870457403,140,86.1,3870457407,212,8.0,3870457401,56,Center,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981691,8,12,1,0,30,6f27yvbqcngegwsg2ozxxdj4,1,13.5,41.7,2022-10-24T19:00:34.596Z,2022-10-25T04:57:07Z,3870457543,212,34.5,3870457537,56,Back,3870457545,213,0.6,3870457539,140,40.6,3870457541,141,70.5,3870910755,178,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981665,7,43,1,0,31,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-24T19:00:34.753Z,2022-10-24T19:01:34Z,3870457391,15,0,3870457385,141,52.1,3870457383,140,16.3,3870457387,212,7.4,3870459927,144,12,3870457389,213,5.5,3870457381,56,Back,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981697,9,1,1,0,34,6f27yvbqcngegwsg2ozxxdj4,1,40.5,68.6,2022-10-24T19:00:37.753Z,2022-10-25T04:57:13Z,3870457579,140,35.6,3870457581,141,51.8,3870457585,213,4.3,3870457583,212,12.5,3870479071,3,,3870910843,178,,3870457577,56,Back,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981725,10,49,1,0,35,6f27yvbqcngegwsg2ozxxdj4,1,35,50.5,2022-10-24T19:00:39.162Z,2022-10-25T04:57:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981735,11,1,1,0,36,6f27yvbqcngegwsg2ozxxdj4,1,37.7,54.8,2022-10-24T19:00:40.431Z,2022-10-25T04:57:19Z,3870457743,140,46.0,3870457747,212,13.7,3870457745,141,70.3,3870457741,56,Back,3870910915,178,,3870457749,213,0.9,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981771,12,1,1,0,38,6f27yvbqcngegwsg2ozxxdj4,1,49.2,69.6,2022-10-24T19:00:41.703Z,2022-10-25T04:57:22Z,3870457935,56,Back,3870457937,140,40.2,3870457941,212,37.0,3870457939,141,17.0,3870457945,1,,3870910963,178,,3870457943,213,4.5,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981811,13,1,1,0,46,6f27yvbqcngegwsg2ozxxdj4,1,62.2,8,2022-10-24T19:00:49.983Z,2022-10-25T04:57:26Z,3870458119,213,2.7,3870458113,140,53.9,3870458117,212,9.6,3870911015,178,,3870458115,141,13.9,3870458111,56,Right,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981821,14,1,1,0,48,6f27yvbqcngegwsg2ozxxdj4,1,55.3,10.2,2022-10-24T19:00:51.643Z,2022-10-25T04:57:30Z,3870458165,140,44.7,3870458171,213,2.3,3870458167,141,30.3,3870458163,56,Back,3870458169,212,17.6,3870911075,178,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981829,15,1,1,0,50,6f27yvbqcngegwsg2ozxxdj4,1,45.2,31.8,2022-10-24T19:00:54.019Z,2022-10-25T04:57:33Z,3870458221,140,37.6,3870458225,212,28.7,3870458219,56,Back,3870458223,141,72.3,3870458227,213,1.9,3870911145,178,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981853,16,1,1,0,54,6f27yvbqcngegwsg2ozxxdj4,1,38,81.8,2022-10-24T19:00:57.623Z,2022-10-25T04:57:37Z,3870458387,140,44.0,3870458391,141,92.5,3870458385,56,Back,3870458395,212,9.6,3870458399,213,0.9,3870911195,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981877,17,1,1,0,57,6f27yvbqcngegwsg2ozxxdj4,1,41,88.8,2022-10-24T19:01:01.201Z,2022-10-25T04:57:40Z,3870458555,141,85.7,3870911257,178,,3870458553,140,26.6,3870458557,212,15.3,3870458551,56,Back,3870458559,213,3.3,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981925,18,1,1,1,0,6f27yvbqcngegwsg2ozxxdj4,1,24.8,82.2,2022-10-24T19:01:03.945Z,2022-10-25T04:57:43Z,3870458839,56,Back,3870458841,140,9.4,3870458843,141,49.9,3870458847,213,4.1,3870911295,178,,3870458845,212,27.3,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981941,19,1,1,1,3,6f27yvbqcngegwsg2ozxxdj4,1,13.2,45.5,2022-10-24T19:01:06.927Z,2022-10-25T04:57:46Z,3870458929,212,27.9,3870458923,56,Back,3870458927,141,7.6,3870458925,140,23.4,3870458931,213,5.1,3870911347,178,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981949,20,1,1,1,6,6f27yvbqcngegwsg2ozxxdj4,1,25.2,7.3,2022-10-24T19:01:10.063Z,2022-10-25T04:57:51Z,3870458979,140,13.5,3870458981,141,18.4,3870458985,213,2.6,3870458983,212,14.4,3870458977,56,Back,3870911407,178,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476981963,21,1,1,1,8,6f27yvbqcngegwsg2ozxxdj4,1,9.1,26.6,2022-10-24T19:01:12.399Z,2022-10-25T04:57:56Z,3870911487,178,,3870459079,213,2.0,3870459071,56,Back,3870459075,141,47.2,3870459073,140,2.5,3870459077,212,15.6,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982009,22,1,1,1,11,6f27yvbqcngegwsg2ozxxdj4,1,3.3,50,2022-10-24T19:01:15.086Z,2022-10-25T04:57:59Z,3870459289,212,31.6,3870459285,140,9.9,3870459291,213,1.3,3870459287,141,95.4,3870459283,56,Back,3870911523,178,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982027,23,1,1,1,14,6f27yvbqcngegwsg2ozxxdj4,1,11,89.8,2022-10-24T19:01:18.448Z,2022-10-25T04:58:01Z,3870459371,141,88.8,3870459375,213,6.3,3870459369,140,38.7,3870459373,212,29.1,3870459367,56,Back,3870459365,155,,3870911547,178,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982037,24,1,1,1,16,6f27yvbqcngegwsg2ozxxdj4,0,39.2,88.8,2022-10-24T19:01:20.257Z,2022-10-25T04:58:08Z,3870459443,213,6.0,3870911633,388,,3870459441,212,21.4,3870459439,141,79.8,3870459429,168,,3870459437,140,58.7,3870459433,56,Left,3870459425,3,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982025,12,49,1,1,18,1n1j0wsl763lq7ee1k0c11c02,1,39.7,21.9,2022-10-24T19:01:22.303Z,2022-10-25T04:58:10Z,,,,,,,,,,,,,,,,,,,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982069,13,1,1,1,23,1n1j0wsl763lq7ee1k0c11c02,1,25.6,19.6,2022-10-24T19:01:27.038Z,2022-10-25T04:58:20Z,3870459599,56,Back,3870911823,178,,3870459601,140,33.3,3870459605,212,9.5,3870459603,141,26.9,3870459607,213,0.6,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982083,14,1,1,1,24,1n1j0wsl763lq7ee1k0c11c02,1,32.4,26.9,2022-10-24T19:01:27.923Z,2022-10-25T04:58:23Z,3870459693,213,4.6,3870911885,178,,3870459685,56,Back,3870459691,212,12.0,3870459687,140,30.6,3870459689,141,9.4,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982113,15,1,1,1,25,1n1j0wsl763lq7ee1k0c11c02,0,30.6,9.2,2022-10-24T19:01:28.994Z,2022-10-25T04:58:27Z,3870459851,140,89.4,3870459857,213,0.3,3870459853,141,33.8,3870459855,212,64.0,3870459847,157,,3870459859,1,,3870459849,56,Center,3870911937,178,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982149,25,49,1,1,29,6f27yvbqcngegwsg2ozxxdj4,1,13.2,68.1,2022-10-24T19:01:33.302Z,2022-10-25T04:58:33Z,,,,,,,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982169,26,1,1,1,30,6f27yvbqcngegwsg2ozxxdj4,1,13.2,68.1,2022-10-24T19:01:33.727Z,2022-10-25T04:58:36Z,3870912069,178,,3870460137,56,Back,3870460143,212,10.7,3870460145,213,0.2,3870460141,141,70.5,3870460139,140,23.3,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982185,27,1,1,1,34,6f27yvbqcngegwsg2ozxxdj4,1,28.4,76.7,2022-10-24T19:01:37.688Z,2022-10-25T04:58:40Z,3870460249,212,28.2,3870460247,141,97.4,3870460243,56,Left,3870460245,140,51.7,3870912119,178,,3870460251,213,0.5,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982199,28,1,1,1,36,6f27yvbqcngegwsg2ozxxdj4,1,48.1,91.3,2022-10-24T19:01:39.980Z,2022-10-25T04:58:45Z,3870460329,141,91.9,3870460331,212,15.3,3870912183,178,,3870460325,56,Back,3870460333,213,3.1,3870460327,140,33.5,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982217,29,1,1,1,38,6f27yvbqcngegwsg2ozxxdj4,1,38,90.5,2022-10-24T19:01:42.223Z,2022-10-25T04:58:50Z,3870460481,56,Back,3870912255,178,,3870460487,212,16.3,3870460483,140,27.2,3870460485,141,73.2,3870460489,213,3.9,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982233,30,1,1,1,41,6f27yvbqcngegwsg2ozxxdj4,1,25.6,64.5,2022-10-24T19:01:45.173Z,2022-10-25T04:58:54Z,3870460589,141,29.3,3870912313,178,,3870460593,213,4.7,3870460587,140,25.4,3870460585,56,Back,3870460591,212,23.9,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982259,31,1,1,1,44,6f27yvbqcngegwsg2ozxxdj4,1,25.2,24.5,2022-10-24T19:01:48.003Z,2022-10-25T04:58:58Z,3870460717,140,31.1,3870912361,178,,3870460715,56,Back,3870460723,213,5.2,3870460719,141,6.2,3870460721,212,13.9,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982267,32,1,1,1,46,6f27yvbqcngegwsg2ozxxdj4,1,33.6,4.2,2022-10-24T19:01:49.785Z,2022-10-25T04:59:01Z,3870912403,178,,3870460789,56,Back,3870460797,213,0.2,3870460793,141,8.5,3870460795,212,14.6,3870460791,140,47.2,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476982279,33,1,1,1,47,6f27yvbqcngegwsg2ozxxdj4,1,44.4,7.7,2022-10-24T19:01:50.659Z,2022-10-25T04:59:05Z,3870783579,168,,3870460845,212,7.0,3870460843,141,17.2,3870460847,213,1.2,3870460841,140,46.9,3870460839,56,Back,3870912471,178,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
