id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/value
2502842073,2,34,16,0,0,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-02-01T16:20:10.674Z,2023-02-01T17:10:28Z,4006597275,194,5ag0647kn7k4y21y8nigiwxqt,4006597273,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4006597277,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4006597271,130,8,4006597267,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4006597269,59,"1, 17, 7, 18, 5, 14, 8, 6, 19, 23, 10, 4, 9, 11, 13, 15, 20, 22, 26, 27",4006597265,30,"91vjxbtjn9fmsatxvncmwxyhh, 9x6jbuibbl7ysh0oovghyw4id, 7vtua260sxp339ie21any0zc9, bixjzl99gkes918s5gbndtwwl, efrr99onfcuvb2gylkvvrnl9m, 5hk1m1corx8iy26z88eo65fpx, u29d1e3mswrdqx1aqfhuj8ph, 5ag0647kn7k4y21y8nigiwxqt, 5jwmy7qi01na2bmyw3zo3is8a, 5e5sc7yzyi9kja9edk892br9x, d71c1o7e1t448gemysrgisj8q, aktfohaqh9czmqesi39tstlka, 791g6utcjg9779zlvf7gyavze, 57ubfxv6ujkk5cictmez4op1x, bruuz81usy0wu8hpg4d6af3e1, em7ia2l8t9011hu2mnihjf90q, 8m8fk05kqcs7ver68ubl61mju, 7ffrfies3tie3rewc1cm0hz9x, 2myvrf79lwv6qu0s4ie3vmg44, a8y8rzun56tbscefigcor225m",4006609885,197,3969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502842223,1,34,16,0,0,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-02-01T16:23:07.601Z,2023-02-01T16:58:23Z,4006598411,130,8,4006609863,194,470znxtt0sf52aav1o8s1hkdm,4006609865,197,14313,4006598409,59,"1, 15, 18, 5, 3, 14, 20, 16, 7, 10, 9, 4, 6, 8, 11, 12, 13, 17, 19, 22, 23",4006598415,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4006598413,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4006598405,30,"dri6ywllr5aapmost881p4991, aa93kg4nfvrpthvfkkofixwtm, c60g2qtl13gydk9p2pqbbnsb8, 9s5jdwjyk9klobfdt4wwt5jvt, auqzv0poi2q7tcardivb21m8l, 6ufssidf65zo52ru9q644hq3u, 5wubhrq7ftqx0ryckwbrdxc5x, 470znxtt0sf52aav1o8s1hkdm, 7dqs072o1rqh9l8rv9nus4qtx, f6dtaackj9nd3ngnvs5nq0o9, 1vcx3sprpnorl4q43abs8iuei, 8tmzjcaglix0qj8zy7yp8w7o, awauajziz79qwnek1scaxcmad, 67nqgmgyb28btwrkdykjitylm, 67kef1hzytkax2iyeg2il5nth, eitv6t0xve84dgqlxutee0ys4, 16sc4hlsrq610rhfzi6m2squh, 6zyach9kkb2p1fuih4dm5ow7o, 8hmntjeezmx4ch9yeti4x9y50, 4l0t0twvkms04gm3w3b2xvhsl, 8fswi9ldpiuemw0y922tf7dud",4006598407,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844275,2,32,1,0,0,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-02-01T17:01:16.824Z,2023-02-01T17:01:17Z,4006611149,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844283,3,32,1,0,0,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-02-01T17:01:16.824Z,2023-02-01T17:01:19Z,4006611159,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844303,4,1,1,0,0,bxlqcsb8ylen7lng9qy50eoq5,1,50,49.7,2023-02-01T17:01:16.924Z,2023-02-01T17:58:07Z,4006611201,141,59.2,4006611197,56,Back,4006611207,279,S,4006611199,140,43.0,4006611205,213,2.4,4006611203,212,9.8,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844325,5,1,1,0,3,bxlqcsb8ylen7lng9qy50eoq5,1,44.4,59,2023-02-01T17:01:20.707Z,2023-02-01T18:00:08Z,4006611301,141,37.0,4006611305,213,4.0,4006611299,140,31.3,4006611303,212,20.3,4006611297,56,Back,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844329,6,1,1,0,6,bxlqcsb8ylen7lng9qy50eoq5,1,31.4,36.5,2023-02-01T17:01:23.635Z,2023-02-01T18:00:10Z,4006611343,213,4.1,4006611339,141,25.6,4006611341,212,9.3,4006611335,56,Back,4006611337,140,26.1,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844345,7,1,1,0,8,bxlqcsb8ylen7lng9qy50eoq5,1,26.1,25.6,2023-02-01T17:01:25.106Z,2023-02-01T18:00:13Z,4006611457,141,45.1,4006611453,56,Back,4006611455,140,23.7,4006611461,213,1.8,4006611459,212,13.5,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844355,8,1,1,0,14,bxlqcsb8ylen7lng9qy50eoq5,1,25.4,43.3,2023-02-01T17:01:31.395Z,2023-02-01T18:00:16Z,4006611545,213,1.4,4006611543,212,18.1,4006611537,56,Back,4006611539,140,28.0,4006611541,141,69.6,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844373,9,1,1,0,18,bxlqcsb8ylen7lng9qy50eoq5,1,28,69.6,2023-02-01T17:01:35.363Z,2023-02-01T17:01:40Z,4006611643,213,1.1,4006611635,56,Back,4006611639,141,84.5,4006611641,212,11.6,4006611637,140,33.3,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844377,10,1,1,0,23,bxlqcsb8ylen7lng9qy50eoq5,0,50.6,87.9,2023-02-01T17:01:40.779Z,2023-02-01T17:01:44Z,4006611705,286,,4006611667,212,7.8,4006611663,140,57.7,4006611665,141,84.3,4006611669,213,6.0,4006611701,233,3,4006611699,236,,4006611661,56,Left,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844381,3,74,1,0,23,b9ecgxh884j2ugjrxwvpym192,1,26.5,20.9,2023-02-01T17:01:40.780Z,2023-02-01T17:16:19Z,4006611681,56,Back,4006611683,285,,4006611719,233,10,,,,,,,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844387,11,1,1,0,26,bxlqcsb8ylen7lng9qy50eoq5,1,57.9,82.8,2023-02-01T17:01:43.355Z,2023-02-01T17:01:44Z,4006611727,141,90.0,4006611731,213,1.5,4006611729,212,4.9,4006611723,56,Left,4006611725,140,58.1,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844405,12,1,1,0,27,bxlqcsb8ylen7lng9qy50eoq5,1,58.1,90,2023-02-01T17:01:44.067Z,2023-02-01T17:01:46Z,4006611807,141,68.9,4006611803,56,Center,4006611805,140,53.9,4006611809,212,15.0,4006611811,213,4.4,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844413,13,1,1,0,28,bxlqcsb8ylen7lng9qy50eoq5,0,20.9,20.2,2023-02-01T17:01:45.260Z,2023-02-01T18:58:24Z,4006851895,1,,4006611823,141,73.4,4006611825,212,53.0,4006611819,56,Center,4006611821,140,57.8,4006611827,213,0.8,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844401,4,8,1,0,29,b9ecgxh884j2ugjrxwvpym192,1,23.2,27.3,2023-02-01T17:01:46.209Z,2023-02-01T17:01:46Z,4006611787,56,Back,,,,,,,,,,,,,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844445,14,1,1,0,31,bxlqcsb8ylen7lng9qy50eoq5,1,67.3,92.4,2023-02-01T17:01:48.739Z,2023-02-01T18:00:58Z,4006611977,140,42.2,4006611981,212,26.6,4006611979,141,87.2,4006611975,56,Back,4006611983,213,3.3,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844457,15,1,1,0,33,bxlqcsb8ylen7lng9qy50eoq5,1,42.2,87.2,2023-02-01T17:01:50.235Z,2023-02-01T17:01:53Z,4006612041,140,37.2,4006612039,56,Back,4006612045,212,19.8,4006612043,141,59.1,4006612047,213,4.4,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844461,16,1,1,0,36,bxlqcsb8ylen7lng9qy50eoq5,1,37.1,56.1,2023-02-01T17:01:53.411Z,2023-02-01T17:01:56Z,4006612073,56,Right,4006612075,140,52.1,4006612079,212,31.1,4006612081,213,5.2,4006612077,141,16.7,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844487,17,1,1,0,39,bxlqcsb8ylen7lng9qy50eoq5,1,57.2,14,2023-02-01T17:01:56.524Z,2023-02-01T18:01:06Z,4006612233,213,6.0,4006612225,56,Right,4006612229,141,8.3,4006612227,140,70.3,4006612231,212,14.3,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844499,18,1,1,0,45,bxlqcsb8ylen7lng9qy50eoq5,1,64.5,29,2023-02-01T17:02:02.620Z,2023-02-01T17:02:05Z,4006612297,212,19.5,4006612299,213,3.0,4006612293,140,46.0,4006612295,141,32.0,4006612291,56,Back,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844509,19,1,1,0,48,bxlqcsb8ylen7lng9qy50eoq5,1,46,32,2023-02-01T17:02:05.564Z,2023-02-01T17:02:09Z,4006612373,212,20.9,4006612375,213,1.5,4006612367,56,Back,4006612371,141,62.7,4006612369,140,46.5,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844515,20,1,1,0,52,bxlqcsb8ylen7lng9qy50eoq5,1,44.7,57.6,2023-02-01T17:02:09.580Z,2023-02-01T17:02:11Z,4006612401,212,19.4,4006612397,140,48.1,4006612395,56,Back,4006612399,141,29.6,4006612403,213,4.9,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844519,21,1,1,0,54,bxlqcsb8ylen7lng9qy50eoq5,1,54.5,26.8,2023-02-01T17:02:11.739Z,2023-02-01T17:02:14Z,4006612455,141,10.3,4006612453,140,68.0,4006612459,213,5.6,4006612451,56,Right,4006612457,212,18.1,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844531,22,1,1,0,57,bxlqcsb8ylen7lng9qy50eoq5,1,68.1,10,2023-02-01T17:02:14.556Z,2023-02-01T17:02:19Z,4006612539,56,Right,4006612541,140,91.2,4006612547,213,0.1,4006612543,141,14.6,4006612545,212,24.5,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844535,5,45,1,1,2,b9ecgxh884j2ugjrxwvpym192,0,10.6,83.8,2023-02-01T17:02:18.948Z,2023-02-01T17:02:21Z,4006612559,56,Back,4006612561,285,,4006612577,233,23,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844537,23,3,1,1,2,bxlqcsb8ylen7lng9qy50eoq5,1,89.4,16.2,2023-02-01T17:02:18.948Z,2023-02-01T17:02:21Z,4006612565,286,,4006612563,56,Right,4006612573,233,5,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844541,24,1,1,1,3,bxlqcsb8ylen7lng9qy50eoq5,0,91.1,23.8,2023-02-01T17:02:20.773Z,2023-02-01T17:02:21Z,4006612587,140,98.0,4006612583,155,,4006612585,56,Center,4006612589,141,46.9,4006612591,212,17.3,4006612593,213,1.1,4006612581,2,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844549,6,52,1,1,9,b9ecgxh884j2ugjrxwvpym192,1,2.2,50.3,2023-02-01T17:02:25.940Z,2023-02-01T17:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502844599,7,1,1,1,22,b9ecgxh884j2ugjrxwvpym192,1,15.4,34.5,2023-02-01T17:02:39.011Z,2023-02-01T17:02:45Z,4006612957,1,,4006612955,213,6.0,4006612953,212,46.4,4006612947,56,Right,4006612951,141,13.2,4006612949,140,57.4,4006612945,199,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
