id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,keyPass,qualifier/9/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2527271377,1,34,16,0,0,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-04-02T09:22:44.096Z,2023-04-02T10:08:09Z,4156593027,194,1lvwjd2sedbk3gs9p2v34cdt5,4156499221,130,4,4156499223,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4156499225,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4156499219,59,"13, 17, 14, 8, 6, 3, 21, 19, 7, 18, 10, 1, 2, 5, 12, 20, 22, 23, 24",4156499215,30,"76q3qw1j9n3og4gep5pdedisq, 5x93ra7unls3fac5gomibwel1, 3mutv27i9xvd3wmbwypdpah62, 8drs7flji0ctdoui0cfyugu3u, 2d1defd89f1nrpb0gi6cciwru, bwjqs0orziydksase1flhedt6, 5axvazbhm6wsgpbpgt1gmaj11, 14c84da3uglvp8gtjpxospo4q, ent3o8sh6zn2mpe7m9p8q1sve, 2t32h7nbjkouc968jbm8cax62, 1lvwjd2sedbk3gs9p2v34cdt5, ea2eq21d08asfeqh17vcxpwmi, 36vatxs5tk7alvqedu7vtn88a, etzoltim8ktgsaidhpebhnx79, 9bzg6jfuapjzhmurucmkiz7fu, 5de2lhx1gnd8ks8pmge8plb6d, 4gv8ud8pwhynhd4ehmzw2pgmi, 5m8q057u3ek6rjdpmlu98uesq, eb2nuinewhu5gjp2vadk5reac",4156499217,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",4156593029,197,3933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527273511,1,34,16,0,0,1azk57wev30h044w949j46kpu,1,0,0,2023-04-02T09:26:19.718Z,2023-04-02T10:11:32Z,4156615589,194,f2wy9lcvcg47ufsat67mdf0et,4156618703,197,3973,4156509399,130,8,4156509403,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4156509397,59,"1, 3, 14, 12, 6, 8, 16, 29, 7, 15, 22, 9, 10, 13, 17, 18, 19, 20, 27, 28, 31",4156509395,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4156509401,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4156509393,30,"6nx2fpsn1549tqew7098csqg9, 3nmk8e4y0vu8ov2whpdannnkk, er787gw0uh9wwlo98tzsc83qh, 3jsqviuejf6t4u53cdgbeix62, si7seewiwpo5s7yi3jbxuo2y, f2wy9lcvcg47ufsat67mdf0et, 88cflr7hnw1o3ej6y3wsj5p0p, 4u67uu52ej13738mz4dh9bj3e, ekctrwv020vt9iuv6jkpfivv9, eb1k3xi1oy9c5xkc30fgodg4, ak7rstu77leltpt7c104ca4q2, 8xr1zxvovvxckh586adphufvt, ennkxlwawwoc8go6bx5ntskp, 1k0lkh2uqjo6c42khduv89dk9, f0m3ncnvrrrj3wcgzrz7ja44q, 69hzl68t1f58dxs461jizyjje, 1jepco4u9frbnmu5lyotlgu8k, bows51pg0h4042274cvzwtmcq, ef8jptd63fi9rll1e1gx61z6y, bpk64d0puoo2xofbb5k4ffuac, envd6nvea5ssa98mq2bnd7otm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288481,2,32,1,0,0,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-04-02T10:00:47.134Z,2023-04-02T10:00:49Z,4156598251,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288477,2,32,1,0,0,1azk57wev30h044w949j46kpu,1,0,0,2023-04-02T10:00:47.134Z,2023-04-02T10:00:47Z,4156598241,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288509,3,1,1,0,0,1azk57wev30h044w949j46kpu,1,50,50,2023-04-02T10:00:47.429Z,2023-04-02T10:50:34Z,4156598397,212,17.4,4156598401,279,S,4156598393,140,33.7,4156598395,141,54.9,4156598391,56,Back,4156598399,213,2.9,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288527,4,1,1,0,4,1azk57wev30h044w949j46kpu,0,32.1,54.9,2023-04-02T10:00:51.554Z,2023-04-02T10:50:41Z,4156598515,213,0.3,4156598509,140,66.2,4156598505,155,,4156598513,212,38.0,4156598511,141,73.5,4156598507,56,Center,4156598517,1,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288523,3,1,1,0,4,9euoni3f3sh08tsplt2gh5dex,0,24.9,11.8,2023-04-02T10:00:51.760Z,2023-04-02T10:00:53Z,4156598495,141,28.6,4156598493,140,37.0,4156598489,3,,4156598497,212,17.1,4156598499,213,0.7,4156598491,56,Back,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288529,5,8,1,0,6,1azk57wev30h044w949j46kpu,1,64.3,65.2,2023-04-02T10:00:53.539Z,2023-04-02T10:50:53Z,4156598523,56,Center,,,,,,,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288547,4,49,1,0,8,9euoni3f3sh08tsplt2gh5dex,1,22.8,38.2,2023-04-02T10:00:55.917Z,2023-04-02T10:51:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288559,5,1,1,0,9,9euoni3f3sh08tsplt2gh5dex,1,22.8,38.2,2023-04-02T10:00:56.365Z,2023-04-02T10:51:46Z,4156598683,56,Back,4156598685,140,33.4,4156598687,141,63.9,4156598691,213,1.0,4156598689,212,20.7,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288579,6,1,1,0,10,9euoni3f3sh08tsplt2gh5dex,1,30.5,66,2023-04-02T10:00:58.013Z,2023-04-02T10:52:08Z,4156598767,213,0.7,4156598751,56,Back,4156598755,140,36.3,4156598759,141,73.2,4156598763,212,7.8,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527324931,513,1,1,0,11,9euoni3f3sh08tsplt2gh5dex,1,37.2,76.4,2023-04-02T10:00:58.134Z,2023-04-02T10:52:20Z,4156780539,140,28.7,4156780541,141,83.9,4156780545,213,2.6,4156780543,212,10.3,4156780537,56,Back,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288585,7,1,1,0,12,9euoni3f3sh08tsplt2gh5dex,1,27.3,81.8,2023-04-02T10:00:59.276Z,2023-04-02T10:01:00Z,4156598817,141,69.0,4156598815,140,21.0,4156598813,56,Back,4156598823,213,4.1,4156598821,212,10.9,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288597,8,1,1,0,13,9euoni3f3sh08tsplt2gh5dex,1,21,69,2023-04-02T10:01:00.860Z,2023-04-02T10:01:03Z,4156598879,213,4.1,4156598875,141,49.6,4156598871,56,Back,4156598873,140,12.7,4156598877,212,15.8,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288617,9,1,1,0,16,9euoni3f3sh08tsplt2gh5dex,1,12.7,49.6,2023-04-02T10:01:03.309Z,2023-04-02T10:01:06Z,4156598951,157,,4156598959,141,29.6,4156598961,212,31.2,4156598965,1,,4156598953,56,Back,4156598955,140,39.4,4156598963,213,5.8,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288627,10,1,1,0,19,9euoni3f3sh08tsplt2gh5dex,0,39.4,29.6,2023-04-02T10:01:06.365Z,2023-04-02T10:01:07Z,4156599007,213,4.1,4156599001,140,33.0,4156599003,141,14.9,4156598999,56,Back,4156599005,212,12.0,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288641,6,1,1,0,21,1azk57wev30h044w949j46kpu,1,72.2,76.9,2023-04-02T10:01:08.610Z,2023-04-02T10:01:09Z,4156599071,213,3.3,4156599069,212,16.1,4156599067,141,72.1,4156599063,56,Center,4156599065,140,57.2,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288643,7,49,1,0,22,1azk57wev30h044w949j46kpu,1,57.2,72.1,2023-04-02T10:01:09.825Z,2023-04-02T10:01:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288669,8,1,1,0,22,1azk57wev30h044w949j46kpu,1,57.2,72.1,2023-04-02T10:01:09.937Z,2023-04-02T10:01:13Z,4156599167,213,3.4,4156599165,212,23.0,4156599163,141,64.8,4156599161,140,35.8,4156599159,56,Back,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288683,9,1,1,0,25,1azk57wev30h044w949j46kpu,1,34.3,62.9,2023-04-02T10:01:13.026Z,2023-04-02T10:01:17Z,4156599259,212,17.7,4156599261,213,3.8,4156599255,140,20.9,4156599253,56,Back,4156599257,141,47.0,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288705,10,1,1,0,30,1azk57wev30h044w949j46kpu,1,21.2,47,2023-04-02T10:01:17.266Z,2023-04-02T10:51:20Z,4156599379,140,32.5,4156599381,141,10.1,4156599383,212,27.8,4156599377,56,Back,4156599385,213,5.2,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288719,11,1,1,0,34,1azk57wev30h044w949j46kpu,0,43.7,11.3,2023-04-02T10:01:21.794Z,2023-04-02T10:01:26Z,4156599463,140,77.0,4156599465,141,44.3,4156599467,212,41.5,4156599459,155,,4156599461,56,Center,4156599469,213,0.6,4156599471,1,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288733,11,1,1,0,38,9euoni3f3sh08tsplt2gh5dex,1,22.2,32.9,2023-04-02T10:01:25.388Z,2023-04-02T10:01:27Z,4156599527,56,Back,4156599533,212,27.9,4156599535,213,1.4,4156599525,3,,4156599531,141,73.4,4156599529,140,26.5,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288739,12,1,1,0,40,9euoni3f3sh08tsplt2gh5dex,0,26.5,73.4,2023-04-02T10:01:27.149Z,2023-04-02T10:01:28Z,4156599557,141,64.8,4156599553,56,Back,4156599551,3,,4156599555,140,37.4,4156599559,212,12.9,4156599561,213,5.8,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288775,12,1,1,0,42,1azk57wev30h044w949j46kpu,0,55.1,19.5,2023-04-02T10:01:29.714Z,2023-04-02T10:01:37Z,4156599741,212,15.0,4156599739,141,0.0,4156599737,140,58.5,4156599733,155,,4156599743,213,5.0,4156599735,56,Right,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288801,13,5,1,0,43,9euoni3f3sh08tsplt2gh5dex,1,40.6,101.9,2023-04-02T10:01:30.236Z,2023-04-02T10:01:39Z,4156599881,347,,4156599879,56,Back,4156599913,233,13,,,,,,,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288777,13,5,1,0,43,1azk57wev30h044w949j46kpu,0,59.4,-1.9,2023-04-02T10:01:30.236Z,2023-04-02T10:51:39Z,4156599745,56,Right,4156599747,347,,4156599925,233,13,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288875,14,1,1,0,56,9euoni3f3sh08tsplt2gh5dex,1,39.7,100,2023-04-02T10:01:43.437Z,2023-04-02T10:01:46Z,4156600227,1,,4156600225,213,5.5,4156600219,140,54.4,4156600223,212,21.5,4156600217,56,Left,4156600215,107,,4156600221,141,79.5,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288877,15,61,1,0,59,9euoni3f3sh08tsplt2gh5dex,0,54.4,79.5,2023-04-02T10:01:46.524Z,2023-04-02T10:01:46Z,4156600231,56,Left,,,,,,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288891,14,1,1,1,0,1azk57wev30h044w949j46kpu,0,47.3,3.2,2023-04-02T10:01:47.921Z,2023-04-02T10:01:48Z,4156600329,286,,4156600287,56,Back,4156600291,141,4.9,4156600289,140,47.8,4156600297,213,1.1,4156600325,233,16,4156600323,236,,4156600293,212,1.3,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288885,16,74,1,1,0,9euoni3f3sh08tsplt2gh5dex,1,54.4,79.5,2023-04-02T10:01:47.922Z,2023-04-02T10:15:36Z,4156600341,233,14,4156600271,56,Left,4156600273,285,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288901,15,49,1,1,2,1azk57wev30h044w949j46kpu,1,37.8,5.8,2023-04-02T10:01:49.585Z,2023-04-02T10:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288923,16,1,1,1,2,1azk57wev30h044w949j46kpu,0,37.8,5.8,2023-04-02T10:01:49.778Z,2023-04-02T10:01:52Z,4156600477,1,,4156600469,140,79.6,4156600473,212,46.4,4156600471,141,28.1,4156600467,56,Center,4156600475,213,0.3,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
