id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2506440027,1,34,16,0,0,920raeoumft3q2wmvc296uceo,1,0,0,2023-02-11T16:24:37.800Z,2023-02-11T21:27:22Z,4025466987,197,11586,4025466983,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4025466985,194,8zz5lnxo7twq8ntb7e0qfvbv9,4025466967,30,"btyk45f7gmz3ck2dafpp22yg9, dbtjmpfrscwqv0xvqk3krqa5l, 4pbx40gvdmacim2n0k2qt41cl, 3bhmh2ks5ma4rqda9zff6w251, c4brcsqfli5mds4vhma627yl1, 7hi9yit8aifyojt7i0kg69as5, 72xzl0yjdetvqp2n1pmzyqvze, 5ecklu1u6t21rhh8fh4zoq2cq, dqazrm2wmu9zqpvp8xbeeb7jd, 4gnprufs4yyf7wq9mzmkmf622, 8zz5lnxo7twq8ntb7e0qfvbv9, aspoedbe2vkfbqaz67fc2ftg5, 87d73x3gkomc4soukr5uweqc5, bz77hr28a1yskifpuvzu8smsq, 14xb29tv90y8uataijmh03rah, 6n1rvd0axpp159h9wkkd7lwfe, 27rm84dcrfa7ypfmpgbe37cic, e2nb1takpw6q7f6txp8xbfkk5",4025466975,59,"16, 4, 12, 3, 25, 2, 99, 6, 9, 19, 26, 1, 7, 10, 18, 28, 32, 44",4025466979,130,12,4025466989,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4025466971,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506454809,1,34,16,0,0,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-02-11T16:32:25.483Z,2023-02-12T10:59:17Z,4025547235,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4025547225,59,"30, 40, 18, 23, 4, 99, 27, 6, 10, 21, 7, 2, 5, 14, 15, 16, 28, 29",4025547229,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4025547231,194,1acbm9228tfggjx7htxjtcvrp,4025547221,30,"7nlpu8ocv423vqaooks0hifze, 5oa6glaxweluggb6odyxb4uz9, 187qa5icsve3oak3t90r6rhsl, 1acbm9228tfggjx7htxjtcvrp, 6iu350lkyhy6tcll5gfo4vy3u, a52575bcqr3acuweauiyzsb56, 6cztmz0yq3ifdkkz4hpe47krt, 4e5jvz1t60a2l67c5a9r2qne, 8058605f3gip7nglewe7svqzu, 9bnvh1i6mu45yvkz257c0x1at, 7ruin2kz9zjzba57tdbec7n4l, af8gj4w5eg8rdl4iq7fi8aa96, apusqhva0hdbf7zqb3twgeoa2, e44sv1k4belucgkkem7qtkpd6, 7sxsul4lzfxl1nzca1nq715re, 3j1vhujla834m422svmrdh3pw, 89m2i076rpwreyl8h1o9kc6xg, 6h8nr55ieqsaiscoxje2ihmhg",4025547233,197,9282,4025547227,130,4,4025547223,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506510761,2,32,1,0,0,920raeoumft3q2wmvc296uceo,1,0,0,2023-02-11T17:16:06.032Z,2023-02-12T07:21:58Z,4025848653,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506510767,2,32,1,0,0,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-02-11T17:16:06.032Z,2023-02-11T17:16:08Z,4025848677,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506510789,3,1,1,0,0,920raeoumft3q2wmvc296uceo,1,50,50,2023-02-11T17:16:06.077Z,2023-02-12T07:30:13Z,4025848813,213,3.2,4025848807,140,37.3,4027616297,178,,4025848805,56,Back,4025848815,279,S,4025848809,141,49.7,4025848811,212,13.3,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506510801,4,1,1,0,2,920raeoumft3q2wmvc296uceo,1,40.5,48.1,2023-02-11T17:16:08.079Z,2023-02-12T11:16:49Z,4025848853,141,5.8,4025848857,213,5.1,4025848851,140,53.0,4025848855,212,31.6,4027616593,178,,4025848849,56,Right,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506510837,5,1,1,0,3,920raeoumft3q2wmvc296uceo,1,49,6.7,2023-02-11T17:16:09.797Z,2023-02-12T11:16:49Z,4025849069,141,17.6,4025849073,213,2.6,4025849065,56,Back,4025849067,140,37.2,4027616643,178,,4025849071,212,14.4,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506510885,6,1,1,0,7,920raeoumft3q2wmvc296uceo,1,35.3,20.6,2023-02-11T17:16:13.891Z,2023-02-12T11:16:47Z,4025849315,140,27.9,4025849319,212,15.9,4025849321,213,2.1,4027616677,178,,4025849317,141,41.0,4025849313,56,Back,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506510897,7,1,1,0,12,920raeoumft3q2wmvc296uceo,1,27.3,53.9,2023-02-11T17:16:18.386Z,2023-02-12T11:16:47Z,4025849375,141,76.0,4025849411,189,,4025849379,213,1.2,4025849371,56,Back,4025849373,140,32.1,4025849377,212,15.9,4027616765,178,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506510919,8,1,1,0,15,920raeoumft3q2wmvc296uceo,1,37.6,82.6,2023-02-11T17:16:21.460Z,2023-02-12T11:16:46Z,4025849527,141,63.7,4025849523,56,Back,4027616817,178,,4025849529,212,19.4,4025849525,140,23.8,4025849531,213,3.9,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506510947,9,1,1,0,18,920raeoumft3q2wmvc296uceo,1,26.6,63.9,2023-02-11T17:16:24.077Z,2023-02-12T11:16:44Z,4025849679,212,30.1,4025849675,140,30.8,4027616861,178,,4025849681,213,4.9,4025849673,56,Back,4025849677,141,20.1,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506510985,10,1,1,0,21,920raeoumft3q2wmvc296uceo,1,31.6,22.1,2023-02-11T17:16:27.417Z,2023-02-12T11:16:43Z,4025849797,212,16.4,4025849793,140,41.4,4027616889,178,,4025849791,56,Back,4025849799,213,5.4,4025849795,141,3.4,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511093,11,1,1,0,24,920raeoumft3q2wmvc296uceo,1,44.3,2.4,2023-02-11T17:16:30.041Z,2023-02-12T11:16:42Z,4025850417,213,0.3,4025850413,141,13.1,4025850407,56,Right,4027616953,178,,4025850405,155,,4025850409,140,69.1,4025850415,212,27.0,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506683379,882,61,1,0,26,920raeoumft3q2wmvc296uceo,0,72.7,14.6,2023-02-11T17:16:32.191Z,2023-02-12T11:16:42Z,4027617231,388,,4026765889,56,Right,,,,,,,,,,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511037,3,4,1,0,26,jb4xejoxjfk5a0a50bo8hvst,1,26.9,86.3,2023-02-11T17:16:32.320Z,2023-02-12T11:16:41Z,4025850947,56,Back,4025850949,152,,4025850945,10,,4025850951,285,,4025850977,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511099,12,4,1,0,26,920raeoumft3q2wmvc296uceo,0,73.1,13.7,2023-02-11T17:16:32.321Z,2023-02-12T11:16:41Z,4025851003,233,3,4025850443,286,,4025850439,56,Right,4025850437,10,,4025850441,152,,4027617689,178,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511085,4,1,1,0,36,jb4xejoxjfk5a0a50bo8hvst,1,25.4,85.8,2023-02-11T17:16:42.347Z,2023-02-12T11:16:40Z,4025850389,140,7.6,4025850423,189,,4025850395,213,4.0,4025850391,141,51.8,4025850383,5,,4027617873,178,,4025850393,212,29.7,4025850385,241,,a52575bcqr3acuweauiyzsb56,M. Mbow,4025850387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511153,5,1,1,0,42,jb4xejoxjfk5a0a50bo8hvst,1,15.6,56,2023-02-11T17:16:48.363Z,2023-02-12T11:16:38Z,4025850629,212,38.2,4025850625,140,51.2,4025850621,155,,4025850631,213,0.2,4025850623,56,Center,4025850627,141,67.9,4025850633,1,,4027617989,178,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511159,6,1,1,0,44,jb4xejoxjfk5a0a50bo8hvst,0,51.7,71.7,2023-02-11T17:16:50.612Z,2023-02-12T11:16:38Z,4025850669,141,70.3,4026755949,156,,4027618937,178,,4025850665,56,Back,4025850673,213,3.3,4025850667,140,44.4,4027618939,21,,4025850671,212,7.7,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511167,13,49,1,0,45,920raeoumft3q2wmvc296uceo,1,49.6,27,2023-02-11T17:16:51.270Z,2023-02-12T11:16:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511193,14,1,1,0,47,920raeoumft3q2wmvc296uceo,1,50.8,18,2023-02-11T17:16:53.453Z,2023-02-12T11:16:36Z,4025850861,213,3.3,4025850859,212,23.6,4025850855,140,28.5,4027619169,178,,4025850857,141,14.1,4025850853,56,Back,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511221,15,1,1,0,50,920raeoumft3q2wmvc296uceo,1,33.3,18.3,2023-02-11T17:16:56.133Z,2023-02-12T11:16:35Z,4025850995,141,5.9,4025850999,213,4.8,4025850991,56,Back,4027619261,178,,4025850993,140,34.3,4025850997,212,8.5,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511231,16,1,1,0,50,920raeoumft3q2wmvc296uceo,1,38.2,15.5,2023-02-11T17:16:57.012Z,2023-02-12T11:16:34Z,4027619373,178,,4025851027,56,Back,4025851033,212,11.8,4025851031,141,16.2,4025851035,213,3.1,4025851029,140,27.0,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511243,17,1,1,0,53,920raeoumft3q2wmvc296uceo,1,30.7,19.6,2023-02-11T17:16:59.188Z,2023-02-12T11:16:34Z,4027619505,178,,4025851101,140,36.3,4025851105,212,5.9,4025851099,56,Back,4025851103,141,19.8,4025851107,213,0.0,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511251,18,1,1,0,53,920raeoumft3q2wmvc296uceo,1,38,24.7,2023-02-11T17:17:00.016Z,2023-02-12T11:16:33Z,4025851183,212,13.4,4025851177,56,Back,4025851185,213,3.4,4025851179,140,25.6,4025851181,141,19.8,4027619605,178,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511269,19,1,1,0,56,920raeoumft3q2wmvc296uceo,1,29.6,21.2,2023-02-11T17:17:02.053Z,2023-02-12T11:16:32Z,4025851311,140,24.0,4025851321,213,1.9,4025851319,212,20.2,4025851315,141,49.6,4025851309,56,Back,4027619667,178,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511295,20,1,1,0,58,920raeoumft3q2wmvc296uceo,1,24.4,55.9,2023-02-11T17:17:04.448Z,2023-02-12T11:16:31Z,4025851457,213,0.9,4025851453,141,95.9,4027619725,178,,4025851459,1,,4025851449,56,Back,4025851455,212,34.1,4025851451,140,44.0,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511297,21,61,1,1,0,920raeoumft3q2wmvc296uceo,0,46,98.4,2023-02-11T17:17:06.947Z,2023-02-12T11:16:30Z,4027619775,178,,4025851465,56,Back,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511303,7,49,1,1,1,jb4xejoxjfk5a0a50bo8hvst,1,48,2.9,2023-02-11T17:17:08.026Z,2023-02-12T11:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511313,8,1,1,1,2,jb4xejoxjfk5a0a50bo8hvst,1,48.6,2.4,2023-02-11T17:17:08.157Z,2023-02-12T11:16:30Z,4025851539,140,50.5,4027619863,178,,4025851543,212,14.6,4025851541,141,23.7,4025851537,56,Center,4025851545,213,1.4,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511321,9,1,1,1,4,jb4xejoxjfk5a0a50bo8hvst,1,50.3,21.8,2023-02-11T17:17:10.087Z,2023-02-12T11:16:29Z,4025851581,213,2.8,4025851575,140,42.4,4025851579,212,8.9,4027619919,178,,4025851577,141,26.5,4025851573,56,Back,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511339,10,1,1,1,4,jb4xejoxjfk5a0a50bo8hvst,1,48.2,25.7,2023-02-11T17:17:10.568Z,2023-02-12T11:16:29Z,4027619963,178,,4025851641,140,42.5,4025851645,212,11.8,4025851639,56,Back,4025851647,213,4.2,4025851643,141,10.7,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511345,11,61,1,1,5,jb4xejoxjfk5a0a50bo8hvst,0,46.4,18.8,2023-02-11T17:17:11.877Z,2023-02-12T11:16:28Z,4025851667,56,Back,4027620095,178,,,,,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511369,22,49,1,1,7,920raeoumft3q2wmvc296uceo,1,53.5,91.2,2023-02-11T17:17:13.613Z,2023-02-12T11:16:27Z,,,,,,,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511391,23,1,1,1,8,920raeoumft3q2wmvc296uceo,1,53.6,95.1,2023-02-11T17:17:14.157Z,2023-02-12T11:16:26Z,4027620239,178,,4025851743,140,48.5,4025851747,212,6.1,4025851745,141,90.8,4025851749,213,3.6,4025851741,56,Back,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511409,24,1,1,1,9,920raeoumft3q2wmvc296uceo,1,52.3,93.2,2023-02-11T17:17:15.565Z,2023-02-12T11:16:25Z,4025851841,140,50.2,4025851845,212,6.5,4025851839,56,Left,4027620295,178,,4025851843,141,84.2,4025851847,213,4.4,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511425,25,1,1,1,11,920raeoumft3q2wmvc296uceo,1,49.2,91.5,2023-02-11T17:17:17.337Z,2023-02-12T11:16:24Z,4025851923,213,0.4,4025851917,140,54.0,4027620343,178,,4025851921,212,5.4,4025851915,56,Left,4025851919,141,94.5,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511455,26,1,1,1,12,920raeoumft3q2wmvc296uceo,1,54.2,98.9,2023-02-11T17:17:18.105Z,2023-02-12T11:16:24Z,4025852113,213,4.6,4025852107,140,53.2,4027620383,178,,4025852105,56,Left,4025852109,141,82.7,4025852111,212,11.1,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511471,27,1,1,1,15,920raeoumft3q2wmvc296uceo,0,51.8,68.7,2023-02-11T17:17:21.628Z,2023-02-12T11:16:22Z,4025852227,213,5.8,4025852223,141,23.1,4025852217,155,,4025852221,140,100.0,4027620445,178,,4025852229,1,,4025852225,212,61.2,4025852219,56,Center,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511469,12,5,1,1,20,jb4xejoxjfk5a0a50bo8hvst,1,-2,77.6,2023-02-11T17:17:26.221Z,2023-02-12T07:33:13Z,4025852213,56,Back,4025852215,346,,4025852257,233,28,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511473,28,5,1,1,20,920raeoumft3q2wmvc296uceo,0,102,22.4,2023-02-11T17:17:26.221Z,2023-02-12T07:33:13Z,4025852233,56,Center,4025852235,346,,4025852273,233,12,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511707,13,1,1,1,49,jb4xejoxjfk5a0a50bo8hvst,0,3.8,57.6,2023-02-11T17:17:56.026Z,2023-02-12T11:16:22Z,4025853347,74,,4025853331,124,,4025853343,213,0.3,4025853335,56,Left,4025853339,141,81.5,4025853345,1,,4025853333,155,,4025853337,140,55.1,7nlpu8ocv423vqaooks0hifze,G. Dietsch,4025853341,212,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511727,29,1,1,1,53,920raeoumft3q2wmvc296uceo,0,46.8,27.2,2023-02-11T17:17:59.129Z,2023-02-12T11:16:21Z,4025853465,56,Center,4025853473,213,0.2,4025853469,141,30.0,4027620605,388,,4025853471,212,10.8,4025853467,140,56.9,4025853463,3,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511737,14,44,1,1,54,jb4xejoxjfk5a0a50bo8hvst,1,41.8,65.8,2023-02-11T17:18:00.739Z,2023-02-12T11:16:21Z,4025853525,285,,4025853523,56,Back,4025853527,233,30,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511733,30,44,1,1,54,920raeoumft3q2wmvc296uceo,0,58.2,34.2,2023-02-11T17:18:00.740Z,2023-02-12T11:16:20Z,4025853511,286,,4025853509,56,Center,4025853577,233,14,,,,,,,,,,,,,,,,4gnprufs4yyf7wq9mzmkmf622,N. Štulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511743,15,1,1,1,54,jb4xejoxjfk5a0a50bo8hvst,1,42.1,66.7,2023-02-11T17:18:00.804Z,2023-02-12T11:16:20Z,4025853565,56,Back,4025853571,212,4.1,4027620747,388,,4025853567,140,42.7,4025853573,213,4.9,4025853569,141,60.8,4025853563,3,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511763,16,1,1,1,56,jb4xejoxjfk5a0a50bo8hvst,1,40.7,56.3,2023-02-11T17:18:02.800Z,2023-02-12T11:16:19Z,4025853703,140,36.0,4025853707,212,19.7,4027620787,178,,4025853699,56,Back,4025853709,213,4.5,4025853705,141,28.3,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511805,17,2,1,1,59,jb4xejoxjfk5a0a50bo8hvst,1,37,27.8,2023-02-11T17:18:05.426Z,2023-02-12T11:16:19Z,4025853831,1,,4027620893,178,,4025853821,56,Center,4025853825,141,32.7,4025853941,7,9bnvh1i6mu45yvkz257c0x1at,4025853823,140,74.3,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511821,31,55,1,1,59,920raeoumft3q2wmvc296uceo,1,37.9,39,2023-02-11T17:18:05.427Z,2023-02-12T11:16:18Z,,,,,,,,,,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506511891,32,1,1,2,16,920raeoumft3q2wmvc296uceo,1,29.3,76.6,2023-02-11T17:18:22.358Z,2023-02-12T11:16:18Z,4027620949,178,,4025855017,189,,4025854341,140,28.2,4025854351,213,4.5,4025854337,241,,4025854335,5,,4025854339,56,Back,4025854343,141,69.0,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,4025854347,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
