id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/19/value
2515276583,1,34,16,0,0,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-03-04T16:39:14.473Z,2023-03-04T17:47:12Z,4072096663,59,"18, 27, 24, 15, 4, 5, 9, 23, 77, 8, 11, 6, 12, 26, 34, 35, 16, 71, 88, 89",4072096671,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4072096675,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4072096667,130,8,4072096661,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4072096673,194,ytjrtqtximxhs52bfsezogk5,4072096659,30,"86gtnji8gzd7t05si9bzdhcyd, f33frpvsvjp7a8od35j7oxjh1, 2evokue4swxl64cxjuc21u2qy, dcl1lgczly52fg4f7oh8se6l1, bepcao7uiozczrxbhc7fjjis5, 2gef3rw1e1q3d7qudetpgvbop, bjprfeyv38xb284im3yuu3u21, 8sllxmpst47s6c46fgtv1q47p, 93ysty1r8uw717axrz77q88ut, ytjrtqtximxhs52bfsezogk5, cstghu0b2nh9pfzn5p6me7jkl, 6w77bixcwoy3qlg568od8wr9, epumfwql35ruytuh15rozq311, e9vibltkrv53iodnepbqmtzbo, 58f5zmv1f4k6l2o9jkezem0ic, 3qum8ho760i5bw8ejmkjfdec5, d5e7ou0odurdq9omp4tk16ck4, 3m67z6okk8i52z0b6widofxsl, 9e8phbwelzhbdk0bfsuyu4a5m, btjt8zqd248l6mk9b2obdsr1l",4072396931,197,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515282199,1,34,16,0,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-03-04T16:41:53.293Z,2023-03-04T17:26:47Z,4072128023,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4072128027,59,"1, 11, 23, 6, 33, 49, 43, 17, 12, 10, 90, 3, 7, 14, 20, 21, 22, 24, 50, 96",4072128035,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4072128041,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4072128039,194,7h6e2d1wfa89bvqfmhgm2r3kl,4072128031,130,4,4072128021,30,"ajtqeot5t9kv6mrtpdudlwmvp, e81tor86msoqqodyy4xhiu31l, 3km030r7hwsxw849nv0qpaql0, 7h6e2d1wfa89bvqfmhgm2r3kl, 3qf9lidcmozvvpy2jprlx3v11, idjs50cwxlt56rylhn3znt62, daqggbwzctkpojr1kn1l2sm39, 98nbel31pgxlifu6s4wqqxjv9, b6uziptaly2jgznnhe7l5bqol, si3wcnvnhiukn1novyv1su6t, jtuc25nybu22ifehsg8p9wb9, 91e6dbk9uxyui5vbe47zdj6jt, aonc1y49ulmolyc47knpwtrtg, 15o6hxjc62wgd0ej4dxtxczpx, 9v0ncjrqgandlju8x483181ec, emoaqymruvce71ow6gidqjc6i, 1hf93j1aaylparuteybdwded, 99h9ihbi9zj82ubnt4pqr3s9h, 2m9cba7mtmeo99f8alyhis2ne, 5zvanazhxnqfi6vwms2xcgsus",4072397489,197,6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334253,2,32,1,0,0,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-03-04T17:30:42.848Z,2023-03-24T18:39:42Z,4072409667,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334273,2,32,1,0,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-03-04T17:30:42.848Z,2023-03-04T17:30:45Z,4072409767,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334293,3,1,1,0,0,2ry1fixv27p3xepazsxcuyoho,1,49.7,50.3,2023-03-04T17:30:42.918Z,2023-03-24T23:13:58Z,4072409889,212,14.3,4072409885,140,36.2,4072409891,213,3.3,4072409883,56,Back,4072409893,279,S,4072409887,141,47.8,4121995195,178,,,,,93ysty1r8uw717axrz77q88ut,Santi Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334319,4,1,1,0,2,2ry1fixv27p3xepazsxcuyoho,1,35.8,47.2,2023-03-04T17:30:45.419Z,2023-03-24T23:14:02Z,4121995213,178,,4072410015,140,50.7,4072410019,212,16.1,4072410021,213,6.0,4072410017,141,41.6,4072410013,56,Center,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334709,8,1,1,0,3,2ry1fixv27p3xepazsxcuyoho,1,48.8,50.6,2023-03-04T17:30:46.480Z,2023-03-24T23:14:07Z,4121995221,178,,4072411837,56,Back,4072411843,212,5.5,4072411839,140,44.9,4072411845,213,3.9,4072411841,141,45.1,,,,,,,93ysty1r8uw717axrz77q88ut,Santi Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334351,5,1,1,0,4,2ry1fixv27p3xepazsxcuyoho,1,50.5,42.1,2023-03-04T17:30:47.027Z,2023-03-24T23:14:10Z,4072410199,140,91.6,4072410195,155,,4072410197,56,Center,4121995273,178,,4072410203,212,45.6,4072410207,1,,4072410201,141,63.9,4072410205,213,0.3,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334373,6,1,1,0,8,2ry1fixv27p3xepazsxcuyoho,0,91.4,63.1,2023-03-04T17:30:51.029Z,2023-03-24T23:14:15Z,4072410311,213,5.1,4072410303,56,Center,4072410307,141,25.6,4121995311,178,,4072410309,212,27.7,4072410305,140,100.0,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334395,3,5,1,0,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,-1,68.5,2023-03-04T17:30:53.858Z,2023-03-24T23:14:17Z,4072410439,56,Back,4072410441,346,,4072410489,233,7,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334381,7,5,1,0,11,2ry1fixv27p3xepazsxcuyoho,0,101,31.5,2023-03-04T17:30:53.858Z,2023-03-24T23:14:18Z,4072410535,233,3,4072410323,346,,4072410319,56,Center,,,,,,,,,,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334835,4,1,1,0,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,5,48.4,2023-03-04T17:31:18.185Z,2023-03-24T23:14:25Z,4072412531,237,,4072412517,56,Back,4072412525,212,17.1,4072412521,140,14.0,4072412527,213,1.0,4072412523,141,69.3,4080732613,189,,4072412515,124,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334843,5,1,1,0,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,21,73.1,2023-03-04T17:31:19.328Z,2023-03-24T23:14:29Z,4072412557,141,96.2,4121995373,178,,4072412553,56,Back,4072412555,140,35.7,4072412559,212,22.0,4080732687,189,,4072412561,213,0.8,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334883,6,1,1,0,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,35.7,96.2,2023-03-04T17:31:21.824Z,2023-03-24T23:14:35Z,4072412799,56,Back,4121995401,178,,4072412803,141,96.0,4072412807,213,6.3,4072412801,140,42.5,4072412805,212,7.1,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334893,7,4,1,0,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,40.6,92.6,2023-03-04T17:31:24.038Z,2023-03-24T23:14:40Z,4072412885,233,9,4072783937,294,,4072412843,13,,4072412847,152,,4072412851,286,,4072412845,56,Back,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515334889,9,4,1,0,41,2ry1fixv27p3xepazsxcuyoho,0,59.4,7.4,2023-03-04T17:31:24.039Z,2023-03-24T23:14:40Z,4072412825,152,,4072412821,56,Right,4072412835,285,,4072412817,13,,4121995459,178,,4072412947,233,7,4072664379,294,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515335081,8,1,1,0,54,cq4rdp1mkan8zhaw7bmzjdaqk,1,31,91.8,2023-03-04T17:31:37.182Z,2023-03-24T23:14:45Z,4121995489,178,,4072414527,189,,4072413733,141,66.0,4072413735,212,17.6,4072413725,5,,4072413727,152,,4072413737,213,4.6,4072413731,140,29.4,idjs50cwxlt56rylhn3znt62,Ali Al Salem,4072413729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515335093,9,1,1,0,54,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.8,67.4,2023-03-04T17:31:37.798Z,2023-03-24T23:14:47Z,4072414615,189,,4072413787,56,Back,4072413793,140,30.3,4072413799,141,82.2,4072413803,212,10.1,4121995505,178,,4072413809,213,1.5,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515380359,355,1,1,0,57,cq4rdp1mkan8zhaw7bmzjdaqk,1,36.8,94.6,2023-03-04T17:31:40.565Z,2023-03-24T23:14:51Z,4072649509,141,90.1,4072649505,56,Back,4072649507,140,47.2,4072649511,212,11.3,4121995525,178,,4072649513,213,6.0,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515380999,356,61,1,0,58,cq4rdp1mkan8zhaw7bmzjdaqk,1,47.1,78.9,2023-03-04T17:31:40.888Z,2023-03-24T23:14:56Z,4121995549,21,,4121995551,178,,4072653109,56,Back,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515335131,10,43,1,0,58,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-03-04T17:31:41.717Z,2023-03-04T18:25:12Z,4072414003,212,10.6,4072651605,144,1,4072413999,141,95.4,4072413991,56,Back,4072414005,213,1.4,4072413995,140,33.6,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
