id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2466663521,1,34,16,0,0,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-02T17:04:24.256Z,2022-10-02T17:58:38Z,3815623079,130,8,3815623077,59,"25, 2, 13, 8, 5, 21, 14, 18, 9, 94, 29, 3, 4, 11, 30, 17, 19, 23, 27, 33",3815824873,197,678,3815623073,30,"9n8332rcl3v2jq0b791i0s5w5, 74yjko6gbejstpnhkr1gn8xxx, 19djqex4nu3lz6vw08f3fwv6x, bfbozn43eclzjwzz8nt69ktsl, 4uyfs1epryrirnq46jttxm6sp, 114zbg6z77mdio95dbl9v27dh, 12x5lacdmnvc801277ugw9ecp, dayca044hynhii8kgr7g1azth, bwj0ic6ljwuzim9zsmosx4hxx, 4lhyi7xvorswax9xwmz4v5tqt, cpws4xoaun4lc21p379rpd59l, drd86nrgxki1eobo3pam0jk5x, 2gqls23835l3x6466sfwnthhx, 92qhzmz7bik9yiyhpt9fcvqzu, 36bpild7l6fwhhmevld50vm6s, rbhqo1mjhl4j1enpfpbehlgp, 8h4z74vxc8qqbmwelwpo8oq5m, 8wxgeu7xdeuvvuhn5ga0vu4q2, 4u3pq05nvcw6aemv99pbiopp0, 3u9v4demk1goyq93e3xv3d42d",3815623083,194,74yjko6gbejstpnhkr1gn8xxx,3815623081,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3815623085,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3815623075,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466669707,1,34,16,0,0,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-10-02T17:11:04.284Z,2022-10-02T18:08:00Z,3815824797,194,4upzspmuautmtl51yxe3kva39,3815657175,59,"34, 24, 27, 95, 26, 5, 14, 3, 9, 10, 19, 80, 12, 21, 33, 36, 37, 38, 44, 70",3815657171,30,"5il4uc7d941ndwjl0qu97y7dh, 1omzj46rrvsev6v03nd72dgwl, dertlfklisnxnba0zl5lpp7u1, dfp7gtib09b9l0bdqfl89m356, 4upzspmuautmtl51yxe3kva39, eqdev00exzhrls89wj77cdzp, 79n11s84csv7ur8atv9qbi3o4, emkg78pm7xdjkkt2w0yd8vh79, aatjvj13ffwrj81vcfy68fnit, 6lpj04km1rma60n8l66q0hd5h, cfjp3mf7meekpcsx7hjrql79, 1ow25k1m9n3pf4r5s0erkqw2d, bg3kdsod1j0u3yk1jw5ndu9sk, d3sjamk5urj3zpdece4bopadx, 56umgnm066b18r5v5m7xduead, 38qgiazulsyaxmvqqrdjlw2l0, chjrxst4jz5dy3gbcr8ecxq1g, 3is4y6lh7y7chpmqtnx02ngno, dl6i7pzautxs7nxzasicwdtec, 7us8hoqv66v0fqos94zxijk2y",3815657181,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3815824799,197,621,3815657173,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3815657177,130,10,3815657179,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699725,2,32,1,0,0,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-10-02T18:01:05.638Z,2022-10-02T18:01:07Z,3815829223,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699711,2,32,1,0,0,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-02T18:01:05.638Z,2022-10-17T07:30:38Z,3815829165,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699735,3,1,1,0,0,57jcqe38hakh2hfit2zsogsb,1,50.1,49.9,2022-10-02T18:01:05.648Z,2022-10-08T17:27:27Z,3815829287,212,4.7,3815829289,213,5.3,3815829285,141,44.1,3815829283,140,52.6,3815829291,279,S,3815829281,56,Center,3828699823,178,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699743,4,1,1,0,0,57jcqe38hakh2hfit2zsogsb,1,52.3,43.5,2022-10-02T18:01:06.210Z,2022-10-08T17:26:53Z,3815829347,141,3.0,3828702243,178,,3815829349,212,27.8,3815829345,140,55.8,3815829343,56,Right,3815829351,213,4.8,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699767,5,1,1,0,4,57jcqe38hakh2hfit2zsogsb,1,55.3,2.6,2022-10-02T18:01:10.327Z,2022-10-08T17:28:02Z,3815829445,212,19.4,3815829443,141,24.8,3815829441,140,43.7,3828708401,178,,3815829439,56,Back,3815829447,213,2.2,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699775,6,1,1,0,7,57jcqe38hakh2hfit2zsogsb,1,43.8,26.7,2022-10-02T18:01:13.022Z,2022-10-08T17:28:09Z,3815829511,140,38.4,3815829513,141,58.8,3828709053,178,,3815829509,56,Back,3815829515,212,22.6,3815829517,213,1.8,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699793,7,1,1,0,10,57jcqe38hakh2hfit2zsogsb,1,38.3,59.7,2022-10-02T18:01:15.675Z,2022-10-08T17:28:14Z,3815829603,56,Back,3815829605,140,46.2,3815829613,213,1.2,3815829609,141,87.7,3828709547,178,,3815829611,212,20.8,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699807,8,1,1,0,13,57jcqe38hakh2hfit2zsogsb,1,53.2,87.7,2022-10-02T18:01:19.089Z,2022-10-08T17:28:44Z,3815829671,213,0.9,3815829665,140,57.5,3815829663,56,Left,3828712509,178,,3815829667,141,95.6,3815829669,212,7.0,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699815,9,1,1,0,14,57jcqe38hakh2hfit2zsogsb,1,57.5,95.4,2022-10-02T18:01:19.992Z,2022-10-08T17:29:24Z,3815829725,212,9.4,3815829727,213,3.4,3815829719,56,Back,3828716061,178,,3815829723,141,92.2,3815829721,140,48.8,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699861,10,1,1,0,16,57jcqe38hakh2hfit2zsogsb,1,48.8,92,2022-10-02T18:01:21.794Z,2022-10-08T17:29:31Z,3815829969,141,64.2,3815829967,140,19.6,3815829975,1,,3828716723,178,,3815829965,56,Back,3815829973,213,3.7,3815829971,212,36.0,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699871,11,1,1,0,20,57jcqe38hakh2hfit2zsogsb,1,19.7,63,2022-10-02T18:01:26.552Z,2022-10-08T17:29:36Z,3815830025,56,Back,3815830033,213,4.9,3815830031,212,29.0,3828717193,178,,3815830027,140,23.7,3815830029,141,20.8,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699905,12,1,1,0,26,57jcqe38hakh2hfit2zsogsb,0,27,20.4,2022-10-02T18:01:32.048Z,2022-10-08T17:29:43Z,3815830277,141,16.9,3815830279,212,36.9,3815830275,140,62.1,3828717837,178,,3815830281,213,6.2,3815830273,56,Right,3815830283,1,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699923,3,61,1,0,27,2kzl64gp8x37bon8tyxojqrr1,1,37.4,75.3,2022-10-02T18:01:33.601Z,2022-10-08T17:31:00Z,3815830353,56,Back,3828724233,178,,,,,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699935,4,49,1,0,29,2kzl64gp8x37bon8tyxojqrr1,1,22.8,49.9,2022-10-02T18:01:35.322Z,2022-10-08T17:31:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699955,5,1,1,0,29,2kzl64gp8x37bon8tyxojqrr1,1,22.8,49.9,2022-10-02T18:01:35.373Z,2022-10-08T17:31:20Z,3815830531,56,Back,3815830533,140,31.6,3815830535,141,40.3,3828726147,178,,3815830539,213,5.7,3815830537,212,11.3,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699945,13,43,1,0,31,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-02T18:01:36.776Z,2022-10-03T12:35:30Z,3815830487,56,Back,3817349959,144,61,,,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699965,6,1,1,0,31,2kzl64gp8x37bon8tyxojqrr1,0,31.6,40.3,2022-10-02T18:01:37.626Z,2022-10-08T17:31:24Z,3815830585,155,,3815830595,213,0.4,3815830591,141,60.9,3828726501,178,,3815830593,212,32.5,3815830597,1,,3815830587,56,Center,3815830589,140,59.5,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466999595,809,1,1,0,32,57jcqe38hakh2hfit2zsogsb,0,40.2,36.9,2022-10-02T18:01:38.610Z,2022-10-08T17:32:37Z,3817350723,140,40.2,3828734113,21,,3828734109,388,,3817350721,56,Back,3817350725,141,40.6,3817350729,213,1.6,3817350727,212,2.5,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699971,7,61,1,0,33,2kzl64gp8x37bon8tyxojqrr1,1,59.5,60.9,2022-10-02T18:01:38.772Z,2022-10-08T17:32:55Z,3815830615,56,Center,3828734809,21,,3828735717,178,,,,,,,,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699981,14,49,1,0,34,57jcqe38hakh2hfit2zsogsb,1,44.7,54,2022-10-02T18:01:39.689Z,2022-10-08T17:33:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466699989,15,1,1,0,34,57jcqe38hakh2hfit2zsogsb,1,44.7,54,2022-10-02T18:01:39.768Z,2022-10-08T17:33:20Z,3815830699,56,Back,3815830705,212,17.8,3815830701,140,41.2,3815830703,141,79.6,3815830707,213,1.8,3828738047,178,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700019,16,1,1,0,37,57jcqe38hakh2hfit2zsogsb,1,41,79.4,2022-10-02T18:01:42.728Z,2022-10-08T17:33:26Z,3815830903,212,33.0,3815830901,141,94.5,3815830899,140,70.9,3815830905,213,0.3,3815830897,56,Left,3828738551,178,,3815830907,1,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700023,17,3,1,0,42,57jcqe38hakh2hfit2zsogsb,0,79.6,94.4,2022-10-02T18:01:48.054Z,2022-10-08T17:34:03Z,3815830915,56,Left,3828739419,178,,3815830917,286,,3815831017,233,8,3817351387,464,,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700039,8,7,1,0,42,2kzl64gp8x37bon8tyxojqrr1,1,20.4,5.6,2022-10-02T18:01:48.082Z,2022-10-08T17:34:10Z,3817351477,383,,3828743221,178,,3815831001,285,,3815831009,233,17,3815830999,56,Back,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700041,9,49,1,0,44,2kzl64gp8x37bon8tyxojqrr1,1,19.1,6.4,2022-10-02T18:01:49.683Z,2022-10-08T17:34:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700077,10,1,1,0,46,2kzl64gp8x37bon8tyxojqrr1,1,17.3,4.9,2022-10-02T18:01:52.289Z,2022-10-08T17:34:49Z,3815831205,212,10.2,3828747491,178,,3815831199,56,Back,3815831203,141,7.4,3815831201,140,7.7,3815831207,213,3.0,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700087,11,1,1,0,48,2kzl64gp8x37bon8tyxojqrr1,1,7.6,7.4,2022-10-02T18:01:54.025Z,2022-10-08T17:34:59Z,3815831289,1,,3828748531,178,,3815831279,56,Back,3815831287,213,0.4,3815968639,157,,3815831283,141,26.4,3815831281,140,36.4,3815831285,212,32.9,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700091,12,61,1,0,50,2kzl64gp8x37bon8tyxojqrr1,0,36,26.4,2022-10-02T18:01:55.930Z,2022-10-08T17:35:08Z,3828749423,178,,3815831309,56,Back,,,,,,,,,,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700097,18,1,1,0,51,57jcqe38hakh2hfit2zsogsb,0,71.6,75.8,2022-10-02T18:01:57.171Z,2022-10-08T17:35:13Z,3815831339,140,82.2,3828749951,388,,3815831337,56,Center,3815831345,213,5.3,3815831341,141,50.5,3815831335,3,,3815831343,212,20.5,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700139,13,1,1,0,53,2kzl64gp8x37bon8tyxojqrr1,0,19.5,51.5,2022-10-02T18:01:59.243Z,2022-10-08T17:35:19Z,3815831555,140,28.4,3828750419,178,,3815831553,56,Back,3815969175,157,,3815831557,141,0.0,3815831561,213,5.0,3815831559,212,37.5,3815969177,1,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700141,14,5,1,0,55,2kzl64gp8x37bon8tyxojqrr1,0,27.8,-1.6,2022-10-02T18:02:01.097Z,2022-10-08T17:35:24Z,3815831569,347,,3815831635,233,19,3815831567,56,Back,,,,,,,,,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700133,19,5,1,0,55,57jcqe38hakh2hfit2zsogsb,1,72.2,101.6,2022-10-02T18:02:01.097Z,2022-10-08T17:35:24Z,3815831535,56,Left,3815831613,233,14,3815831537,347,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
