id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value,qualifier/17/value
2531692045,1,34,16,0,0,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-04-10T13:15:02.902Z,2023-04-10T13:15:03Z,4179938727,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4179938713,30,"byo7r7emgxz5oiauh2z75vpp1, ejmi6qqszz1509excckyj3n1m, f0sa0skucdf742t06hsmi8ne2, 3pxdg41xbkbajeuxovusa2v9x, 6wax1hh875vpvfi1fbetwmtey, 6hq92cx2829wfuzxmfhg1xpm1, 4n37rih2qtphgtjxzo2id5f55, 9jj7t00bb5zflz78nlz3bvllg, dz04k2zt87y78ku9g14sxm21h, 6q5iqhaxdzqhj3jt0eptjvbv9, bdquc37ytagmw19zgrehnryz9, 9s6ec1a12gozqwjlsyo7y8gr9, bgly2zwf7qro0phmd6hkry6ll, f4qyrav5wfp55jyprdoq1upcl, ct9ifm9mk702lkhhmlf12nlxx, c651trgr0pihuppxxd31z6go9, 401czina66h20pz9fg2d8l6y2, 5pafzbbuucga9ut20l6ckj7u2",4179938725,197,4819,4179938719,130,8,4179938717,59,"1, 30, 3, 8, 2, 17, 21, 22, 9, 6, 10, 7, 18, 19, 23, 28, 31, 40",4179938723,194,6q5iqhaxdzqhj3jt0eptjvbv9,4179938715,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4179938721,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531692147,1,34,16,0,0,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-04-10T13:15:07.194Z,2023-04-10T14:02:19Z,4179939283,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4179939275,130,8,4179939273,59,"13, 26, 5, 16, 4, 32, 27, 8, 14, 9, 23, 10, 15, 20, 22, 24, 28, 50",4179939281,197,4826,4179939277,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4179939269,30,"4e1c6yk50fl8hnwv6u1132j85, 5q6s3r5ychv1d3r1tch4sot05, 90ljpsmc6jf9657bs8cwkavl6, 71or1ne6d9zuo038qdt6vcvoq, 6tqiy5a5cfpfm90j8r5udl8bu, 2eu3cz65piv0j91gi396p9ega, dw7bhxe9mbg94udlycw98gpgp, f1rmwe24zg4697bqpc3z0y40l, e8whj7tdfmuk66shr30htmhud, 74p53a79q1tlis3a3gladqor9, 3tlocewlh3mb53wd0hk8nucbt, 2y1fhmv1aw0ocpu3h0wrfi1d6, f4m43umaxgf5apvbrm1nbrh1w, 8bhf6lrrabp5tw5m8krirsm7e, b5j2ib54sum2pmzthjmfmr55h, 74fouzsgp25muot2pp6as5otl, 937mkgz0gstvxyjiwfe9xiuzu, b1cn7i49cjjiifnfw6xu18xsk",4179939279,194,f1rmwe24zg4697bqpc3z0y40l,4179939271,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727445,2,32,1,0,0,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-04-10T14:01:18.861Z,2023-04-12T12:37:35Z,4180142197,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727457,2,32,1,0,0,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-04-10T14:01:18.861Z,2023-04-10T14:01:22Z,4180142273,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727487,3,1,1,0,0,5pfqedkme2kabtqhkln35pf3l,1,50,49.9,2023-04-10T14:01:18.891Z,2023-04-13T09:12:05Z,4180142383,140,39.9,4180142385,141,50.9,4180142389,213,3.1,4180142381,56,Back,4185476705,178,,4180142391,279,S,4180142387,212,10.6,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727539,4,1,1,0,1,5pfqedkme2kabtqhkln35pf3l,1,35.8,51.2,2023-04-10T14:01:20.813Z,2023-04-13T04:10:09Z,4180142595,213,5.0,4185476877,178,,4180142593,212,30.7,4180142587,56,Back,4180142591,141,7.7,4180142589,140,43.6,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727577,5,1,1,0,5,5pfqedkme2kabtqhkln35pf3l,1,44,5.5,2023-04-10T14:01:24.719Z,2023-04-13T04:19:26Z,4180142787,140,54.7,4185481131,178,,4180142791,212,15.1,4180142789,141,20.4,4180142795,213,0.7,4180142785,56,Right,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727589,6,1,1,0,6,5pfqedkme2kabtqhkln35pf3l,0,53.8,21.3,2023-04-10T14:01:25.530Z,2023-04-13T04:20:04Z,4180142869,212,16.0,4180142871,213,5.7,4180142867,141,7.7,4180142863,56,Right,4180142865,140,66.2,4185481523,178,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727665,3,1,1,0,7,8rfydplrc9ki0sirqi0drcybk,0,26.3,89.7,2023-04-10T14:01:26.531Z,2023-04-13T04:20:14Z,4180143257,213,6.1,4180143259,1,,4180143251,140,86.1,4180143247,157,,4180143255,212,63.7,4185481637,178,,4180143253,141,73.5,4180143249,56,Center,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727685,7,52,1,0,11,5pfqedkme2kabtqhkln35pf3l,1,12.7,23.6,2023-04-10T14:01:30.763Z,2023-04-13T04:20:18Z,4185481683,178,,4183038661,376,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727869,8,1,1,0,18,5pfqedkme2kabtqhkln35pf3l,1,13.4,41.5,2023-04-10T14:01:37.703Z,2023-04-13T04:20:23Z,4180144275,212,25.6,4180144265,123,,4185481749,178,,4180144269,140,23.5,4180144267,56,Back,4180144279,213,1.1,4180144271,141,75.8,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531727913,9,1,1,0,21,5pfqedkme2kabtqhkln35pf3l,1,21.8,71.4,2023-04-10T14:01:40.672Z,2023-04-13T04:20:27Z,4180144487,212,22.1,4185481781,178,,4180144481,56,Back,4180144489,213,0.8,4180144485,141,94.5,4180144483,140,36.6,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728023,10,1,1,0,24,5pfqedkme2kabtqhkln35pf3l,1,43.7,96.4,2023-04-10T14:01:42.943Z,2023-04-13T04:20:44Z,4180145059,140,58.1,4180145067,213,5.4,4180145057,56,Center,4180145065,212,22.6,4185481953,178,,4180145063,141,71.7,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728037,11,1,1,0,26,5pfqedkme2kabtqhkln35pf3l,0,64.7,75,2023-04-10T14:01:45.774Z,2023-04-13T04:20:57Z,4185482065,178,,4180145111,56,Left,4183039737,212,23.5,4183039739,213,0.5,4183039735,141,92.1,4183039733,140,84.2,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728045,4,43,1,0,27,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-04-10T14:01:46.471Z,2023-04-11T14:10:39Z,4183039809,144,7,4180145139,56,Back,4180145209,233,11,4180145141,285,0,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728139,5,12,1,0,30,8rfydplrc9ki0sirqi0drcybk,1,12.7,11.1,2023-04-10T14:01:49.293Z,2023-04-13T04:21:34Z,4180145597,212,9.8,4180145601,213,5.2,4180145589,141,0.0,4180146097,167,,4180145585,140,16.7,4185482493,178,,4180145583,56,Back,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728143,6,5,1,0,31,8rfydplrc9ki0sirqi0drcybk,0,22.2,-1.8,2023-04-10T14:01:50.013Z,2023-04-13T04:21:41Z,4180146073,233,12,4180145613,56,Back,4180145615,347,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728237,12,5,1,0,31,5pfqedkme2kabtqhkln35pf3l,1,77.8,101.8,2023-04-10T14:01:50.013Z,2023-04-13T04:21:41Z,4180146019,56,Left,4180146037,233,6,4180146021,347,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728269,13,1,1,0,36,5pfqedkme2kabtqhkln35pf3l,1,72.2,100,2023-04-10T14:01:54.969Z,2023-04-13T04:21:55Z,4180146129,212,10.9,4180146121,107,,4180146127,141,86.2,4180146123,56,Left,4180146131,213,4.5,4180146125,140,69.6,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728303,14,1,1,0,37,5pfqedkme2kabtqhkln35pf3l,1,69.5,86,2023-04-10T14:01:55.949Z,2023-04-13T04:22:02Z,4180146301,56,Left,4180146311,212,5.1,4180146307,141,93.2,4180146313,213,1.9,4185482807,178,,4180146305,140,68.1,4185482809,21,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728351,15,1,1,0,37,5pfqedkme2kabtqhkln35pf3l,0,66.8,94.6,2023-04-10T14:01:56.852Z,2023-04-13T04:22:10Z,4180146575,213,5.7,4180146573,212,19.7,4180146569,140,82.2,4180146567,56,Center,4180146571,141,78.1,4185482893,178,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728359,7,49,1,0,39,8rfydplrc9ki0sirqi0drcybk,1,18.4,15.2,2023-04-10T14:01:58.219Z,2023-04-13T04:22:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728483,8,1,1,0,40,8rfydplrc9ki0sirqi0drcybk,0,19.4,16.3,2023-04-10T14:01:59.052Z,2023-04-13T04:22:26Z,4180147135,213,0.1,4180147129,140,69.8,4180147127,56,Center,4180147133,212,53.1,4180147137,1,,4185483065,178,,4180147131,141,22.7,4180147125,155,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728499,16,49,1,0,45,5pfqedkme2kabtqhkln35pf3l,1,26.8,67.8,2023-04-10T14:02:04.275Z,2023-04-13T04:22:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728625,17,1,1,0,45,5pfqedkme2kabtqhkln35pf3l,1,24.3,67.3,2023-04-10T14:02:04.363Z,2023-04-13T04:23:05Z,4180147833,141,57.9,4180147827,56,Back,4180147829,140,9.4,4180147835,212,16.9,4180147837,213,3.5,4185483387,178,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728743,18,1,1,0,50,5pfqedkme2kabtqhkln35pf3l,0,9.7,44.9,2023-04-10T14:02:08.982Z,2023-04-13T04:23:10Z,4180148365,157,,4180148373,212,56.9,4180148375,213,6.1,4180148371,141,29.7,4180148367,56,Center,4180148369,140,63.0,4185483433,178,,4180148377,1,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728943,9,44,1,0,52,8rfydplrc9ki0sirqi0drcybk,1,33.2,61.4,2023-04-10T14:02:11.543Z,2023-04-13T05:35:45Z,4180153319,233,19,4180149325,285,,4180149323,56,Back,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728759,19,44,1,0,52,5pfqedkme2kabtqhkln35pf3l,0,66.8,38.6,2023-04-10T14:02:11.544Z,2023-04-13T04:23:24Z,4180148497,286,,4180153351,233,9,4180148493,56,Center,,,,,,,,,,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531728949,10,1,1,0,52,8rfydplrc9ki0sirqi0drcybk,0,29.4,52.4,2023-04-10T14:02:11.554Z,2023-04-13T05:35:46Z,4180149351,141,62.3,4185483605,388,,4180149345,3,,4180149349,140,35.1,4180149353,212,9.0,4180149355,213,0.8,4180149347,56,Back,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729017,21,61,1,0,52,5pfqedkme2kabtqhkln35pf3l,1,58.9,21.3,2023-04-10T14:02:11.565Z,2023-04-13T09:26:14Z,4185777229,15,,4185777235,388,,4180149725,56,Center,,,,,,,,,,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729121,11,5,1,0,55,8rfydplrc9ki0sirqi0drcybk,1,42.8,101.4,2023-04-10T14:02:13.965Z,2023-04-13T04:23:55Z,4180150221,56,Back,4180150223,347,,4180160019,233,20,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729011,20,5,1,0,55,5pfqedkme2kabtqhkln35pf3l,0,57.2,-1.4,2023-04-10T14:02:13.965Z,2023-04-13T04:23:55Z,4180160051,233,11,4180149709,56,Right,4180149711,347,,,,,,,,,,,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729211,12,1,1,1,7,8rfydplrc9ki0sirqi0drcybk,0,43.6,100,2023-04-10T14:02:26.635Z,2023-04-13T04:24:09Z,4180150673,107,,4180150679,141,92.4,4180150681,212,19.8,4180150677,140,61.5,4180150675,56,Left,4180150683,213,6.0,,,,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729279,22,44,1,1,9,5pfqedkme2kabtqhkln35pf3l,1,37.8,6.2,2023-04-10T14:02:28.495Z,2023-04-13T05:35:46Z,4180150991,56,Back,4180150993,285,,4180151031,233,13,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729241,13,44,1,1,9,8rfydplrc9ki0sirqi0drcybk,0,62.2,93.8,2023-04-10T14:02:28.496Z,2023-04-13T04:24:15Z,4180150837,56,Left,4180151125,233,22,4180150839,286,,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729341,23,61,1,1,9,5pfqedkme2kabtqhkln35pf3l,1,37.2,4.7,2023-04-10T14:02:28.511Z,2023-04-13T05:35:46Z,4185484177,178,,4185484175,21,,4180151297,56,Back,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729445,24,1,1,1,11,5pfqedkme2kabtqhkln35pf3l,1,27.7,3.8,2023-04-10T14:02:30.366Z,2023-04-13T04:24:46Z,4180151833,56,Right,4180151847,141,10.4,4180151855,213,0.2,4185484325,178,,4180151849,212,29.9,4180151825,157,,4180151861,1,,4180151839,140,55.9,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532267873,798,61,1,1,14,5pfqedkme2kabtqhkln35pf3l,1,58.6,26.2,2023-04-10T14:02:33.167Z,2023-04-13T04:25:45Z,4185484935,389,,4183044177,56,Center,,,,,,,,,,,,,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729403,14,61,1,1,14,8rfydplrc9ki0sirqi0drcybk,1,42,78.1,2023-04-10T14:02:33.477Z,2023-04-13T04:26:32Z,4185485317,178,,4180151593,56,Back,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729453,25,49,1,1,15,5pfqedkme2kabtqhkln35pf3l,1,58.2,6.8,2023-04-10T14:02:34.015Z,2023-04-13T04:26:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729485,26,1,1,1,16,5pfqedkme2kabtqhkln35pf3l,1,58.2,6.8,2023-04-10T14:02:35.698Z,2023-04-13T04:27:02Z,4180152023,140,53.8,4185485575,178,,4180152025,141,4.6,4180152029,213,3.5,4180152021,56,Right,4180152027,212,4.9,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729565,27,1,1,1,17,5pfqedkme2kabtqhkln35pf3l,0,54.7,5.4,2023-04-10T14:02:36.487Z,2023-04-13T04:27:21Z,4180152431,141,5.2,4180152425,155,,4180152437,213,6.3,4180152427,56,Right,4185485745,178,,4180152433,212,25.1,4180152429,140,78.6,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729551,15,12,1,1,20,8rfydplrc9ki0sirqi0drcybk,1,14.9,92.3,2023-04-10T14:02:39.055Z,2023-04-13T04:27:26Z,4180152369,141,100.0,4180152489,167,,4180152371,212,8.8,4180152367,140,20.4,4185485797,178,,4180152365,56,Back,4180152373,213,0.9,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531729561,16,5,1,1,20,8rfydplrc9ki0sirqi0drcybk,0,29,101.7,2023-04-10T14:02:39.367Z,2023-04-13T04:27:30Z,4180154789,233,28,4180152411,347,,4180152409,56,Back,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
