id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/18/value
2522360013,1,34,16,0,0,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-03-19T13:14:05.654Z,2023-03-19T14:08:47Z,4109819731,197,15910,4109624127,130,17,4109624121,30,"8xdrtww8r5jbxuxtall0wh591, 4hns4p7a45kno60qqzlniycmi, e0tmfkagd1lmf2hw7gctbaqqd, eznhm6o1jymvzaucjlngbaad, 2smai2vq1r9xnemihvcq0doet, 7etm5qf3sonimtxllrw5xwkid, c8mp2wwwyvy930vfjnivg2hre, 3h3g7sne1jjevj0mwyliehm95, bj37ny1s1gbbe4wrgyz1wag9h, demp53kye0ium76t240vo8cet, a7rdypucykxo0a9xmcuqzabpx, 1bs4vwqye00mn2oaxrvfkkt7t, 900q6uo21i95co96snohqofyt, 7ef73s1ryz38blmo3n9p9c82x, dj2f6zk2cd8u9lt6odoei9cdl, ckcjk3zjpix288d6zihltlst0, 9nhlgi0k783bq8a2704bu6n6d, e0cuitfnnziyrdtuu9j1u2kgk, 9bkzl4dx3mci3w86rjpfkwowk, 577j49ffrxuurraco9chy388a",4109624129,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109624131,194,2smai2vq1r9xnemihvcq0doet,4109624133,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109624125,59,"30, 18, 12, 17, 23, 4, 8, 6, 7, 11, 20, 1, 9, 14, 19, 22, 24, 25, 29, 39",4109624123,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522364841,1,34,16,0,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-03-19T13:19:00.366Z,2023-03-19T13:59:39Z,4109648121,194,dl4e5ojyhccj6w0vgksfzvmxh,4109648105,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4109648103,30,"7h2icfuwy00ilm14dw5xyl5g5, 3r04y1fejoh9e8qbge3exy3u1, bl4lretp33t0jj3icujkf45p1, dl4e5ojyhccj6w0vgksfzvmxh, c4yip4bf8il4gnxnhcb381b3e, 7mn6lue4zatldcxp0gd7kt8mh, e0hk5aepnpo7cne006zwahfx1, dom1dzrvk7y4sd8puf8iztn11, 5yg9ljo5pf1lo2xk74d0k240l, 5lfki1zoxd4l96hjbr2rw3d2h, 32bc16sg6h58ajxigp7nl1ryt, 2ds26ub6ho0baamsjcmh7mmfo, 1ixibe50te4j2gjhbufm72aui, 7xd54eb65lg7zldvnyd58bq39, aoe90w0oopw8h5ipktpmme9cl, 7z8bpxyfd31hb5ehkaina1ap6, 3zyw4328iilwrttjoww1wctlh, ef2n7d6rysar49toiz2k3obth, 7mjc5a2k7wz4flem6upj5u1w4, 36yupk7p1vks4dbguw53xhucp",4109648113,130,7,4109648125,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109648109,59,"40, 99, 2, 20, 4, 3, 9, 7, 15, 8, 10, 28, 1, 5, 17, 18, 23, 27, 37, 45",4109648117,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109818893,197,4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400015,2,32,1,0,0,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-03-19T14:01:07.052Z,2023-03-19T19:03:47Z,4109825041,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400053,2,32,1,0,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-03-19T14:01:07.052Z,2023-03-19T14:01:09Z,4109825199,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400103,3,1,1,0,0,3unkqo2g6ag99gd5ynz1j7vse,1,50,50,2023-03-19T14:01:07.072Z,2023-03-19T19:34:33Z,4109825429,56,Back,4109825439,279,S,4109825431,140,31.0,4109825437,213,3.1,4109825433,141,50.1,4111426983,178,,4109825435,212,20.0,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400173,4,1,1,0,4,3unkqo2g6ag99gd5ynz1j7vse,1,35.3,52,2023-03-19T14:01:11.153Z,2023-03-19T22:40:53Z,4109825777,212,49.1,4109825781,213,0.6,4109825763,56,Left,4111427163,178,,4109825785,1,,4109825761,155,,4109825769,140,75.1,4109825773,141,90.0,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400183,5,44,1,0,6,3unkqo2g6ag99gd5ynz1j7vse,1,77.9,89.3,2023-03-19T14:01:13.994Z,2023-03-19T22:14:50Z,4109825841,233,3,4109825805,286,,4109825803,56,Left,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400159,3,44,1,0,6,3adj8hkws0z1al232bg2h6tk0,0,22.1,10.7,2023-03-19T14:01:13.995Z,2023-03-19T22:14:50Z,4109825701,56,Back,4109825703,285,,4109825871,233,5,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400205,6,1,1,0,7,3unkqo2g6ag99gd5ynz1j7vse,0,78.6,96.7,2023-03-19T14:01:14.101Z,2023-03-19T22:40:52Z,4109825907,212,6.4,4109825901,56,Left,4109825909,213,4.3,4109825905,141,88.1,4111427795,388,,4109825899,3,,4109825903,140,76.2,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400181,4,61,1,0,7,3adj8hkws0z1al232bg2h6tk0,1,22.2,10.1,2023-03-19T14:01:14.203Z,2023-03-19T22:40:52Z,4109825799,56,Back,4111427933,388,,4111427931,15,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522426519,245,43,1,0,8,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-03-19T14:01:15.342Z,2023-03-19T14:52:00Z,4109961267,56,Left,4109961649,233,5,4109961269,286,0,4110142263,144,50,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400221,5,43,1,0,8,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-03-19T14:01:15.343Z,2023-03-19T14:52:31Z,4110144053,144,7,4110142289,233,8,4109825975,56,Back,4109825977,285,0,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522710121,977,83,1,0,10,3adj8hkws0z1al232bg2h6tk0,1,14.9,1.4,2023-03-19T14:01:17.316Z,2023-03-19T22:40:50Z,4111495303,399,430510,,,,,,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400347,7,1,1,0,12,3unkqo2g6ag99gd5ynz1j7vse,1,92.9,98.6,2023-03-19T14:01:19.760Z,2023-03-19T22:40:49Z,4109826587,213,5.0,4109826579,140,94.0,4111428141,178,,4109826575,56,Left,4109826585,212,3.6,4109826583,141,93.6,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400355,8,3,1,0,14,3unkqo2g6ag99gd5ynz1j7vse,0,96.9,95.9,2023-03-19T14:01:21.295Z,2023-03-19T22:14:58Z,4109826611,286,,4109826665,233,6,4109826609,56,Left,4111428251,178,,4110926063,464,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400325,6,7,1,0,14,3adj8hkws0z1al232bg2h6tk0,0,3.1,4.1,2023-03-19T14:01:21.375Z,2023-03-19T22:14:58Z,4109826647,233,8,4109826455,285,,4110926329,385,,4109826451,56,Back,4111428423,178,,,,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522461533,481,61,1,0,14,3unkqo2g6ag99gd5ynz1j7vse,1,99.1,99.9,2023-03-19T14:01:21.508Z,2023-03-19T22:40:48Z,4111428581,178,,4110145531,56,Left,,,,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400329,7,49,1,0,15,3adj8hkws0z1al232bg2h6tk0,1,2.4,0.8,2023-03-19T14:01:22.332Z,2023-03-19T22:40:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400383,8,1,1,0,16,3adj8hkws0z1al232bg2h6tk0,0,1.9,0.1,2023-03-19T14:01:23.310Z,2023-03-19T22:40:47Z,4109826763,141,3.5,4109826765,212,8.9,4111429153,178,,4109826767,213,0.3,4109826759,56,Back,4109826815,236,,4109826821,286,,4109826761,140,10.1,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,4109826817,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400379,9,74,1,0,16,3unkqo2g6ag99gd5ynz1j7vse,1,97.5,95.1,2023-03-19T14:01:23.419Z,2023-03-19T22:40:46Z,4109826837,233,8,4109826741,285,,4111429267,178,,4109826739,56,Left,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400405,9,5,1,0,17,3adj8hkws0z1al232bg2h6tk0,1,-0.6,3.8,2023-03-19T14:01:24.856Z,2023-03-19T19:35:27Z,4109826893,346,,4109826891,56,Back,4109827003,233,10,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400417,10,5,1,0,17,3unkqo2g6ag99gd5ynz1j7vse,0,100.6,96.2,2023-03-19T14:01:24.856Z,2023-03-19T19:35:26Z,4109826945,346,,4109827039,233,9,4109826943,56,Left,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400889,10,1,1,0,42,3adj8hkws0z1al232bg2h6tk0,0,5.1,60.2,2023-03-19T14:01:49.322Z,2023-03-19T22:40:46Z,4109829179,155,,4109829189,213,0.2,4109829181,56,Center,4109829191,1,,4109829177,124,,4109829187,212,57.7,4109829185,141,74.4,4109829183,140,59.3,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,4109829195,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400897,11,44,1,0,45,3unkqo2g6ag99gd5ynz1j7vse,1,45.3,22.5,2023-03-19T14:01:52.768Z,2023-03-19T22:40:45Z,4109829253,233,11,4109829217,285,,4109829215,56,Back,,,,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400893,11,44,1,0,45,3adj8hkws0z1al232bg2h6tk0,0,54.7,77.5,2023-03-19T14:01:52.769Z,2023-03-19T22:40:45Z,4109829331,233,11,4109829203,56,Center,4109829207,286,,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400911,12,1,1,0,45,3unkqo2g6ag99gd5ynz1j7vse,1,45,22.7,2023-03-19T14:01:52.845Z,2023-03-19T22:40:45Z,4109829285,141,30.1,4109829283,140,42.2,4109829289,213,2.1,4109829279,3,,4109829287,212,5.8,4111430159,388,,4109829281,56,Back,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522710927,1002,67,1,0,47,3unkqo2g6ag99gd5ynz1j7vse,1,44.8,31.7,2023-03-19T14:01:54.509Z,2023-03-19T22:40:44Z,4111499501,233,1002,,,,,,,,,,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522710923,1002,67,1,0,47,3adj8hkws0z1al232bg2h6tk0,0,55.2,68.3,2023-03-19T14:01:54.510Z,2023-03-19T22:40:44Z,4111499525,233,1002,,,,,,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400931,13,1,1,0,47,3unkqo2g6ag99gd5ynz1j7vse,0,43.8,30.9,2023-03-19T14:01:54.540Z,2023-03-19T22:40:43Z,4109829399,141,31.8,4109829403,213,0.1,4111430455,388,,4109829397,140,51.9,4109829401,212,8.5,4109829395,56,Center,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400967,12,1,1,0,48,3adj8hkws0z1al232bg2h6tk0,1,45.6,68.9,2023-03-19T14:01:55.640Z,2023-03-19T22:40:43Z,4109829535,213,6.3,4109829531,141,68.5,4109829533,212,9.1,4109829529,140,54.3,4109829527,56,Center,4111430849,178,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400973,13,1,1,0,49,3adj8hkws0z1al232bg2h6tk0,0,50.4,69.5,2023-03-19T14:01:56.748Z,2023-03-19T22:40:42Z,4110148533,233,14,4110148517,141,72.1,4110148519,212,1.9,4109829553,56,Center,4110148521,213,1.2,4110148531,236,,4111431059,178,,4110148515,140,51.0,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,4110148537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400993,14,74,1,0,49,3unkqo2g6ag99gd5ynz1j7vse,1,48.2,29.8,2023-03-19T14:01:56.829Z,2023-03-19T22:40:42Z,4110148559,233,13,4109829645,285,,4111431203,178,,4109829643,56,Back,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522403969,30,61,1,0,49,3adj8hkws0z1al232bg2h6tk0,1,50.6,68.3,2023-03-19T14:01:57.003Z,2023-03-19T22:40:40Z,4111431317,178,,4109844763,56,Center,,,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522400997,15,49,1,0,50,3unkqo2g6ag99gd5ynz1j7vse,1,49,32.2,2023-03-19T14:01:57.973Z,2023-03-19T22:40:39Z,,,,,,,,,,,,,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401027,16,1,1,0,50,3unkqo2g6ag99gd5ynz1j7vse,0,49,32.1,2023-03-19T14:01:58.013Z,2023-03-19T22:40:39Z,4109829809,212,10.4,4109829811,213,5.6,4109829807,141,22.2,4109829805,140,56.5,4109829803,56,Center,4111431681,178,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522607527,908,3,1,0,52,3adj8hkws0z1al232bg2h6tk0,0,43,84.6,2023-03-19T14:01:59.532Z,2023-03-19T22:40:38Z,4110931103,464,,4110931099,56,Back,4111432069,178,,4110931101,286,,4110931105,467,demp53kye0ium76t240vo8cet,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401071,15,4,1,0,52,3adj8hkws0z1al232bg2h6tk0,1,43.7,83.6,2023-03-19T14:01:59.647Z,2023-03-19T22:40:38Z,4109830005,56,Back,4109830017,286,,4109830009,152,,4109830003,13,,4109830271,233,17,4109964601,294,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401109,17,4,1,0,52,3unkqo2g6ag99gd5ynz1j7vse,0,56.3,16.4,2023-03-19T14:01:59.648Z,2023-03-19T22:40:37Z,4109830203,152,,4109830205,285,,4111432325,178,,4109830291,233,15,4109830197,13,,4109830201,56,Right,4109830199,294,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401045,14,43,1,0,54,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-03-19T14:02:01.718Z,2023-03-19T14:02:05Z,4109830189,144,61,4109829877,56,Back,,,,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401437,16,1,1,1,9,3adj8hkws0z1al232bg2h6tk0,1,44.5,80.2,2023-03-19T14:02:16.689Z,2023-03-19T22:40:37Z,4109831915,56,Back,4111432563,178,,4109831921,212,28.9,4109831905,5,,4109831911,152,,4109831919,141,42.1,4109831923,213,4.3,4109831917,140,32.3,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401487,17,1,1,1,14,3adj8hkws0z1al232bg2h6tk0,1,37.5,42.5,2023-03-19T14:02:21.169Z,2023-03-19T22:40:35Z,4109832171,140,37.4,4109832177,213,4.7,4109832175,212,21.2,4111432817,178,,4109832169,56,Back,4109832173,141,11.3,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522401543,18,1,1,1,18,3adj8hkws0z1al232bg2h6tk0,1,41.6,16.8,2023-03-19T14:02:25.672Z,2023-03-19T22:40:33Z,4109832469,140,31.8,4109832473,141,29.2,4109832477,212,13.3,4111432913,178,,4109832465,56,Back,4109832481,213,2.5,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
