id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId
2483542283,1,34,16,0,0,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2022-11-09T09:45:05.849Z,2022-11-09T09:45:06Z,3904985703,59,"1, 22, 3, 14, 5, 4, 8, 10, 6, 7, 19, 9, 11, 13, 15, 17, 21, 30",3904985707,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3904985705,130,4,3904985701,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3904985709,194,dpyv59tmgrenfals4e16d5lre,3904985713,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3904985711,197,9442,3904985699,30,"1tvu4rv4o96wqjzk836y9bp3p, dpyv59tmgrenfals4e16d5lre, c7ybrnt131jx4z31cfo6bx4a, ehxz768zrgon8drwzlso5k0t0, dvyjggz5eiinhhozhb17s707p, dq65c3jm6mlu3mzug9b0z3ytw, 4rdywd4n4j0cdzfoifpd35ujt, aga4leu1tmnv7kibufwr119be, 4jxsimbrhvzfwfc3krnld59wq, ezhkluh7xo0zv6t8zf5oab0q2, cuy5d1nzj2yd36g3fydirt562, wibn2uli25nw0w4ddbohhnje, aezrukbmz28x3b11eq9c5m0ru, 4p2fapncvvibg0l9ungou0tbe, uspe8sp6q4a5o6kc9n6rnyp6, ccz23lbc4iuxsq4tcplzv37ys, 2o9qsqvvvl3x6oeacd8iugbv8, dxojafbkfxjskl0ek4nucrnpx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483542603,1,34,16,0,0,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-09T09:47:51.149Z,2022-11-09T10:57:37Z,3904987389,130,4,3904987393,194,9r0t3f2nw0d1a17c9onvjgd05,3904987397,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3904987395,197,8429,3904987391,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3904987387,59,"30, 3, 5, 6, 4, 22, 10, 11, 13, 26, 8, 12, 1, 9, 14, 15, 24",3904987385,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5",3904987383,30,"7iuwrwcupehj978vpf8sep591, ero1axtkr33y6yetn4uti2oyx, 3edubak34lsocvkirgryo8vd, c99gqg4cu9eqy5yu8fga71vit, 2to7qgaomc72knk6y1689ihka, 9r0t3f2nw0d1a17c9onvjgd05, e9e2sdrwd5g6m8kfpxpe8ml79, 3o5f01ay5uqzeb3xunhguvsyy, 58zv1pd350niecmu275p4xyqc, aeoazf90glk79a2puhpm06pyh, ds4tjev271co53fycw64y4kfe, a52izyii7s44qihbp4upbukiy, 24ptrmidgqdyq5sryicc2g9hw, 6oxe2vmgkxzl4dfz5cdqbajmd, 3w9nqzmvm6df5becqtvypo5w5, q195fj3dlx9i3r0zno98nhuc, a36nwipwjfluk0rjfjzdiflk9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549633,2,32,1,0,0,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-09T10:36:13.515Z,2022-11-09T10:36:13Z,3905030383,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549637,2,32,1,0,0,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2022-11-09T10:36:13.515Z,2022-11-09T10:36:14Z,3905030401,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549655,3,1,1,0,0,dgpni8xwxjhgekjmg0m8bb6nv,1,50,50,2022-11-09T10:36:13.615Z,2022-11-09T10:36:19Z,3905030489,56,Back,3905030499,279,S,3905030497,213,2.7,3905030495,212,12.5,3905030493,141,57.2,3905030491,140,39.0,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549677,4,1,1,0,5,dgpni8xwxjhgekjmg0m8bb6nv,1,39,57.2,2022-11-09T10:36:18.983Z,2022-11-09T10:38:29Z,3905030587,141,94.2,3905030583,56,Left,3905030585,140,71.5,3905030591,213,0.6,3905030593,1,,3905030589,212,42.4,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549681,5,3,1,0,8,dgpni8xwxjhgekjmg0m8bb6nv,0,68.3,91.7,2022-11-09T10:36:22.080Z,2022-11-09T10:36:26Z,3905030681,211,,3905030605,56,Left,3905030607,286,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549687,3,12,1,0,9,86c88s72zckr0kdwv0mu7kn3d,1,32.6,5.2,2022-11-09T10:36:23.231Z,2022-11-09T10:36:24Z,3905030639,213,4.2,3905030647,167,,3905030637,212,5.6,3905030635,141,0.0,3905030633,140,30.0,3905030631,56,Back,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549689,4,5,1,0,10,86c88s72zckr0kdwv0mu7kn3d,0,26,-2,2022-11-09T10:36:23.768Z,2022-11-09T10:36:29Z,3905030641,56,Back,3905030761,233,6,3905030643,347,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549705,6,5,1,0,10,dgpni8xwxjhgekjmg0m8bb6nv,1,74,102,2022-11-09T10:36:23.768Z,2022-11-09T10:54:51Z,3905030711,347,,3905030709,56,Left,3905030757,233,4,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549727,7,1,1,0,20,dgpni8xwxjhgekjmg0m8bb6nv,1,77.9,100,2022-11-09T10:36:33.528Z,2022-11-09T10:36:35Z,3905030835,141,84.1,3905030837,212,13.1,3905030831,56,Left,3905030833,140,82.5,3905030839,213,5.1,3905030829,107,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549753,8,1,1,0,21,dgpni8xwxjhgekjmg0m8bb6nv,1,84.3,84.8,2022-11-09T10:36:35.392Z,2022-11-09T10:36:40Z,3905030973,212,9.4,3905030967,56,Left,3905030975,213,0.7,3905030971,141,93.9,3905030969,140,91.0,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549755,9,61,1,0,26,dgpni8xwxjhgekjmg0m8bb6nv,0,91.2,93.9,2022-11-09T10:36:40.176Z,2022-11-09T10:36:40Z,3905030983,56,Left,,,,,,,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549805,5,12,1,0,28,86c88s72zckr0kdwv0mu7kn3d,1,7.4,14.3,2022-11-09T10:36:41.547Z,2022-11-09T10:37:02Z,3905031363,397,,3905031365,233,10,3905031219,56,Back,3905031227,213,4.4,3905031225,212,3.5,3905031221,140,6.3,3905031223,141,9.4,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549771,10,74,1,0,28,dgpni8xwxjhgekjmg0m8bb6nv,1,92.1,97.5,2022-11-09T10:36:41.548Z,2022-11-09T10:37:02Z,3905031369,233,5,3905031049,285,,3905031047,56,Left,3905031361,397,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549783,11,43,1,0,31,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-09T10:36:44.998Z,2022-11-09T10:37:10Z,3905031117,56,Left,3905031501,144,61,,,,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549807,6,5,1,0,40,86c88s72zckr0kdwv0mu7kn3d,1,-1.3,28.3,2022-11-09T10:36:54.497Z,2022-11-09T10:36:56Z,3905031267,233,12,3905031231,346,,3905031229,56,Back,,,,,,,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549811,12,5,1,0,40,dgpni8xwxjhgekjmg0m8bb6nv,0,101.3,71.7,2022-11-09T10:36:54.497Z,2022-11-09T10:54:52Z,3905031251,56,Center,3905031253,346,,3905031275,233,6,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549855,7,1,1,0,47,86c88s72zckr0kdwv0mu7kn3d,1,4.4,54.5,2022-11-09T10:37:00.987Z,2022-11-09T10:37:08Z,3905031443,56,Back,3905031441,124,,3905031445,140,7.6,3905031447,141,30.1,3905031451,213,4.9,3905031455,237,,3905031449,212,16.9,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549869,8,1,1,0,54,86c88s72zckr0kdwv0mu7kn3d,1,29,24,2022-11-09T10:37:08.268Z,2022-11-09T10:37:12Z,3905031539,212,26.2,3905031541,213,1.7,3905031537,141,62.1,3905031533,56,Back,3905031535,140,25.5,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549879,9,1,1,0,58,86c88s72zckr0kdwv0mu7kn3d,1,32,67.8,2022-11-09T10:37:12.124Z,2022-11-09T10:37:14Z,3905031567,141,93.6,3905031565,140,39.6,3905031573,213,1.1,3905031561,56,Back,3905031571,212,19.3,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549895,10,1,1,1,1,86c88s72zckr0kdwv0mu7kn3d,0,41.2,93.8,2022-11-09T10:37:14.732Z,2022-11-09T10:37:17Z,3905031629,140,63.4,3905031627,56,Left,3905031633,212,23.3,3905031635,213,0.0,3905031631,141,95.0,,,,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549901,13,1,1,1,4,dgpni8xwxjhgekjmg0m8bb6nv,0,39.1,12,2022-11-09T10:37:18.281Z,2022-11-09T10:37:19Z,3905031645,157,,3905031647,56,Right,3905031651,141,15.5,3905031657,1,,3905031655,213,0.1,3905031653,212,35.7,3905031649,140,73.0,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549917,11,1,1,1,8,86c88s72zckr0kdwv0mu7kn3d,0,22.5,93.3,2022-11-09T10:37:22.140Z,2022-11-09T10:37:22Z,3905031729,157,,3905031741,1,,3905031739,213,0.6,3905031733,140,30.1,3905031737,212,9.5,3905031735,141,100.0,3905031731,56,Back,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549921,12,5,1,1,9,86c88s72zckr0kdwv0mu7kn3d,0,30.8,101.2,2022-11-09T10:37:22.847Z,2022-11-09T10:37:25Z,3905031749,347,,3905031775,233,14,3905031747,56,Back,,,,,,,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549923,14,5,1,1,9,dgpni8xwxjhgekjmg0m8bb6nv,1,69.2,-1.2,2022-11-09T10:37:22.847Z,2022-11-09T10:54:52Z,3905031771,233,12,3905031755,56,Right,3905031757,347,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483549999,15,1,1,1,26,dgpni8xwxjhgekjmg0m8bb6nv,1,68.6,0,2022-11-09T10:37:40.304Z,2022-11-09T10:37:46Z,3905032123,212,20.4,3905032125,213,0.4,3905032121,141,9.5,3905032119,140,86.6,3905032117,56,Right,3905032115,107,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483550001,16,50,1,1,32,dgpni8xwxjhgekjmg0m8bb6nv,1,87.9,3.4,2022-11-09T10:37:46.106Z,2022-11-09T10:37:48Z,3905032129,56,Right,3905032131,286,,3905032171,233,13,,,,,,,,,,,,,,,,c99gqg4cu9eqy5yu8fga71vit,L. Condon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483550005,13,7,1,1,32,86c88s72zckr0kdwv0mu7kn3d,1,12.1,96.6,2022-11-09T10:37:46.107Z,2022-11-09T10:37:47Z,3905032155,233,16,3905032149,167,,3905032153,285,,3905032151,56,Back,,,,,,,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483550011,14,5,1,1,33,86c88s72zckr0kdwv0mu7kn3d,0,12.6,101.4,2022-11-09T10:37:47.500Z,2022-11-09T10:37:49Z,3905032185,347,,3905032183,56,Back,3905032201,233,17,,,,,,,,,,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483550013,17,5,1,1,33,dgpni8xwxjhgekjmg0m8bb6nv,1,87.4,-1.4,2022-11-09T10:37:47.500Z,2022-11-09T10:54:52Z,3905032189,347,,3905032195,233,14,3905032187,56,Right,,,,,,,,,,,,,,,,c99gqg4cu9eqy5yu8fga71vit,L. Condon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
