id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId
2534492971,1,34,16,0,0,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-04-16T12:15:49.591Z,2023-04-16T13:10:35Z,4194874589,59,"1, 20, 3, 21, 4, 24, 19, 9, 5, 17, 8, 34, 2, 7, 14, 22, 26, 32, 37, 45",4194874591,130,4,4194874587,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4194874595,194,8ntq70sdmvbmmvchvu5jd6ndh,4194874593,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194874599,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194874597,197,8325,4194874585,30,"dzdryjruyr4lpu3t7d5pgpn11, dlxtfrt1ioz51rwnizwz5657t, 2lafgzvhv0er31i6c2nb6xqfo, 5jv0xmo83g4lbzo8nodqbh46i, 5vholxar2s1konelieg8wjv85, 7e058o66inex7g90wrwaeauw9, 7qgiqoaaarr6c2bs4yffqwju2, 9d08simhpio6vi217mqtro6ad, 8ntq70sdmvbmmvchvu5jd6ndh, 5mvf0ohb2871fz3jhuhgmte22, 5mb3g5nufbwhw09w3wgm6glwp, 1e2904tyl1mt59ewvvn6kh78, 6f45blx9waafcnjbq3fr1efv9, 5e2tf15sp7zo70njveqg1b2z9, 3hn1o03lxsjzju3uorl6rnpxw, 60gs7lod7de72ypcs6qfup8q2, 2sjrtjk6wzhqrgvitpevsxoiy, 43tfpd1zge7whbwd5xchiu06i, bfnqlxk0wiv1uy0ptwwqhk9hw, 3fq2fvvmb2c5ybuz7ocmvzfxm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534493719,1,34,16,0,0,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-04-16T12:16:29.289Z,2023-04-16T13:10:31Z,4194878529,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4194878531,59,"30, 5, 3, 18, 25, 24, 9, 22, 10, 4, 14, 1, 6, 7, 11, 16, 17, 19, 21, 32",4194878543,197,15124,4194878527,30,"82h0pn6m1ma6jzh5fefmdpjo5, 4w8yuib6lrya8ucle0j9maxka, 9jszz4regvdvl0v4i8s41jbah, 6vy0wrnn1jz4tjp9ofxr9qesq, 9s3boszvqn3fzsx0r1xswqyqy, 8ebx705t6jvq53z6tjk0ke1d6, 2rvopmj69lbwtn0eevmn8cn9x, 8wz2m0yj4f0ci90m0wjftnoid, 30117qloj2vhnxq4djfktp7u1, 2s011oynto4q5ta4nwws4spn9, 5gzobg231vp6fnjrrh6k49qz9, 4ilvnv8fsq1smurtjl81od7th, 37ugegawhu80qktxkp12mwoa1, 1olk78ihxbzyq1kxcgdp78woa, cpamr0c0qq5lf5u6de1cbvgx6, 7uqexxe985u3bbx5lxx2vgand, 72hgavyh7ucm5b7wa14xewro4, 7t6lyj5pvvgzfscj775acuqc5, 2pabub1t3k8v88ue8y7w3vpat, 9eaa74frc7sjli4e48cey3r4k",4194878539,194,2rvopmj69lbwtn0eevmn8cn9x,4194878547,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194878535,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194878533,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535229,2,32,1,0,0,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-04-16T13:00:58.552Z,2023-04-16T13:00:59Z,4195087531,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535213,2,32,1,0,0,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-04-16T13:00:58.552Z,2023-04-17T13:34:08Z,4195087459,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535287,3,1,1,0,0,durq4oppf7c08tnbzrlebt0uz,1,49.9,49.9,2023-04-16T13:00:58.652Z,2023-04-16T13:08:33Z,4195087847,140,31.8,4195087855,279,S,4195087849,141,49.3,4195087853,213,3.2,4195087851,212,19.0,4195087845,56,Back,,,,,,,30117qloj2vhnxq4djfktp7u1,A. Zeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534546487,115,1,1,0,2,durq4oppf7c08tnbzrlebt0uz,1,46.9,50.1,2023-04-16T13:01:00.994Z,2023-04-16T13:09:39Z,4195149017,212,18.1,4195149019,213,3.0,4195149013,140,29.9,4195149015,141,54.6,4195149011,56,Back,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535333,4,43,1,0,4,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-04-16T13:01:02.569Z,2023-04-16T13:09:52Z,4195088045,213,2.1,4195088039,140,27.7,4195088037,56,Back,4195151013,144,1,4195088043,212,9.0,4195088041,141,60.9,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535347,5,1,1,0,5,durq4oppf7c08tnbzrlebt0uz,1,27.7,60.9,2023-04-16T13:01:04.168Z,2023-04-16T13:01:05Z,4195088119,140,28.4,4195088123,141,46.1,4195088115,56,Back,4195088127,212,10.1,4195088129,213,4.8,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535431,6,1,1,0,6,durq4oppf7c08tnbzrlebt0uz,1,28.4,46.1,2023-04-16T13:01:05.297Z,2023-04-16T13:01:08Z,4195088529,140,32.8,4195088539,213,0.0,4195088537,212,4.6,4195088535,141,46.4,4195088525,56,Back,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535483,7,1,1,0,9,durq4oppf7c08tnbzrlebt0uz,0,34.4,38.3,2023-04-16T13:01:08.545Z,2023-04-16T13:01:10Z,4195088763,140,70.5,4195088773,213,0.4,4195088767,141,61.1,4195088777,1,,4195088757,56,Center,4195088753,155,,4195088771,212,41.0,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535509,3,49,1,0,12,7hlumphk42363z3i2nry2wrzj,1,32.4,43.4,2023-04-16T13:01:11.509Z,2023-04-16T13:01:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535523,4,61,1,0,13,7hlumphk42363z3i2nry2wrzj,0,32.4,43.4,2023-04-16T13:01:12.182Z,2023-04-16T13:01:12Z,4195088971,56,Back,,,,,,,,,,,,,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535575,8,1,1,0,14,durq4oppf7c08tnbzrlebt0uz,1,70.5,55.8,2023-04-16T13:01:13.297Z,2023-04-16T13:01:14Z,4195089243,213,1.1,4195089237,140,78.0,4195089239,141,76.1,4195089235,56,Center,4195089241,212,15.9,4195089233,155,,,,,,,,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535581,9,49,1,0,16,durq4oppf7c08tnbzrlebt0uz,1,79.7,73.8,2023-04-16T13:01:14.833Z,2023-04-16T13:01:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5gzobg231vp6fnjrrh6k49qz9,G. Engvall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535657,10,1,1,0,17,durq4oppf7c08tnbzrlebt0uz,1,79.9,71.1,2023-04-16T13:01:15.553Z,2023-04-16T13:01:18Z,4195089613,140,79.5,4195089619,212,9.9,4195089621,213,4.7,4195089611,56,Center,4195089615,141,56.6,,,,,,,,,,5gzobg231vp6fnjrrh6k49qz9,G. Engvall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535645,5,45,1,0,19,7hlumphk42363z3i2nry2wrzj,0,22.2,36.1,2023-04-16T13:01:17.597Z,2023-04-16T13:10:52Z,4195089547,285,,4195090033,233,11,4195089545,56,Back,,,,,,,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535733,11,3,1,0,19,durq4oppf7c08tnbzrlebt0uz,1,77.8,63.9,2023-04-16T13:01:17.597Z,2023-04-17T13:34:41Z,4198450859,464,,4195089961,286,,4195089999,233,5,4195089959,56,Center,,,,,,,,,,,,,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535737,12,61,1,0,22,durq4oppf7c08tnbzrlebt0uz,1,84.7,59.6,2023-04-16T13:01:20.564Z,2023-04-16T13:01:21Z,4195089971,56,Center,,,,,,,,,,,,,,,,,,,,,,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535847,13,1,1,0,25,durq4oppf7c08tnbzrlebt0uz,0,89.9,72.3,2023-04-16T13:01:23.889Z,2023-04-16T13:11:30Z,4195124245,141,69.5,4195124243,140,90.2,4195163317,236,,4195090497,56,Center,4195164021,233,6,4195124249,213,4.9,4195124247,212,1.9,4195163331,286,,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535813,6,74,1,0,25,7hlumphk42363z3i2nry2wrzj,1,7.4,30.7,2023-04-16T13:01:23.890Z,2023-04-16T13:11:30Z,4195163237,285,,4195163369,233,13,4195090355,56,Back,,,,,,,,,,,,,,,,5vholxar2s1konelieg8wjv85,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535841,7,6,1,0,26,7hlumphk42363z3i2nry2wrzj,0,9.6,27.3,2023-04-16T13:01:25.014Z,2023-04-17T13:35:03Z,4195092187,233,14,4195090467,56,Back,4195090469,73,,,,,,,,,,,,,,,,,5vholxar2s1konelieg8wjv85,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536097,14,6,1,0,26,durq4oppf7c08tnbzrlebt0uz,1,90.4,72.7,2023-04-16T13:01:25.014Z,2023-04-16T13:06:46Z,4195091675,56,Center,4195092149,233,7,4195091677,73,,,,,,,,,,,,,,,,,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
